14-mar-2019,,,,,,,,,,,,,,,
iShares Core MSCI Emerging Markets ETF,,,,,,,,,,,,,,,
Inception Date,18-oct-2012,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 59,071,783,669.14",,,,,,,,,,,,,,
Number of Securities,"2,232.00",,,,,,,,,,,,,,
Share,"1,143,600,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores,País,Moneda,Mercado de divisas,Tipo de Cambio
2498,HTC CORP,Equity,0.01,1.19,"6,905,000.00","8,222,898.19","8,222,898.19",Tecnología de la Información,6510536,TW0002498003,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
004370,NONGSHIM LTD,Equity,0.01,265.27,"30,852.00","8,184,059.22","8,184,059.22",Productos básicos de consumo,6638115,KR7004370003,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
1409,SHINKONG SYNTHETIC FIBERS CORP,Equity,0.01,0.45,"18,136,000.00","8,187,081.74","8,187,081.74",Materiales,6804886,TW0001409001,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
ESCORTS,ESCORTS LTD,Equity,0.01,11.52,"710,108.00","8,179,294.61","8,179,294.61",Industriales,6099875,INE042A01014,National Stock Exchange Of India,India,USD,INR,69.43
2312,KINPO ELECTRONICS INC,Equity,0.01,0.39,"21,210,000.00","8,167,723.77","8,167,723.77",Consumo discrecional,6161031,TW0002312006,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
RAJESHEXPO,RAJESH EXPORTS LTD,Equity,0.01,8.88,"919,246.00","8,162,102.17","8,162,102.17",Consumo discrecional,B0JJVB5,INE343B01030,National Stock Exchange Of India,India,USD,INR,69.43
HRHO,EFG-HERMES HLDGS,Equity,0.01,1.00,"8,189,859.00","8,154,547.74","8,154,547.74",Financieros,6139470,EGS69101C011,Egyptian Exchange,Egipto,USD,EGP,17.40
601006,DAQIN RAILWAY LTD A,Equity,0.01,1.25,"6,515,399.00","8,150,366.36","8,150,366.36",Industriales,BP3R2N9,CNE000001NG4,Shanghai Stock Exchange,China,USD,CNY,6.72
670,CHINA EASTERN AIRLINES CORP LTD H,Equity,0.01,0.65,"12,468,000.00","8,132,046.70","8,132,046.70",Industriales,6171375,CNE1000002K5,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
3005,GETAC TECHNOLOGY CORP,Equity,0.01,1.67,"4,879,000.00","8,131,140.38","8,131,140.38",Tecnología de la Información,6439620,TW0003005005,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
2404,UNITED INTEGRATED SERVICES LTD,Equity,0.01,3.45,"2,353,400.00","8,110,708.04","8,110,708.04",Industriales,6105136,TW0002404001,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
2820,CHINA BILLS FINANCE CORP,Equity,0.01,0.47,"17,329,000.00","8,103,166.46","8,103,166.46",Financieros,6198954,TW0002820008,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
EMAARDEV,EMAAR DEVELOPMENT,Equity,0.01,1.04,"7,769,525.00","8,080,145.24","8,080,145.24",Bienes Raíces,BDG1977,AEE001901017,Dubai Financial Market,Emiratos Árabes Unidos,USD,AED,3.67
069620,DAEWOONG PHARMACEUTICAL,Equity,0.01,167.89,"48,082.00","8,072,284.30","8,072,284.30",Cuidado de la Salud,6562979,KR7069620003,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
991,DATANG INTERNATIONAL POWER GENERAT,Equity,0.01,0.27,"29,552,000.00","8,056,265.33","8,056,265.33",Servicios,6080716,CNE1000002Z3,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
ENGRO,ENGRO CORPORATION LTD,Equity,0.01,2.28,"3,525,900.00","8,049,495.36","8,049,495.36",Materiales,6317867,PK0012101017,Karachi Stock Exchange (Guarantee) Limited,Pakistán,USD,PKR,139.10
6446,PHARMAESSENTIA CORP,Equity,0.01,5.24,"1,535,000.00","8,047,051.97","8,047,051.97",Cuidado de la Salud,BJTCKZ4,TW0006446008,Gretai Securities Market,Taiwán,USD,TWD,30.90
UDCD,UNITED DEVELOPMENT,Equity,0.01,3.55,"2,266,945.00","8,037,421.20","8,037,421.20",Bienes Raíces,6651093,QA000A0KD6M9,Qatar Exchange,Qatar,USD,QAR,3.64
BSDE,BUMI SERPONG DAMAI,Equity,0.01,0.09,"84,346,700.00","8,010,778.61","8,010,778.61",Bienes Raíces,B2RJPM0,ID1000110802,Indonesia Stock Exchange,Indonesia,USD,IDR,"14,267.00"
BCH.R,BANGKOK CHAIN HOSPITAL NON-VOTING,Equity,0.01,0.52,"15,310,550.00","7,995,442.55","7,995,442.55",Cuidado de la Salud,B03VTW4,TH0808010R14,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
2208,XINJIANG GOLDWIND SCIENCE AND TECH,Equity,0.01,1.35,"5,921,000.00","7,980,201.15","7,980,201.15",Industriales,B59GZJ7,CNE100000PP1,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
012510,DOUZONBIZON LTD,Equity,0.01,40.50,"196,957.00","7,975,829.87","7,975,829.87",Tecnología de la Información,6510989,KR7012510004,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
BACHOCOB,INDUSTRIAS BACHOCO B,Equity,0.01,3.73,"2,140,084.00","7,974,552.35","7,974,552.35",Productos básicos de consumo,B1FJ6T9,MX01BA1D0003,Bolsa Mexicana De Valores,México,USD,MXN,19.30
TTW.R,TTW PUBLIC COMPANY LIMITED NON-VOT,Equity,0.01,0.39,"20,262,600.00","7,967,990.56","7,967,990.56",Servicios,B297425,TH0961010R11,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
000651,GREE ELECTRIC APPLIANCES INC OF ZH,Equity,0.01,6.76,"1,175,002.00","7,945,260.76","7,945,260.76",Consumo discrecional,BD5CPN9,CNE0000001D4,Shenzhen Stock Exchange,China,USD,CNY,6.72
2836,BANK OF KAOHSIUNG LTD,Equity,0.01,0.31,"25,692,303.00","7,948,301.62","7,948,301.62",Financieros,6116462,TW0002836004,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
SECB,SECURITY BANK CORP,Equity,0.01,3.24,"2,450,230.00","7,940,398.48","7,940,398.48",Financieros,6792334,PHY7571C1000,Philippine Stock Exchange Inc.,Filipinas,USD,PHP,52.61
9917,TAIWAN SECOM LTD,Equity,0.01,2.78,"2,851,185.00","7,934,823.31","7,934,823.31",Industriales,6877811,TW0009917005,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
057050,HD HOME SHOPPING CORP,Equity,0.01,102.67,"77,212.00","7,927,379.92","7,927,379.92",Consumo discrecional,B691DP1,KR7057050007,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
SIMEPROP,SIME DARBY PROPERTY,Equity,0.01,0.26,"30,252,000.00","7,909,502.75","7,909,502.75",Bienes Raíces,BF6RHX1,MYL5288OO005,Bursa Malaysia,Malasia,USD,MYR,4.09
KPJ,KPJ HEALTHCARE,Equity,0.01,0.25,"31,746,700.00","7,912,433.48","7,912,433.48",Cuidado de la Salud,6493585,MYL5878OO003,Bursa Malaysia,Malasia,USD,MYR,4.09
NCC,NCC LTD,Equity,0.01,1.53,"5,168,216.00","7,905,009.03","7,905,009.03",Industriales,B0FXGP0,INE868B01028,National Stock Exchange Of India,India,USD,INR,69.43
CHDRAUIB,GRUPO COMERCIAL CHEDRAUI,Equity,0.01,1.89,"4,169,300.00","7,895,440.07","7,895,440.07",Productos básicos de consumo,B457NQ0,MX01CH170002,Bolsa Mexicana De Valores,México,USD,MXN,19.30
4123,CENTER LABORATORIES INC,Equity,0.01,3.03,"2,599,898.00","7,874,909.48","7,874,909.48",Cuidado de la Salud,6690836,TW0004123005,Gretai Securities Market,Taiwán,USD,TWD,30.90
IAM,INVERSIONES AGUAS METROPOLITANAS S,Equity,0.01,1.52,"5,173,152.00","7,850,912.60","7,850,912.60",Servicios,B0LD0L8,CL0000001256,Santiago Stock Exchange,Chile,USD,CLP,669.73
3998,BOSIDENG INTERNATIONAL LTD,Equity,0.01,0.22,"35,796,000.00","7,843,249.96","7,843,249.96",Consumo discrecional,B24FZ32,KYG126521064,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
068760,CELLTRION PHARM INC,Equity,0.01,54.29,"144,419.00","7,840,143.12","7,840,143.12",Cuidado de la Salud,B0V3YP0,KR7068760008,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
1210,GREAT WALL ENTERPRISE LTD,Equity,0.01,1.13,"6,935,895.00","7,833,238.48","7,833,238.48",Productos básicos de consumo,6384344,TW0001210003,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
DIC,DUBAI INVESTMENT,Equity,0.01,0.38,"20,546,017.00","7,830,996.23","7,830,996.23",Industriales,6388357,AED000601016,Dubai Financial Market,Emiratos Árabes Unidos,USD,AED,3.67
047050,POSCO DAEWOO CORP,Equity,0.01,16.44,"475,400.00","7,813,704.06","7,813,704.06",Industriales,6344274,KR7047050000,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
MTELEKOM,MAGYAR TELEKOM,Equity,0.01,1.68,"4,646,412.00","7,795,335.81","7,795,335.81",Comunicación,4577469,HU0000073507,Budapest Stock Exchange,Hungría,USD,HUF,278.06
3023,SINBON ELECTRONICS LTD,Equity,0.01,2.92,"2,665,809.00","7,789,869.68","7,789,869.68",Tecnología de la Información,6349354,TW0003023008,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
308,CHINA TRAVEL INTERNATIONAL INVESTM,Equity,0.01,0.28,"28,152,000.00","7,782,194.79","7,782,194.79",Consumo discrecional,6197285,HK0308001558,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
OGDC,OIL & GAS DEVELOPMENT COMPANY LTD,Equity,0.01,1.03,"7,572,600.00","7,781,649.49","7,781,649.49",Energía,6732716,PK0080201012,Karachi Stock Exchange (Guarantee) Limited,Pakistán,USD,PKR,139.10
034230,PARADISE LTD,Equity,0.01,16.35,"475,426.00","7,772,232.57","7,772,232.57",Consumo discrecional,6560939,KR7034230003,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
136,HENGTEN NETWORKS GROUP LTD,Equity,0.01,0.03,"238,724,000.00","7,754,778.06","7,754,778.06",Consumo discrecional,BZ5ZCC0,BMG4404N1065,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
VLL,VISTA LAND AND LIFESCAPES INC,Equity,0.01,0.14,"56,127,100.00","7,744,979.73","7,744,979.73",Bienes Raíces,B1Z75R4,PHY9382G1068,Philippine Stock Exchange Inc.,Filipinas,USD,PHP,52.61
004000,LOTTE FINE CHEMICALS LTD,Equity,0.01,40.98,"188,780.00","7,736,203.40","7,736,203.40",Materiales,6496432,KR7004000006,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
120110,KOLON INDUSTRY INC,Equity,0.01,45.92,"168,385.00","7,731,434.30","7,731,434.30",Materiales,B5TVWD5,KR7120110002,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
003000,BUKWANG PHARMACEUTICAL IND LTD,Equity,0.01,20.14,"381,031.00","7,673,004.63","7,673,004.63",Cuidado de la Salud,6123268,KR7003000007,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
2313,COMPEQ MANUFACTURING LTD,Equity,0.01,0.70,"10,989,000.00","7,645,573.10","7,645,573.10",Tecnología de la Información,6215273,TW0002313004,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
PETKM,PETKIM PETROKIMYA HOLDING A,Equity,0.01,0.90,"8,503,382.00","7,635,975.61","7,635,975.61",Materiales,B03MWY0,TRAPETKM91E0,Istanbul Stock Exchange,Turquía,USD,TRY,5.47
3576,NEO SOLAR POWER LTD,Equity,0.01,0.31,"24,464,895.00","7,631,919.87","7,631,919.87",Tecnología de la Información,B284BT3,TW0003576005,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
046890,SEOUL SEMICONDUCTOR LTD,Equity,0.01,18.95,"402,031.00","7,617,578.66","7,617,578.66",Tecnología de la Información,6439493,KR7046890000,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
603288,FOSHAN HAI TIAN FLAVOURING & FOOD,Equity,0.01,11.03,"689,831.00","7,609,437.35","7,609,437.35",Productos básicos de consumo,BTFRHX0,CNE100001SL2,Shanghai Stock Exchange,China,USD,CNY,6.72
3036,WT MICROELECTRONICS LTD,Equity,0.01,1.30,"5,839,734.00","7,606,280.94","7,606,280.94",Tecnología de la Información,6290991,TW0003036000,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
323,MAANSHAN IRON AND STEEL LTD H,Equity,0.01,0.49,"15,506,000.00","7,585,148.95","7,585,148.95",Materiales,6600879,CNE1000003R8,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
DCBBANK,DCB BANK LTD,Equity,0.01,2.88,"2,628,353.00","7,578,529.80","7,578,529.80",Financieros,B0ZJXW4,INE503A01015,National Stock Exchange Of India,India,USD,INR,69.43
8083,CHINA YOUZAN LTD,Equity,0.01,0.07,"110,024,000.00","7,568,578.14","7,568,578.14",Tecnología de la Información,6699015,BMG2113J1018,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
IGL,INDRAPRASTHA GAS LTD,Equity,0.01,4.19,"1,805,338.00","7,570,289.98","7,570,289.98",Servicios,BD9PXD0,INE203G01027,National Stock Exchange Of India,India,USD,INR,69.43
2534,HUNG SHENG CONSTRUCTION LTD,Equity,0.01,0.92,"8,239,000.00","7,571,924.15","7,571,924.15",Bienes Raíces,6432889,TW0002534005,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
GOLL4,GOL LINHAS AEREAS INTELIGENTES PRE,Equity,0.01,6.99,"1,080,400.00","7,551,500.93","7,551,500.93",Industriales,B01NTS8,BRGOLLACNPR4,XBSP,Brasil,USD,BRL,3.83
011790,SKC LTD,Equity,0.01,33.75,"223,793.00","7,553,778.00","7,553,778.00",Materiales,6018085,KR7011790003,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
1507,YUNGTAY ENGINEERING LTD,Equity,0.01,1.93,"3,910,000.00","7,553,782.93","7,553,782.93",Industriales,6988694,TW0001507002,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
BBTN,PT BANK TABUNGAN NEGARA,Equity,0.01,0.17,"44,817,176.00","7,539,161.87","7,539,161.87",Financieros,B548673,ID1000113707,Indonesia Stock Exchange,Indonesia,USD,IDR,"14,267.00"
ICHB,INDUSTRIAS CH,Equity,0.01,4.14,"1,822,400.00","7,543,309.77","7,543,309.77",Materiales,2454810,MXP524131127,Bolsa Mexicana De Valores,México,USD,MXN,19.30
014680,HANSOL CHEMICAL LTD,Equity,0.01,76.76,"98,136.00","7,532,956.38","7,532,956.38",Materiales,6988155,KR7014680003,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
PFG,PIONEER FOOD GROUP LTD,Equity,0.01,5.52,"1,364,530.00","7,530,362.92","7,530,362.92",Productos básicos de consumo,B2QZG93,ZAE000118279,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
001979,CHINA MERCHANTS SHEKOU INDUSTRIAL,Equity,0.01,3.14,"2,388,197.00","7,509,573.10","7,509,573.10",Bienes Raíces,BD5CPM8,CNE100002FC6,Shenzhen Stock Exchange,China,USD,CNY,6.72
001740,SK NETWORKS LTD,Equity,0.01,5.25,"1,430,508.00","7,513,728.46","7,513,728.46",Industriales,B04PZG1,KR7001740000,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
697,SHOUGANG CONCORD INTERNATIONAL ENT,Equity,0.01,0.03,"262,564,000.00","7,492,319.82","7,492,319.82",Industriales,6907774,HK0697002241,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
600887,INNER MONGOLIA YILI INDUSTRIAL GRO,Equity,0.01,3.91,"1,912,328.00","7,486,664.76","7,486,664.76",Productos básicos de consumo,BP3R2V7,CNE000000JP5,Shanghai Stock Exchange,China,USD,CNY,6.72
PLY,PLAY COMMUNICATIONS SA,Equity,0.01,6.39,"1,170,118.00","7,479,364.51","7,479,364.51",Comunicación,BF0K963,LU1642887738,Warsaw Stock Exchange/Equities/Main Market,Polonia,USD,PLN,3.81
003520,YUNGJIN PHARM LTD,Equity,0.01,6.49,"1,151,085.00","7,466,277.96","7,466,277.96",Cuidado de la Salud,6698476,KR7003520004,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
029780,SAMSUNG CARD LTD,Equity,0.01,30.23,"247,016.00","7,466,862.43","7,466,862.43",Financieros,B1WQQ48,KR7029780004,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
BLAND.R,BANGKOK LAND NON-VOTING DR PCL,Equity,0.01,0.05,"150,251,300.00","7,468,251.80","7,468,251.80",Bienes Raíces,6712893,TH0285010R15,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
SONDA,SONDA SA,Equity,0.01,1.57,"4,744,785.00","7,438,146.37","7,438,146.37",Tecnología de la Información,B1GBXT3,CL0000001934,Santiago Stock Exchange,Chile,USD,CLP,669.73
KAP,KAP INTERNATIONAL HOLDINGS LTD,Equity,0.01,0.51,"14,555,453.00","7,430,196.13","7,430,196.13",Industriales,B95CZJ7,ZAE000171963,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
9925,TAIWAN SHIN KONG SECURITY LTD,Equity,0.01,1.22,"6,099,770.00","7,421,893.47","7,421,893.47",Industriales,6792635,TW0009925008,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
3900,GREENTOWN CHINA LTD,Equity,0.01,0.78,"9,446,500.00","7,412,842.12","7,412,842.12",Bienes Raíces,B17N9P6,KYG4100M1050,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
HALKB,TURKIYE HALK BANKASI A,Equity,0.01,1.31,"5,645,059.00","7,402,509.81","7,402,509.81",Financieros,B1WTMP0,TRETHAL00019,Istanbul Stock Exchange,Turquía,USD,TRY,5.47
MWC,MANILA WATER INC,Equity,0.01,0.49,"14,980,000.00","7,402,803.52","7,402,803.52",Servicios,B0684C7,PHY569991086,Philippine Stock Exchange Inc.,Filipinas,USD,PHP,52.61
005250,GREEN CROSS HOLDINGS,Equity,0.01,23.09,"320,194.00","7,393,216.53","7,393,216.53",Cuidado de la Salud,6497134,KR7005250006,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
NIITTECH,NIIT TECHNOLOGIES LTD,Equity,0.01,19.01,"388,540.00","7,387,478.21","7,387,478.21",Tecnología de la Información,B02PD81,INE591G01017,National Stock Exchange Of India,India,USD,INR,69.43
020150,ILJIN MATERIALS,Equity,0.01,35.47,"207,948.00","7,376,317.09","7,376,317.09",Tecnología de la Información,B45LHQ0,KR7020150009,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
1515,CHINA RESOURCES MEDICAL HLDGS LTD,Equity,0.01,0.69,"10,659,000.00","7,359,509.30","7,359,509.30",Cuidado de la Salud,BYNKP98,KYG2133W1087,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
2009,BBMG CORP H,Equity,0.01,0.36,"20,347,000.00","7,361,254.53","7,361,254.53",Materiales,B3NFC51,CNE100000F20,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
2548,HUAKU DEVELOPMENT LTD,Equity,0.01,2.34,"3,132,000.00","7,327,797.55","7,327,797.55",Bienes Raíces,6275459,TW0002548005,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
DNL,D&L INDUSTRIES INC,Equity,0.01,0.21,"34,079,600.00","7,293,633.57","7,293,633.57",Materiales,B99R1B2,PHY1973T1008,Philippine Stock Exchange Inc.,Filipinas,USD,PHP,52.61
AKRA,AKR CORPORINDO,Equity,0.01,0.37,"19,620,900.00","7,288,902.36","7,288,902.36",Industriales,6048156,ID1000106701,Indonesia Stock Exchange,Indonesia,USD,IDR,"14,267.00"
3406,GENIUS ELECTRONIC OPTICAL LTD,Equity,0.01,11.37,"640,000.00","7,279,787.72","7,279,787.72",Tecnología de la Información,B059SR4,TW0003406005,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
1115,TIBET WATER RESOURCES LTD,Equity,0.01,0.30,"24,565,000.00","7,260,020.76","7,260,020.76",Productos básicos de consumo,B5BQTQ0,KYG886121097,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
1317,CHINA MAPLE LEAF EDUCATIONAL SYSTE,Equity,0.01,0.46,"15,682,000.00","7,251,722.62","7,251,722.62",Consumo discrecional,BD3JR69,KYG211511160,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
AIRARABIA,AIR ARABIA,Equity,0.01,0.25,"28,929,884.00","7,245,958.72","7,245,958.72",Industriales,B23DL40,AEA003001012,Dubai Financial Market,Emiratos Árabes Unidos,USD,AED,3.67
026960,DONG SUH INC,Equity,0.01,19.30,"375,327.00","7,243,907.02","7,243,907.02",Productos básicos de consumo,6605993,KR7026960005,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
IOIPG,IOI PROPERTIES GROUP,Equity,0.01,0.36,"20,153,541.00","7,239,023.89","7,239,023.89",Bienes Raíces,BH7JFJ2,MYL5249OO007,Bursa Malaysia,Malasia,USD,MYR,4.09
047040,DAEWOO ENGINEERING & CONSTRUCTION,Equity,0.01,4.37,"1,652,159.00","7,221,916.49","7,221,916.49",Industriales,6344122,KR7047040001,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
1707,GRAPE KING BIO LTD,Equity,0.01,6.63,"1,088,000.00","7,217,655.82","7,217,655.82",Productos básicos de consumo,6381691,TW0001707008,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
1312,GRAND PACIFIC PETROCHEMICAL CORP,Equity,0.01,0.76,"9,492,000.00","7,218,367.74","7,218,367.74",Materiales,6381237,TW0001312007,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
ULKER,ULKER BISKUVI SANAYI A,Equity,0.01,3.44,"2,096,224.00","7,207,537.14","7,207,537.14",Productos básicos de consumo,B03MYX3,TREULKR00015,Istanbul Stock Exchange,Turquía,USD,TRY,5.47
347,ANGANG STEEL LTD H,Equity,0.01,0.78,"9,266,000.00","7,200,377.07","7,200,377.07",Materiales,6015644,CNE1000001V4,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
HANA.R,HANA MICROELECTRONICS NON-VOTING D,Equity,0.01,1.08,"6,682,300.00","7,199,961.46","7,199,961.46",Tecnología de la Información,B019VV3,TH0324010R12,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
051600,KEPCO PLANT SERVICE & ENGINEERING,Equity,0.01,31.07,"231,372.00","7,187,682.21","7,187,682.21",Industriales,B29ZGV2,KR7051600005,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
TSH,TSOGO SUN HOLDINGS LTD,Equity,0.01,1.41,"5,076,128.00","7,181,928.17","7,181,928.17",Consumo discrecional,B61R1Q4,ZAE000156238,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
EMI,EMIRA PROPERTY FUND REIT,Equity,0.01,0.96,"7,432,516.00","7,162,672.44","7,162,672.44",Bienes Raíces,BWV0563,ZAE000203063,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
TIFIN,TI FINANCIAL HOLDINGS LTD,Equity,0.01,7.11,"1,006,146.00","7,149,132.31","7,149,132.31",Financieros,BF93XC7,INE149A01033,National Stock Exchange Of India,India,USD,INR,69.43
3665,BIZLINK HOLDING INC,Equity,0.01,6.76,"1,053,926.00","7,128,034.88","7,128,034.88",Industriales,B5SG8Y4,KYG114741062,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
FROTO,FORD OTOMOTIV SANAYI A,Equity,0.01,9.23,"772,441.00","7,127,181.83","7,127,181.83",Consumo discrecional,B03MSR5,TRAOTOSN91H6,Istanbul Stock Exchange,Turquía,USD,TRY,5.47
IDFC,IDFC LTD,Equity,0.01,0.60,"11,751,025.00","7,099,780.34","7,099,780.34",Financieros,B0C5QR1,INE043D01016,National Stock Exchange Of India,India,USD,INR,69.43
SPSETIA,S P SETIA,Equity,0.01,0.54,"13,073,100.00","7,091,577.76","7,091,577.76",Bienes Raíces,6868774,MYL8664OO004,Bursa Malaysia,Malasia,USD,MYR,4.09
1071,HUADIAN POWER INTERNATIONAL CORP L,Equity,0.01,0.44,"16,070,000.00","7,083,127.92","7,083,127.92",Servicios,6142780,CNE1000003D8,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
185750,CHONG KUN DANG PHARMACEUTICAL CORP,Equity,0.01,94.74,"74,750.00","7,081,717.63","7,081,717.63",Cuidado de la Salud,BFZD2P7,KR7185750007,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
039130,HANA TOUR SERVICE INC,Equity,0.01,65.04,"108,906.00","7,083,161.01","7,083,161.01",Consumo discrecional,6311632,KR7039130000,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
HERDEZ*,GRUPO HERDEZ,Equity,0.01,2.25,"3,148,000.00","7,081,909.25","7,081,909.25",Productos básicos de consumo,2962959,MX01HE010008,Bolsa Mexicana De Valores,México,USD,MXN,19.30
SALFACORP,SALFA CORPORATION SA,Equity,0.01,1.46,"4,858,469.00","7,073,082.97","7,073,082.97",Industriales,B031CM5,CL0000000449,Santiago Stock Exchange,Chile,USD,CLP,669.73
AED,AED CASH,Cash,0.01,27.22,"25,976,000.00","7,071,859.30","7,071,859.30",Liquidez,--,--,--,Emiratos Árabes Unidos,USD,AED,3.67
079160,CJ CGV LTD,Equity,0.01,40.41,"174,752.00","7,061,231.34","7,061,231.34",Comunicación,B04S946,KR7079160008,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
6285,WISTRON NEWEB CORP,Equity,0.01,2.48,"2,842,654.00","7,055,580.93","7,055,580.93",Tecnología de la Información,6682598,TW0006285000,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
3818,CHINA DONGXIANG LTD,Equity,0.01,0.15,"48,108,000.00","7,047,713.68","7,047,713.68",Consumo discrecional,B282142,KYG2112Y1098,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
VFQS,VODAFONE QATAR,Equity,0.01,2.11,"3,325,422.00","7,032,131.66","7,032,131.66",Comunicación,B3WYBN0,QA000A0Q5NE9,Qatar Exchange,Qatar,USD,QAR,3.64
MSM,MASSMART HOLDINGS LTD,Equity,0.01,6.21,"1,132,518.00","7,031,216.24","7,031,216.24",Productos básicos de consumo,B3V5GG2,ZAE000152617,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
189,DONGYUE GROUP LTD,Equity,0.01,0.66,"10,572,000.00","6,989,685.28","6,989,685.28",Materiales,B29MXW3,KYG2816P1072,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
IPL,IMPERIAL LOGISTICS LTD,Equity,0.01,4.36,"1,600,050.00","6,975,791.06","6,975,791.06",Industriales,B095WZ4,ZAE000067211,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
PNBHOUSING,PNB HOUSING FINANCE LTD,Equity,0.01,12.79,"544,839.00","6,966,202.03","6,966,202.03",Financieros,BD6FGZ6,INE572E01012,National Stock Exchange Of India,India,USD,INR,69.43
