14-mar-2019,,,,,,,,,,,
iShares Russell 1000 Value ETF,,,,,,,,,,,
Inception Date,22-may-2000,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,
Total Net Assets,"USD 38,173,656,092.63",,,,,,,,,,
Number of Securities,722.00,,,,,,,,,,
Share,"306,600,000.00",,,,,,,,,,
,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores
TDY,TELEDYNE TECHNOLOGIES INC,Equity,0.06,227.40,"101,751.00","23,138,177.40","23,138,177.40",Industriales,2503477,US8793601050,New York Stock Exchange Inc.
MHK,MOHAWK INDUSTRIES INC,Equity,0.06,129.26,"178,398.00","23,059,725.48","23,059,725.48",Consumo discrecional,2598699,US6081901042,New York Stock Exchange Inc.
BWA,BORGWARNER INC,Equity,0.06,37.64,"604,934.00","22,769,715.76","22,769,715.76",Consumo discrecional,2111955,US0997241064,New York Stock Exchange Inc.
DELL,DELL TECHNOLOGIES INC CLASS C,Equity,0.06,57.18,"398,069.00","22,761,585.42","22,761,585.42",Tecnología de la Información,BHKD3S6,US24703L2025,New York Stock Exchange Inc.
IVZ,INVESCO LTD,Equity,0.06,19.35,"1,175,749.00","22,750,743.15","22,750,743.15",Financieros,B28XP76,BMG491BT1088,New York Stock Exchange Inc.
Y,ALLEGHANY CORP,Equity,0.06,615.67,"36,727.00","22,611,712.09","22,611,712.09",Financieros,2016801,US0171751003,New York Stock Exchange Inc.
MRVL,MARVELL TECHNOLOGY GROUP LTD,Equity,0.06,19.41,"1,158,494.00","22,486,368.54","22,486,368.54",Tecnología de la Información,2594653,BMG5876H1051,NASDAQ
TMUS,T MOBILE US INC,Equity,0.06,72.34,"309,387.00","22,381,055.58","22,381,055.58",Comunicación,B94Q9V0,US8725901040,NASDAQ
DOX,AMDOCS LTD,Equity,0.06,54.22,"412,466.00","22,363,906.52","22,363,906.52",Tecnología de la Información,2256908,GB0022569080,NASDAQ
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Equity,0.06,22.42,"997,524.00","22,364,488.08","22,364,488.08",Comunicación,2466321,US4606901001,New York Stock Exchange Inc.
TPR,TAPESTRY INC,Equity,0.06,33.10,"668,643.00","22,132,083.30","22,132,083.30",Consumo discrecional,BF09HX3,US8760301072,New York Stock Exchange Inc.
LUV,SOUTHWEST AIRLINES,Equity,0.06,51.16,"431,721.00","22,086,846.36","22,086,846.36",Industriales,2831543,US8447411088,New York Stock Exchange Inc.
HSIC,HENRY SCHEIN INC,Equity,0.06,59.10,"372,891.00","22,037,858.10","22,037,858.10",Cuidado de la Salud,2416962,US8064071025,NASDAQ
AIV,APARTMENT INVESTMENT AND MANAGEMEN,Equity,0.06,50.77,"433,721.00","22,020,015.17","22,020,015.17",Bienes Raíces,BJLNBG3,US03748R7540,New York Stock Exchange Inc.
RJF,RAYMOND JAMES INC,Equity,0.06,82.00,"268,045.00","21,979,690.00","21,979,690.00",Financieros,2718992,US7547301090,New York Stock Exchange Inc.
SLG,SL GREEN REALTY REIT CORP,Equity,0.06,91.52,"237,316.00","21,719,160.32","21,719,160.32",Bienes Raíces,2096847,US78440X1019,New York Stock Exchange Inc.
AAP,ADVANCE AUTO PARTS INC,Equity,0.06,154.00,"140,577.00","21,648,858.00","21,648,858.00",Consumo discrecional,2822019,US00751Y1064,New York Stock Exchange Inc.
UNM,UNUM,Equity,0.06,36.18,"597,137.00","21,604,416.66","21,604,416.66",Financieros,2433842,US91529Y1064,New York Stock Exchange Inc.
LKQ,LKQ CORP,Equity,0.06,27.88,"767,905.00","21,409,191.40","21,409,191.40",Consumo discrecional,2971029,US5018892084,NASDAQ
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIE,Equity,0.06,72.26,"295,330.00","21,340,545.80","21,340,545.80",Industriales,2955733,US9297401088,New York Stock Exchange Inc.
JLL,JONES LANG LASALLE INC,Equity,0.06,161.73,"131,843.00","21,322,968.39","21,322,968.39",Bienes Raíces,2040640,US48020Q1076,New York Stock Exchange Inc.
KRC,KILROY REALTY REIT CORP,Equity,0.06,75.48,"281,283.00","21,231,240.84","21,231,240.84",Bienes Raíces,2495529,US49427F1084,New York Stock Exchange Inc.
BG,BUNGE LTD,Equity,0.06,52.05,"406,967.00","21,182,632.35","21,182,632.35",Productos básicos de consumo,2788713,BMG169621056,New York Stock Exchange Inc.
KIM,KIMCO REALTY REIT CORP,Equity,0.06,17.89,"1,180,166.00","21,113,169.74","21,113,169.74",Bienes Raíces,2491594,US49446R1095,New York Stock Exchange Inc.
ARMK,ARAMARK,Equity,0.06,29.86,"706,336.00","21,091,192.96","21,091,192.96",Consumo discrecional,BH3XG17,US03852U1060,New York Stock Exchange Inc.
DISH,DISH NETWORK CORP CLASS A,Equity,0.06,32.57,"644,090.00","20,978,011.30","20,978,011.30",Comunicación,2303581,US25470M1099,NASDAQ
CSL,CARLISLE COMPANIES INC,Equity,0.05,123.52,"168,972.00","20,871,421.44","20,871,421.44",Industriales,2176318,US1423391002,New York Stock Exchange Inc.
M,MACYS INC,Equity,0.05,23.63,"882,930.00","20,863,635.90","20,863,635.90",Consumo discrecional,2345022,US55616P1049,New York Stock Exchange Inc.
LPT,LIBERTY PROPERTY REIT TRUST,Equity,0.05,48.65,"426,867.00","20,767,079.55","20,767,079.55",Bienes Raíces,2513681,US5311721048,New York Stock Exchange Inc.
INVH,INVITATION HOMES INC,Equity,0.05,23.86,"867,001.00","20,686,643.86","20,686,643.86",Bienes Raíces,BD81GW9,US46187W1071,New York Stock Exchange Inc.
AFG,AMERICAN FINANCIAL GROUP INC,Equity,0.05,96.89,"212,799.00","20,618,095.11","20,618,095.11",Financieros,2134532,US0259321042,New York Stock Exchange Inc.
QRTEA,QURATE RETAIL INC SERIES A,Equity,0.05,17.38,"1,184,198.00","20,581,361.24","20,581,361.24",Consumo discrecional,BZ19HB0,US74915M1009,NASDAQ
VOYA,VOYA FINANCIAL INC,Equity,0.05,49.99,"411,143.00","20,553,038.57","20,553,038.57",Financieros,BKWQ2N2,US9290891004,New York Stock Exchange Inc.
EWBC,EAST WEST BANCORP INC,Equity,0.05,52.74,"388,309.00","20,479,416.66","20,479,416.66",Financieros,2487407,US27579R1041,NASDAQ
USFD,US FOODS HOLDING CORP,Equity,0.05,34.63,"587,459.00","20,343,705.17","20,343,705.17",Productos básicos de consumo,BYVFC94,US9120081099,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.05,187.76,"107,189.00","20,125,806.64","20,125,806.64",Cuidado de la Salud,2023607,US0311621009,NASDAQ
FWONK,LIBERTY MEDIA FORMULA ONE CORP SER,Equity,0.05,34.78,"573,338.00","19,940,695.64","19,940,695.64",Comunicación,BD8QGD5,US5312298541,NASDAQ
ATH,ATHENE HOLDING LTD CLASS A,Equity,0.05,42.81,"460,664.00","19,721,025.84","19,721,025.84",Financieros,BZ13MZ1,BMG0684D1074,New York Stock Exchange Inc.
DRI,DARDEN RESTAURANTS INC,Equity,0.05,110.04,"178,746.00","19,669,209.84","19,669,209.84",Consumo discrecional,2289874,US2371941053,New York Stock Exchange Inc.
LSXMK,LIBERTY MEDIA LIBERTY SIRIUSXM COR,Equity,0.05,41.37,"475,100.00","19,654,887.00","19,654,887.00",Comunicación,BD8QGH9,US5312296073,NASDAQ
ARW,ARROW ELECTRONICS INC,Equity,0.05,77.72,"252,342.00","19,612,020.24","19,612,020.24",Tecnología de la Información,2051404,US0427351004,New York Stock Exchange Inc.
NRZ,NEW RESIDENTIAL INVESTMENT REIT CO,Equity,0.05,16.80,"1,158,947.00","19,470,309.60","19,470,309.60",Financieros,BRJ9GW0,US64828T2015,New York Stock Exchange Inc.
MPW,MEDICAL PROPERTIES TRUST REIT INC,Equity,0.05,18.47,"1,052,847.00","19,446,084.09","19,446,084.09",Bienes Raíces,B0JL5L9,US58463J3041,New York Stock Exchange Inc.
K,KELLOGG,Equity,0.05,53.81,"359,346.00","19,336,408.26","19,336,408.26",Productos básicos de consumo,2486813,US4878361082,New York Stock Exchange Inc.
FL,FOOT LOCKER INC,Equity,0.05,59.35,"325,501.00","19,318,484.35","19,318,484.35",Consumo discrecional,2980906,US3448491049,New York Stock Exchange Inc.
ALK,ALASKA AIR GROUP INC,Equity,0.05,55.49,"347,559.00","19,286,048.91","19,286,048.91",Industriales,2012605,US0116591092,New York Stock Exchange Inc.
NWL,NEWELL BRANDS INC,Equity,0.05,15.45,"1,247,077.00","19,267,339.65","19,267,339.65",Consumo discrecional,2635701,US6512291062,NASDAQ
PNR,PENTAIR,Equity,0.05,42.56,"450,240.00","19,162,214.40","19,162,214.40",Industriales,BLS09M3,IE00BLS09M33,New York Stock Exchange Inc.
INGR,INGREDION INC,Equity,0.05,93.38,"204,844.00","19,128,332.72","19,128,332.72",Productos básicos de consumo,B7K24P7,US4571871023,New York Stock Exchange Inc.
OHI,OMEGA HEALTHCARE INVESTORS REIT IN,Equity,0.05,36.69,"520,486.00","19,096,631.34","19,096,631.34",Bienes Raíces,2043274,US6819361006,New York Stock Exchange Inc.
BIO,BIO RAD LABORATORIES INC CLASS A,Equity,0.05,311.87,"60,903.00","18,993,818.61","18,993,818.61",Cuidado de la Salud,2098508,US0905722072,New York Stock Exchange Inc.
RL,RALPH LAUREN CORP CLASS A,Equity,0.05,121.53,"155,863.00","18,942,030.39","18,942,030.39",Consumo discrecional,B4V9661,US7512121010,New York Stock Exchange Inc.
DEI,DOUGLAS EMMETT REIT INC,Equity,0.05,41.14,"460,256.00","18,934,931.84","18,934,931.84",Bienes Raíces,B1G3M58,US25960P1093,New York Stock Exchange Inc.
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.05,124.96,"151,457.00","18,926,066.72","18,926,066.72",Materiales,2464165,US4595061015,New York Stock Exchange Inc.
WM,WASTE MANAGEMENT INC,Equity,0.05,101.16,"186,603.00","18,876,759.48","18,876,759.48",Industriales,2937667,US94106L1098,New York Stock Exchange Inc.
PBCT,PEOPLES UNITED FINANCIAL INC,Equity,0.05,17.47,"1,074,054.00","18,763,723.38","18,763,723.38",Financieros,B1W41J2,US7127041058,NASDAQ
LMT,LOCKHEED MARTIN CORP,Equity,0.05,298.51,"62,859.00","18,764,040.09","18,764,040.09",Industriales,2522096,US5398301094,New York Stock Exchange Inc.
STLD,STEEL DYNAMICS INC,Equity,0.05,35.12,"530,624.00","18,635,514.88","18,635,514.88",Materiales,2849472,US8581191009,NASDAQ
ACC,AMERICAN CAMPUS COMMUNITIES REIT I,Equity,0.05,47.04,"395,518.00","18,605,166.72","18,605,166.72",Bienes Raíces,B02H871,US0248351001,New York Stock Exchange Inc.
ATR,APTARGROUP INC,Equity,0.05,102.89,"180,831.00","18,605,701.59","18,605,701.59",Materiales,2045247,US0383361039,New York Stock Exchange Inc.
VFC,VF CORP,Equity,0.05,84.94,"217,152.00","18,444,890.88","18,444,890.88",Consumo discrecional,2928683,US9182041080,New York Stock Exchange Inc.
XRX,XEROX CORP,Equity,0.05,31.08,"593,142.00","18,434,853.36","18,434,853.36",Tecnología de la Información,BYWTW73,US9841216081,New York Stock Exchange Inc.
LEN,LENNAR A CORP,Equity,0.05,48.02,"382,745.00","18,379,414.90","18,379,414.90",Consumo discrecional,2511920,US5260571048,New York Stock Exchange Inc.
BRO,BROWN & BROWN INC,Equity,0.05,29.16,"629,136.00","18,345,605.76","18,345,605.76",Financieros,2692687,US1152361010,New York Stock Exchange Inc.
WTR,AQUA AMERICA INC,Equity,0.05,35.47,"516,859.00","18,332,988.73","18,332,988.73",Servicios,2685234,US03836W1036,New York Stock Exchange Inc.
PK,PARK HOTELS RESORTS INC,Equity,0.05,31.47,"577,602.00","18,177,134.94","18,177,134.94",Bienes Raíces,BYVMVV0,US7005171050,New York Stock Exchange Inc.
FLIR,FLIR SYSTEMS INC,Equity,0.05,50.54,"356,374.00","18,011,141.96","18,011,141.96",Tecnología de la Información,2344717,US3024451011,NASDAQ
CAT,CATERPILLAR INC,Equity,0.05,133.69,"134,354.00","17,961,786.26","17,961,786.26",Industriales,2180201,US1491231015,New York Stock Exchange Inc.
FMC,FMC CORP,Equity,0.05,77.16,"230,712.00","17,801,737.92","17,801,737.92",Materiales,2328603,US3024913036,New York Stock Exchange Inc.
XEC,CIMAREX ENERGY,Equity,0.05,70.52,"251,750.00","17,753,410.00","17,753,410.00",Energía,2987521,US1717981013,New York Stock Exchange Inc.
STOR,STORE CAPITAL CORP,Equity,0.05,32.55,"545,358.00","17,751,402.90","17,751,402.90",Bienes Raíces,BSKRKJ5,US8621211007,New York Stock Exchange Inc.
CBSH,COMMERCE BANCSHARES INC,Equity,0.05,60.88,"289,669.00","17,635,048.72","17,635,048.72",Financieros,2213204,US2005251036,NASDAQ
XYL,XYLEM INC,Equity,0.05,76.50,"230,175.00","17,608,387.50","17,608,387.50",Industriales,B3P2CN8,US98419M1009,New York Stock Exchange Inc.
PRGO,PERRIGO PLC,Equity,0.05,47.36,"368,488.00","17,451,591.68","17,451,591.68",Cuidado de la Salud,BGH1M56,IE00BGH1M568,New York Stock Exchange Inc.
RPM,RPM INTERNATIONAL INC,Equity,0.05,57.10,"303,535.00","17,331,848.50","17,331,848.50",Materiales,2756174,US7496851038,New York Stock Exchange Inc.
WST,WEST PHARMACEUTICAL SERVICES INC,Equity,0.05,106.01,"163,178.00","17,298,499.78","17,298,499.78",Cuidado de la Salud,2950482,US9553061055,New York Stock Exchange Inc.
STWD,STARWOOD PROPERTY TRUST REIT INC,Equity,0.05,22.58,"763,450.00","17,238,701.00","17,238,701.00",Financieros,B3PQ520,US85571B1052,New York Stock Exchange Inc.
ORI,OLD REPUBLIC INTERNATIONAL CORP,Equity,0.05,20.89,"821,869.00","17,168,843.41","17,168,843.41",Financieros,2659109,US6802231042,New York Stock Exchange Inc.
MAC,MACERICH REIT,Equity,0.05,43.38,"395,131.00","17,140,782.78","17,140,782.78",Bienes Raíces,2543967,US5543821012,New York Stock Exchange Inc.
HTA,HEALTHCARE TRUST OF AMERICA REIT I,Equity,0.05,28.88,"593,453.00","17,138,922.64","17,138,922.64",Bienes Raíces,BT9QF28,US42225P5017,New York Stock Exchange Inc.
AMH,AMERICAN HOMES RENT REIT CLASS A,Equity,0.04,22.72,"752,535.00","17,097,595.20","17,097,595.20",Bienes Raíces,BCF5RR9,US02665T3068,New York Stock Exchange Inc.
WU,WESTERN UNION,Equity,0.04,18.19,"938,508.00","17,071,460.52","17,071,460.52",Tecnología de la Información,B1F76F9,US9598021098,New York Stock Exchange Inc.
HP,HELMERICH & PAYNE INC,Equity,0.04,55.27,"308,761.00","17,065,220.47","17,065,220.47",Energía,2420101,US4234521015,New York Stock Exchange Inc.
RS,RELIANCE STEEL & ALUMINUM,Equity,0.04,87.16,"195,197.00","17,013,370.52","17,013,370.52",Materiales,2729068,US7595091023,New York Stock Exchange Inc.
CFR,CULLEN FROST BANKERS INC,Equity,0.04,101.82,"166,954.00","16,999,256.28","16,999,256.28",Financieros,2239556,US2298991090,New York Stock Exchange Inc.
FLS,FLOWSERVE CORP,Equity,0.04,44.48,"381,329.00","16,961,513.92","16,961,513.92",Industriales,2288406,US34354P1057,New York Stock Exchange Inc.
SON,SONOCO PRODUCTS,Equity,0.04,59.22,"286,178.00","16,947,461.16","16,947,461.16",Materiales,2821395,US8354951027,New York Stock Exchange Inc.
DHI,D R HORTON INC,Equity,0.04,40.80,"414,556.00","16,913,884.80","16,913,884.80",Consumo discrecional,2250687,US23331A1097,New York Stock Exchange Inc.
HOG,HARLEY DAVIDSON INC,Equity,0.04,36.44,"463,534.00","16,891,178.96","16,891,178.96",Consumo discrecional,2411053,US4128221086,New York Stock Exchange Inc.
TER,TERADYNE INC,Equity,0.04,39.27,"427,586.00","16,791,302.22","16,791,302.22",Tecnología de la Información,2884183,US8807701029,NASDAQ
NYCB,NEW YORK COMMUNITY BANCORP INC,Equity,0.04,12.03,"1,393,449.00","16,763,191.47","16,763,191.47",Financieros,2711656,US6494451031,New York Stock Exchange Inc.
CUBE,CUBESMART REIT,Equity,0.04,31.49,"530,739.00","16,712,971.11","16,712,971.11",Bienes Raíces,B6SW913,US2296631094,New York Stock Exchange Inc.
GLIBA,GCI LIBERTY INC CLASS A,Equity,0.04,56.10,"294,950.00","16,546,695.00","16,546,695.00",Comunicación,BF7J0Q0,US36164V3050,NASDAQ
LEG,LEGGETT & PLATT INC,Equity,0.04,43.06,"382,658.00","16,477,253.48","16,477,253.48",Consumo discrecional,2510682,US5246601075,New York Stock Exchange Inc.
HDS,HD SUPPLY HOLDINGS INC,Equity,0.04,43.40,"378,873.00","16,443,088.20","16,443,088.20",Industriales,BBL5981,US40416M1053,NASDAQ
OMC,OMNICOM GROUP INC,Equity,0.04,75.64,"217,095.00","16,421,065.80","16,421,065.80",Comunicación,2279303,US6819191064,New York Stock Exchange Inc.
FAF,FIRST AMERICAN FINANCIAL CORP,Equity,0.04,50.26,"323,110.00","16,239,508.60","16,239,508.60",Financieros,B4NFPK4,US31847R1023,New York Stock Exchange Inc.
JEF,JEFFERIES FINANCIAL GROUP INC,Equity,0.04,19.47,"832,297.00","16,204,822.59","16,204,822.59",Financieros,BG0Q4Z2,US47233W1099,New York Stock Exchange Inc.
AMG,AFFILIATED MANAGERS GROUP INC,Equity,0.04,106.76,"151,221.00","16,144,353.96","16,144,353.96",Financieros,2127899,US0082521081,New York Stock Exchange Inc.
EPR,EPR PROPERTIES REIT,Equity,0.04,75.63,"212,672.00","16,084,383.36","16,084,383.36",Bienes Raíces,B8XXZP1,US26884U1097,New York Stock Exchange Inc.
OSK,OSHKOSH CORP,Equity,0.04,75.82,"209,098.00","15,853,810.36","15,853,810.36",Industriales,2663520,US6882392011,New York Stock Exchange Inc.
ELAN,ELANCO ANIMAL HEALTH INC,Equity,0.04,30.31,"517,254.00","15,677,968.74","15,677,968.74",Cuidado de la Salud,BF5L3T2,US28414H1032,New York Stock Exchange Inc.
ADSK,AUTODESK INC,Equity,0.04,153.15,"102,215.00","15,654,227.25","15,654,227.25",Tecnología de la Información,2065159,US0527691069,NASDAQ
KMB,KIMBERLY CLARK CORP,Equity,0.04,118.45,"131,832.00","15,615,500.40","15,615,500.40",Productos básicos de consumo,2491839,US4943681035,New York Stock Exchange Inc.
CONE,CYRUSONE REIT INC,Equity,0.04,51.83,"300,097.00","15,554,027.51","15,554,027.51",Bienes Raíces,B7YRLH9,US23283R1005,NASDAQ
RNR,RENAISSANCERE HOLDING LTD,Equity,0.04,146.29,"106,111.00","15,522,978.19","15,522,978.19",Financieros,2728429,BMG7496G1033,New York Stock Exchange Inc.
BRX,BRIXMOR PROPERTY GROUP REIT INC,Equity,0.04,17.61,"880,701.00","15,509,144.61","15,509,144.61",Bienes Raíces,BFTDJL8,US11120U1051,New York Stock Exchange Inc.
RE,EVEREST RE GROUP LTD,Equity,0.04,219.01,"70,743.00","15,493,424.43","15,493,424.43",Financieros,2556868,BMG3223R1088,New York Stock Exchange Inc.
BPOP,POPULAR INC,Equity,0.04,55.20,"279,339.00","15,419,512.80","15,419,512.80",Financieros,B86QM90,PR7331747001,NASDAQ
FLR,FLUOR CORP,Equity,0.04,37.58,"409,652.00","15,394,722.16","15,394,722.16",Industriales,2696838,US3434121022,New York Stock Exchange Inc.
AYI,ACUITY BRANDS INC,Equity,0.04,131.39,"115,809.00","15,216,144.51","15,216,144.51",Industriales,2818461,US00508Y1029,New York Stock Exchange Inc.
AA,ALCOA CORP,Equity,0.04,27.89,"545,071.00","15,202,030.19","15,202,030.19",Materiales,BYNF418,US0138721065,New York Stock Exchange Inc.
COTY,COTY INC CLASS A,Equity,0.04,11.00,"1,374,414.00","15,118,554.00","15,118,554.00",Productos básicos de consumo,BBBSMJ2,US2220702037,New York Stock Exchange Inc.
CIT,CIT GROUP INC,Equity,0.04,50.07,"299,963.00","15,019,147.41","15,019,147.41",Financieros,B4Z73G0,US1255818015,New York Stock Exchange Inc.
HUN,HUNTSMAN CORP,Equity,0.04,23.46,"639,362.00","14,999,432.52","14,999,432.52",Materiales,B0650B9,US4470111075,New York Stock Exchange Inc.
GPS,GAP INC,Equity,0.04,25.52,"584,847.00","14,925,295.44","14,925,295.44",Consumo discrecional,2360326,US3647601083,New York Stock Exchange Inc.
WBS,WEBSTER FINANCIAL CORP,Equity,0.04,55.64,"266,736.00","14,841,191.04","14,841,191.04",Financieros,2945143,US9478901096,New York Stock Exchange Inc.
UTHR,UNITED THERAPEUTICS CORP,Equity,0.04,117.03,"125,701.00","14,710,788.03","14,710,788.03",Cuidado de la Salud,2430412,US91307C1027,NASDAQ
ARRS,ARRIS INTERNATIONAL PLC,Equity,0.04,31.68,"464,222.00","14,706,552.96","14,706,552.96",Tecnología de la Información,BZ04Y37,GB00BZ04Y379,NASDAQ
HLF,HERBALIFE NUTRITION LTD,Equity,0.04,56.96,"258,096.00","14,701,148.16","14,701,148.16",Productos básicos de consumo,B0539H3,KYG4412G1010,New York Stock Exchange Inc.
MAN,MANPOWER INC,Equity,0.04,84.02,"174,829.00","14,689,132.58","14,689,132.58",Industriales,2562490,US56418H1005,New York Stock Exchange Inc.
AIZ,ASSURANT INC,Equity,0.04,98.20,"149,256.00","14,656,939.20","14,656,939.20",Financieros,2331430,US04621X1081,New York Stock Exchange Inc.
OC,OWENS CORNING,Equity,0.04,47.00,"311,655.00","14,647,785.00","14,647,785.00",Industriales,B1FW7Q2,US6907421019,New York Stock Exchange Inc.
ITT,ITT INC,Equity,0.04,57.07,"255,911.00","14,604,840.77","14,604,840.77",Industriales,BZBY209,US45073V1089,New York Stock Exchange Inc.
MDU,MDU RESOURCES GROUP INC,Equity,0.04,25.69,"565,888.00","14,537,662.72","14,537,662.72",Servicios,2547323,US5526901096,New York Stock Exchange Inc.
JBLU,JETBLUE AIRWAYS CORP,Equity,0.04,16.71,"866,786.00","14,483,994.06","14,483,994.06",Industriales,2852760,US4771431016,NASDAQ
ALXN,ALEXION PHARMACEUTICALS INC,Equity,0.04,134.88,"107,246.00","14,465,340.48","14,465,340.48",Cuidado de la Salud,2036070,US0153511094,NASDAQ
MUR,MURPHY OIL CORP,Equity,0.04,30.12,"480,155.00","14,462,268.60","14,462,268.60",Energía,2611206,US6267171022,New York Stock Exchange Inc.
WPX,WPX ENERGY INC,Equity,0.04,12.44,"1,161,091.00","14,443,972.04","14,443,972.04",Energía,B40PCD9,US98212B1035,New York Stock Exchange Inc.
THG,HANOVER INSURANCE GROUP INC,Equity,0.04,116.46,"124,019.00","14,443,252.74","14,443,252.74",Financieros,2020415,US4108671052,New York Stock Exchange Inc.
MSG,MADISON SQUARE GARDEN CLASS A,Equity,0.04,295.02,"48,674.00","14,359,803.48","14,359,803.48",Comunicación,BYQCZ35,US55825T1034,New York Stock Exchange Inc.
NFG,NATIONAL FUEL GAS,Equity,0.04,60.42,"237,413.00","14,344,493.46","14,344,493.46",Servicios,2626103,US6361801011,New York Stock Exchange Inc.
ASH,ASHLAND GLOBAL INC,Equity,0.04,78.77,"182,074.00","14,341,968.98","14,341,968.98",Materiales,BYND5N1,US0441861046,New York Stock Exchange Inc.
EQT,EQT CORP,Equity,0.04,19.86,"721,991.00","14,338,741.26","14,338,741.26",Energía,2319414,US26884L1098,New York Stock Exchange Inc.
PB,PROSPERITY BANCSHARES INC,Equity,0.04,72.98,"195,012.00","14,231,975.76","14,231,975.76",Financieros,2310257,US7436061052,New York Stock Exchange Inc.
PACW,PACWEST BANCORP,Equity,0.04,39.63,"358,768.00","14,217,975.84","14,217,975.84",Financieros,2619772,US6952631033,NASDAQ
CE,CELANESE CORP,Equity,0.04,100.37,"141,254.00","14,177,663.98","14,177,663.98",Materiales,B05MZT4,US1508701034,New York Stock Exchange Inc.
NWSA,NEWS CORP CLASS A,Equity,0.04,12.64,"1,118,209.00","14,134,161.76","14,134,161.76",Comunicación,BBGVT40,US65249B1098,NASDAQ
LB,L BRANDS INC,Equity,0.04,26.23,"537,927.00","14,109,825.21","14,109,825.21",Consumo discrecional,B9M2WX3,US5017971046,New York Stock Exchange Inc.
FHN,FIRST HORIZON NATIONAL CORP,Equity,0.04,14.87,"947,524.00","14,089,681.88","14,089,681.88",Financieros,2341484,US3205171057,New York Stock Exchange Inc.
LNG,CHENIERE ENERGY INC,Equity,0.04,69.19,"202,366.00","14,001,703.54","14,001,703.54",Energía,2654364,US16411R2085,Nyse Mkt Llc
BMS,BEMIS INC,Equity,0.04,52.65,"265,168.00","13,961,095.20","13,961,095.20",Materiales,2090173,US0814371052,New York Stock Exchange Inc.
GLPI,GAMING AND LEISURE PROPERTIES REIT,Equity,0.04,36.99,"377,125.00","13,949,853.75","13,949,853.75",Bienes Raíces,BFPK4S5,US36467J1088,NASDAQ
RIG,TRANSOCEAN LTD,Equity,0.04,9.04,"1,520,625.00","13,746,450.00","13,746,450.00",Energía,B3KFWW1,CH0048265513,New York Stock Exchange Inc.
HPP,HUDSON PACIFIC PROPERTIES REIT INC,Equity,0.04,34.47,"396,651.00","13,672,559.97","13,672,559.97",Bienes Raíces,B64B9P8,US4440971095,New York Stock Exchange Inc.
BHF,BRIGHTHOUSE FINANCIAL INC,Equity,0.04,38.77,"352,586.00","13,669,759.22","13,669,759.22",Financieros,BF429K9,US10922N1037,NASDAQ
PHM,PULTEGROUP INC,Equity,0.04,27.09,"504,246.00","13,660,024.14","13,660,024.14",Consumo discrecional,2708841,US7458671010,New York Stock Exchange Inc.
HIW,HIGHWOODS PROPERTIES REIT INC,Equity,0.04,45.93,"297,396.00","13,659,398.28","13,659,398.28",Bienes Raíces,2420640,US4312841087,New York Stock Exchange Inc.
NUAN,NUANCE COMMUNICATIONS INC,Equity,0.04,16.38,"833,797.00","13,657,594.86","13,657,594.86",Tecnología de la Información,2402121,US67020Y1001,NASDAQ
CW,CURTISS WRIGHT CORP,Equity,0.04,114.63,"119,029.00","13,644,294.27","13,644,294.27",Industriales,2241205,US2315611010,New York Stock Exchange Inc.
AVT,AVNET INC,Equity,0.04,43.50,"313,572.00","13,640,382.00","13,640,382.00",Tecnología de la Información,2066505,US0538071038,NASDAQ
CASY,CASEYS GENERAL STORES INC,Equity,0.04,127.63,"105,928.00","13,519,590.64","13,519,590.64",Productos básicos de consumo,2179414,US1475281036,NASDAQ
SLM,SLM CORP,Equity,0.04,10.52,"1,279,836.00","13,463,874.72","13,463,874.72",Financieros,2101967,US78442P1066,NASDAQ
ACM,AECOM,Equity,0.04,30.32,"441,570.00","13,388,402.40","13,388,402.40",Industriales,B1VZ431,US00766T1007,New York Stock Exchange Inc.
HXL,HEXCEL CORP,Equity,0.04,68.71,"194,823.00","13,386,288.33","13,386,288.33",Industriales,2416779,US4282911084,New York Stock Exchange Inc.
CTLT,CATALENT INC,Equity,0.04,41.89,"319,277.00","13,374,513.53","13,374,513.53",Cuidado de la Salud,BP96PQ4,US1488061029,New York Stock Exchange Inc.
SPG,SIMON PROPERTY GROUP REIT INC,Equity,0.04,179.79,"74,188.00","13,338,260.52","13,338,260.52",Bienes Raíces,2812452,US8288061091,New York Stock Exchange Inc.
CZR,CAESARS ENTERTAINMENT CORP,Equity,0.03,8.16,"1,616,112.00","13,187,473.92","13,187,473.92",Consumo discrecional,B3TDL41,US1276861036,NASDAQ
FSLR,FIRST SOLAR INC,Equity,0.03,54.44,"241,423.00","13,143,068.12","13,143,068.12",Tecnología de la Información,B1HMF22,US3364331070,NASDAQ
AGO,ASSURED GUARANTY LTD,Equity,0.03,44.79,"292,603.00","13,105,688.37","13,105,688.37",Financieros,B00V7H8,BMG0585R1060,New York Stock Exchange Inc.
