As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
19-Jun-09,99.68,42.16,--,6600000.00
18-Jun-09,98.72,41.76,--,6650000.00
17-Jun-09,99.11,41.92,--,6650000.00
16-Jun-09,98.61,41.71,--,6650000.00
15-Jun-09,99.76,42.2,--,6650000.00
12-Jun-09,101.55,42.95,--,6650000.00
11-Jun-09,101.98,43.14,--,6650000.00
10-Jun-09,101.62,42.98,--,6650000.00
9-Jun-09,101.69,43.02,--,6650000.00
8-Jun-09,100.66,42.58,--,6650000.00
5-Jun-09,101.01,42.73,--,6650000.00
4-Jun-09,100.63,42.57,--,6650000.00
3-Jun-09,99.06,41.91,--,6650000.00
2-Jun-09,99.69,42.17,--,6550000.00
1-Jun-09,100.06,42.33,--,6450000.00
29-May-09,96.79,40.95,--,6450000.00
28-May-09,95.81,40.54,--,6450000.00
27-May-09,94.57,40.02,--,6400000.00
26-May-09,95.18,40.28,--,6350000.00
22-May-09,92.13,38.99,--,6350000.00
21-May-09,92.56,39.17,--,6350000.00
20-May-09,94.05,39.8,--,6350000.00
19-May-09,94.64,40.05,--,6350000.00
18-May-09,93.94,39.76,--,6350000.00
15-May-09,91.45,38.71,--,6350000.00
14-May-09,91.48,38.72,--,6350000.00
13-May-09,90.12,38.14,--,6450000.00
12-May-09,92.59,39.19,--,6450000.00
11-May-09,93.4,39.53,--,6450000.00
8-May-09,93.53,39.59,--,6350000.00
7-May-09,93.37,39.52,--,6350000.00
6-May-09,96.44,40.81,--,6350000.00
5-May-09,96.37,40.79,--,6250000.00
4-May-09,96.61,40.89,--,6200000.00
1-May-09,94.6,40.04,--,6200000.00
30-Apr-09,94.01,39.79,--,6050000.00
29-Apr-09,93.55,39.6,--,6050000.00
28-Apr-09,91.69,38.81,--,6050000.00
27-Apr-09,92.14,39,--,6050000.00
24-Apr-09,92.8,39.28,--,6050000.00
23-Apr-09,90.71,38.4,--,6000000.00
22-Apr-09,90.41,38.27,--,6000000.00
21-Apr-09,90.14,38.16,--,6300000.00
20-Apr-09,88.28,37.37,--,6300000.00
17-Apr-09,91.32,38.66,--,6300000.00
16-Apr-09,91.32,38.66,--,6300000.00
15-Apr-09,88.49,37.46,--,6250000.00
14-Apr-09,88.95,37.66,--,6250000.00
13-Apr-09,89.84,38.03,--,6250000.00
9-Apr-09,90.32,38.24,--,6200000.00
8-Apr-09,87.34,36.98,--,5850000.00
7-Apr-09,85.77,36.32,--,5850000.00
6-Apr-09,88.33,37.4,--,5800000.00
3-Apr-09,89.17,37.76,--,5750000.00
2-Apr-09,87.48,37.04,--,5650000.00
1-Apr-09,84.56,35.81,--,5650000.00
31-Mar-09,82.83,35.08,--,5600000.00
30-Mar-09,81.36,34.45,--,5600000.00
27-Mar-09,83.68,35.44,--,5600000.00
26-Mar-09,85.9,36.38,--,5750000.00
25-Mar-09,82.56,34.97,--,5700000.00
24-Mar-09,82.47,34.96,--,5700000.00
23-Mar-09,83.97,35.56,--,5500000.00
20-Mar-09,78.95,33.44,--,5500000.00
19-Mar-09,80.38,34.05,--,5450000.00
18-Mar-09,80.22,33.98,--,5450000.00
17-Mar-09,78.99,33.46,--,5450000.00
16-Mar-09,75.98,32.19,--,5450000.00
13-Mar-09,77.33,32.76,--,5450000.00
12-Mar-09,77.41,32.79,--,5300000.00
11-Mar-09,75.15,31.84,--,5300000.00
10-Mar-09,73.66,31.21,--,5300000.00
9-Mar-09,68.67,29.1,--,5250000.00
6-Mar-09,70.36,29.81,--,5300000.00
5-Mar-09,71.16,30.15,--,5400000.00
4-Mar-09,73.67,31.21,--,5400000.00
3-Mar-09,71.63,30.35,--,5400000.00
2-Mar-09,71.46,30.28,--,5400000.00
27-Feb-09,74.06,31.38,--,5400000.00
26-Feb-09,74.2,31.44,--,5400000.00
25-Feb-09,75.18,31.85,--,5300000.00
24-Feb-09,75.33,31.92,--,5300000.00
23-Feb-09,72.56,30.74,--,5450000.00
20-Feb-09,75.79,32.11,--,5450000.00
19-Feb-09,75.8,32.12,--,5450000.00
18-Feb-09,78.23,33.15,--,5400000.00
17-Feb-09,78.06,33.07,--,5350000.00
13-Feb-09,81.7,34.62,--,5350000.00
12-Feb-09,81.86,34.68,--,5350000.00
11-Feb-09,81.26,34.43,--,5400000.00
10-Feb-09,81.15,34.38,--,5400000.00
9-Feb-09,84.79,35.93,--,5200000.00
6-Feb-09,84.6,35.85,--,5200000.00
5-Feb-09,81.74,34.63,--,5200000.00
4-Feb-09,79.93,33.87,--,5150000.00
3-Feb-09,79.56,33.71,--,5150000.00
2-Feb-09,78.36,33.21,--,5150000.00
30-Jan-09,77.37,32.79,--,5150000.00
29-Jan-09,79.22,33.57,--,5150000.00
28-Jan-09,81.84,34.68,--,5150000.00
27-Jan-09,79.12,33.53,--,5150000.00
26-Jan-09,78.13,33.11,--,5150000.00
23-Jan-09,77.54,32.86,--,5150000.00
22-Jan-09,76.32,32.35,--,5200000.00
21-Jan-09,77.8,32.97,--,5200000.00
20-Jan-09,73.95,31.34,--,5200000.00
16-Jan-09,78.18,33.14,--,5200000.00
15-Jan-09,77.42,32.82,--,5350000.00
14-Jan-09,76.52,32.44,--,5350000.00
13-Jan-09,79.35,33.63,--,5350000.00
12-Jan-09,79.51,33.7,--,5350000.00
9-Jan-09,80.85,34.27,--,5350000.00
8-Jan-09,82.8,35.1,--,5350000.00
7-Jan-09,82.22,34.85,--,5350000.00
6-Jan-09,85.07,36.06,--,5350000.00
5-Jan-09,82.4,34.93,--,5350000.00
2-Jan-09,82.35,34.91,--,5350000.00
31-Dec-08,79.09,33.53,--,5350000.00
30-Dec-08,78.18,33.15,--,5350000.00
29-Dec-08,76.41,32.4,--,5350000.00
26-Dec-08,77.02,32.65,--,5350000.00
24-Dec-08,76.82,32.57,--,5350000.00
23-Dec-08,76.65,32.5,--,5250000.00
22-Dec-08,77.37,32.8,0.13,5250000.00
19-Dec-08,79.18,33.71,--,5250000.00
18-Dec-08,78.32,33.34,--,5250000.00
17-Dec-08,80.33,34.2,--,5250000.00
16-Dec-08,81.35,34.63,--,5250000.00
15-Dec-08,77.52,33,--,5250000.00
12-Dec-08,79.01,33.64,--,5250000.00
11-Dec-08,77.05,32.81,--,5250000.00
10-Dec-08,79.65,33.91,--,5250000.00
9-Dec-08,79.12,33.69,--,5250000.00
8-Dec-08,79.61,33.9,--,5750000.00
5-Dec-08,75.8,32.28,--,5750000.00
4-Dec-08,72.95,31.07,--,5750000.00
3-Dec-08,76.04,32.38,--,5750000.00
2-Dec-08,74.06,31.54,--,5750000.00
1-Dec-08,71.79,30.58,--,5750000.00
28-Nov-08,77.7,33.09,--,5750000.00
26-Nov-08,77.86,33.16,--,5850000.00
25-Nov-08,74.48,31.72,--,5950000.00
24-Nov-08,75.56,32.18,--,5950000.00
21-Nov-08,71.22,30.34,--,5950000.00
20-Nov-08,67.38,28.71,--,5950000.00
19-Nov-08,70.74,30.13,--,5950000.00
18-Nov-08,75.18,32.02,--,5900000.00
17-Nov-08,73.87,31.46,--,6000000.00
14-Nov-08,75.89,32.33,--,6000000.00
13-Nov-08,79.96,34.06,--,6000000.00
12-Nov-08,75.34,32.09,--,6000000.00
11-Nov-08,79.53,33.87,--,5600000.00
10-Nov-08,81.24,34.6,--,5600000.00
7-Nov-08,82.86,35.29,--,5600000.00
6-Nov-08,80.79,34.41,--,5600000.00
5-Nov-08,85.29,36.33,--,5550000.00
4-Nov-08,90.17,38.4,--,5550000.00
3-Nov-08,87.18,37.13,--,5550000.00
31-Oct-08,87.56,37.3,--,5550000.00
30-Oct-08,87.2,37.14,--,5550000.00
29-Oct-08,85.15,36.27,--,5550000.00
28-Oct-08,85.97,36.62,--,5550000.00
27-Oct-08,77.58,33.05,--,5550000.00
24-Oct-08,79.64,33.92,--,5550000.00
23-Oct-08,81.76,34.83,--,5550000.00
22-Oct-08,82.03,34.94,--,5550000.00
21-Oct-08,85.88,36.58,--,5450000.00
20-Oct-08,90.83,38.69,--,5450000.00
17-Oct-08,88,37.49,--,5450000.00
16-Oct-08,88.15,37.55,--,5600000.00
15-Oct-08,84.18,35.86,--,5600000.00
14-Oct-08,91.45,38.96,--,5600000.00
13-Oct-08,95.25,40.57,--,5600000.00
10-Oct-08,85.09,36.25,--,5700000.00
9-Oct-08,85.8,36.56,--,5700000.00
8-Oct-08,88.94,37.89,--,5700000.00
7-Oct-08,89.46,38.11,--,6100000.00
6-Oct-08,95.22,40.56,--,6100000.00
3-Oct-08,99.15,42.24,--,6300000.00
2-Oct-08,100.19,42.69,--,6300000.00
1-Oct-08,104.94,44.72,--,6300000.00
30-Sep-08,107.24,45.69,--,6300000.00
29-Sep-08,101.76,43.34,--,6300000.00
26-Sep-08,112,47.7,--,6300000.00
25-Sep-08,112.59,47.96,--,6450000.00
24-Sep-08,110.55,47.09,--,6450000.00
23-Sep-08,110.04,46.87,--,6550000.00
22-Sep-08,111.07,47.31,--,6550000.00
19-Sep-08,115.45,49.18,--,6550000.00
18-Sep-08,111.84,47.64,--,6600000.00
17-Sep-08,107.46,45.78,--,6700000.00
16-Sep-08,113.14,48.2,--,6700000.00
15-Sep-08,112.3,47.84,--,6700000.00
12-Sep-08,116.72,49.72,--,6700000.00
11-Sep-08,116.79,49.75,--,6600000.00
10-Sep-08,115.42,49.17,--,6600000.00
9-Sep-08,114.39,48.73,--,6600000.00
8-Sep-08,117.15,49.91,--,6750000.00
5-Sep-08,116.59,49.67,--,6950000.00
4-Sep-08,116.78,49.75,--,6950000.00
3-Sep-08,120.7,51.42,--,6950000.00
2-Sep-08,122.8,52.31,--,6950000.00
29-Aug-08,124.41,53,--,6950000.00
28-Aug-08,127.48,54.31,--,6950000.00
27-Aug-08,126.35,53.83,--,6950000.00
26-Aug-08,125.27,53.37,--,6950000.00
25-Aug-08,125.76,53.58,--,6950000.00
22-Aug-08,128.11,54.58,--,6950000.00
21-Aug-08,126.33,53.82,--,6950000.00
20-Aug-08,126.6,53.94,--,6950000.00
19-Aug-08,126.12,53.73,--,6950000.00
18-Aug-08,127.83,54.46,--,6950000.00
15-Aug-08,129.64,55.23,--,6950000.00
14-Aug-08,129.64,55.23,--,6950000.00
13-Aug-08,128.67,54.82,--,6950000.00
12-Aug-08,128.79,54.87,--,6950000.00
11-Aug-08,128.95,54.94,--,6950000.00
8-Aug-08,128.13,54.59,--,6950000.00
