As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Mar 02, 2018","3,905.71",83.60,--,"52,600,000.00"
"Mar 01, 2018","3,881.05",83.08,--,"51,600,000.00"
"Feb 28, 2018","3,933.55",84.20,--,"51,600,000.00"
"Feb 27, 2018","3,966.53",84.91,--,"51,600,000.00"
"Feb 26, 2018","4,013.01",85.90,--,"51,600,000.00"
"Feb 23, 2018","3,966.16",84.90,--,"51,600,000.00"
"Feb 22, 2018","3,905.10",83.60,--,"51,550,000.00"
"Feb 21, 2018","3,901.97",83.53,--,"51,550,000.00"
"Feb 20, 2018","3,928.49",84.10,--,"51,550,000.00"
"Feb 16, 2018","3,951.25",84.58,--,"51,550,000.00"
"Feb 15, 2018","3,947.94",84.51,--,"51,550,000.00"
"Feb 14, 2018","3,899.67",83.48,--,"51,300,000.00"
"Feb 13, 2018","3,849.57",82.41,--,"51,600,000.00"
"Feb 12, 2018","3,837.42",82.15,--,"51,600,000.00"
"Feb 09, 2018","3,792.11",81.18,--,"51,600,000.00"
"Feb 08, 2018","3,725.91",79.76,--,"51,600,000.00"
"Feb 07, 2018","3,865.01",82.74,--,"53,100,000.00"
"Feb 06, 2018","3,877.96",83.02,--,"53,250,000.00"
"Feb 05, 2018","3,816.60",81.70,--,"53,650,000.00"
"Feb 02, 2018","3,969.84",84.99,--,"53,700,000.00"
"Feb 01, 2018","4,051.25",86.73,--,"54,700,000.00"
"Jan 31, 2018","4,047.38",86.65,--,"54,400,000.00"
"Jan 30, 2018","4,056.94",86.85,--,"54,150,000.00"
"Jan 29, 2018","4,104.07",87.86,--,"54,150,000.00"
"Jan 26, 2018","4,141.27",88.66,--,"54,200,000.00"
"Jan 25, 2018","4,095.06",87.67,--,"54,200,000.00"
"Jan 24, 2018","4,092.80",87.62,--,"54,200,000.00"
"Jan 23, 2018","4,105.19",87.89,--,"54,150,000.00"
"Jan 22, 2018","4,104.04",87.86,--,"54,150,000.00"
"Jan 19, 2018","4,084.04",87.44,--,"54,100,000.00"
"Jan 18, 2018","4,058.47",86.89,--,"53,950,000.00"
"Jan 17, 2018","4,068.59",87.11,--,"54,000,000.00"
"Jan 16, 2018","4,012.15",85.90,--,"54,000,000.00"
"Jan 12, 2018","4,027.03",86.22,--,"54,000,000.00"
"Jan 11, 2018","3,999.56",85.63,--,"53,950,000.00"
"Jan 10, 2018","3,977.07",85.15,--,"53,300,000.00"
"Jan 09, 2018","3,983.18",85.28,--,"53,300,000.00"
"Jan 08, 2018","3,974.53",85.10,--,"53,250,000.00"
"Jan 05, 2018","3,961.25",84.81,--,"53,250,000.00"
"Jan 04, 2018","3,933.25",84.21,--,"53,200,000.00"
"Jan 03, 2018","3,917.07",83.87,--,"53,200,000.00"
"Jan 02, 2018","3,888.45",83.26,--,"52,700,000.00"
"Dec 29, 2017","3,870.05",82.86,--,"52,700,000.00"
"Dec 28, 2017","3,892.09",83.33,--,"52,500,000.00"
"Dec 27, 2017","3,886.68",83.22,--,"52,450,000.00"
"Dec 26, 2017","3,881.66",83.11,--,"52,450,000.00"
"Dec 22, 2017","3,880.75",83.09,--,"52,400,000.00"
"Dec 21, 2017","3,882.00",83.12,0.38,"52,400,000.00"
"Dec 20, 2017","3,885.30",83.57,--,"52,350,000.00"
"Dec 19, 2017","3,886.88",83.60,--,"52,350,000.00"
"Dec 18, 2017","3,894.85",83.78,--,"52,100,000.00"
"Dec 15, 2017","3,873.38",83.32,--,"51,750,000.00"
"Dec 14, 2017","3,842.06",82.64,--,"52,250,000.00"
"Dec 13, 2017","3,858.48",83.00,--,"51,900,000.00"
"Dec 12, 2017","3,857.85",82.98,--,"50,150,000.00"
"Dec 11, 2017","3,856.38",82.95,--,"50,150,000.00"
"Dec 08, 2017","3,847.24",82.75,--,"50,150,000.00"
"Dec 07, 2017","3,829.14",82.37,--,"50,150,000.00"
"Dec 06, 2017","3,816.39",82.09,--,"50,000,000.00"
"Dec 05, 2017","3,816.83",82.10,--,"49,850,000.00"
"Dec 04, 2017","3,827.05",82.32,--,"49,700,000.00"
"Dec 01, 2017","3,821.43",82.20,--,"49,700,000.00"
"Nov 30, 2017","3,826.82",82.32,--,"55,400,000.00"
"Nov 29, 2017","3,794.74",81.63,--,"55,300,000.00"
"Nov 28, 2017","3,789.22",81.51,--,"49,300,000.00"
"Nov 27, 2017","3,746.86",80.60,--,"49,300,000.00"
"Nov 24, 2017","3,747.55",80.62,--,"49,300,000.00"
"Nov 22, 2017","3,741.19",80.48,--,"49,300,000.00"
"Nov 21, 2017","3,749.25",80.65,--,"49,300,000.00"
"Nov 20, 2017","3,726.44",80.16,--,"49,300,000.00"
"Nov 17, 2017","3,719.06",80.00,--,"49,300,000.00"
"Nov 16, 2017","3,719.65",80.02,--,"49,200,000.00"
"Nov 15, 2017","3,692.18",79.43,--,"49,200,000.00"
"Nov 14, 2017","3,711.99",79.85,--,"49,200,000.00"
"Nov 13, 2017","3,712.45",79.86,--,"50,100,000.00"
"Nov 10, 2017","3,707.05",79.75,--,"50,100,000.00"
"Nov 09, 2017","3,704.54",79.70,--,"50,100,000.00"
"Nov 08, 2017","3,716.26",79.95,--,"50,150,000.00"
"Nov 07, 2017","3,704.41",79.69,--,"50,550,000.00"
"Nov 06, 2017","3,708.97",79.79,--,"50,850,000.00"
"Nov 03, 2017","3,706.35",79.74,--,"50,850,000.00"
"Nov 02, 2017","3,698.34",79.57,--,"50,850,000.00"
"Nov 01, 2017","3,693.72",79.47,--,"50,850,000.00"
"Oct 31, 2017","3,689.23",79.37,--,"50,650,000.00"
"Oct 30, 2017","3,686.46",79.31,--,"50,650,000.00"
"Oct 27, 2017","3,698.04",79.56,--,"50,000,000.00"
"Oct 26, 2017","3,690.41",79.40,--,"50,000,000.00"
"Oct 25, 2017","3,682.78",79.23,--,"49,850,000.00"
"Oct 24, 2017","3,694.84",79.49,--,"49,400,000.00"
"Oct 23, 2017","3,690.90",79.41,--,"49,400,000.00"
"Oct 20, 2017","3,698.25",79.57,--,"49,400,000.00"
"Oct 19, 2017","3,680.83",79.19,--,"49,400,000.00"
"Oct 18, 2017","3,676.70",79.10,--,"49,400,000.00"
"Oct 17, 2017","3,670.43",78.97,--,"49,350,000.00"
"Oct 16, 2017","3,667.62",78.91,--,"49,350,000.00"
"Oct 13, 2017","3,667.53",78.91,--,"49,350,000.00"
"Oct 12, 2017","3,664.62",78.85,--,"49,350,000.00"
"Oct 11, 2017","3,663.33",78.82,--,"49,200,000.00"
"Oct 10, 2017","3,655.23",78.65,--,"50,050,000.00"
"Oct 09, 2017","3,640.95",78.34,--,"50,050,000.00"
"Oct 06, 2017","3,636.55",78.25,--,"50,050,000.00"
"Oct 05, 2017","3,642.12",78.37,--,"50,050,000.00"
"Oct 04, 2017","3,619.74",77.88,--,"50,050,000.00"
"Oct 03, 2017","3,613.48",77.75,--,"50,000,000.00"
"Oct 02, 2017","3,603.82",77.54,--,"50,200,000.00"
"Sep 29, 2017","3,585.79",77.16,--,"49,950,000.00"
"Sep 28, 2017","3,581.08",77.05,--,"49,950,000.00"
"Sep 27, 2017","3,584.10",77.12,--,"49,000,000.00"
"Sep 26, 2017","3,573.89",76.90,0.34,"48,700,000.00"
"Sep 25, 2017","3,567.83",77.11,--,"48,700,000.00"
"Sep 22, 2017","3,565.48",77.06,--,"48,600,000.00"
