As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
6-Jul-10,"1,172.36",23.26,--,11700000.00
2-Jul-10,"1,167.78",23.17,--,11700000.00
1-Jul-10,"1,173.61",23.28,--,11700000.00
30-Jun-10,"1,177.82",23.36,--,11700000.00
29-Jun-10,"1,189.48",23.6,--,11700000.00
28-Jun-10,"1,228.17",24.36,--,11700000.00
25-Jun-10,"1,230.45",24.41,--,11700000.00
24-Jun-10,"1,225.49",24.31,--,11700000.00
23-Jun-10,"1,246.49",24.73,0.1,11700000.00
22-Jun-10,"1,250.02",24.9,--,11700000.00
21-Jun-10,"1,271.08",25.32,--,11500000.00
18-Jun-10,"1,276.63",25.43,--,11600000.00
17-Jun-10,"1,275.18",25.4,--,11600000.00
16-Jun-10,"1,273.87",25.37,--,11600000.00
15-Jun-10,"1,275.10",25.4,--,11600000.00
14-Jun-10,"1,245.81",24.81,--,11600000.00
11-Jun-10,"1,247.09",24.84,--,11600000.00
10-Jun-10,"1,240.18",24.7,--,11600000.00
9-Jun-10,"1,204.24",23.99,--,11600000.00
8-Jun-10,"1,210.23",24.11,--,11600000.00
7-Jun-10,"1,197.98",23.86,--,11600000.00
4-Jun-10,"1,215.48",24.21,--,11600000.00
3-Jun-10,"1,260.14",25.1,--,11700000.00
2-Jun-10,"1,254.33",24.98,--,11700000.00
1-Jun-10,"1,222.40",24.35,--,11700000.00
28-May-10,"1,245.24",24.8,--,11700000.00
27-May-10,"1,260.74",25.11,--,11700000.00
26-May-10,"1,219.39",24.29,--,11700000.00
25-May-10,"1,224.88",24.4,--,11700000.00
24-May-10,"1,224.81",24.4,--,11800000.00
21-May-10,"1,240.57",24.71,--,11800000.00
20-May-10,"1,222.18",24.35,--,11900000.00
19-May-10,"1,272.58",25.35,--,11900000.00
18-May-10,"1,279.75",25.49,--,11900000.00
17-May-10,"1,298.40",25.86,--,11900000.00
14-May-10,"1,296.42",25.82,--,11900000.00
13-May-10,"1,321.88",26.33,--,11900000.00
12-May-10,"1,337.46",26.64,--,11900000.00
11-May-10,"1,317.24",26.24,--,11900000.00
10-May-10,"1,320.28",26.3,--,11900000.00
7-May-10,"1,263.46",25.17,--,11900000.00
6-May-10,"1,284.80",25.59,--,11900000.00
5-May-10,"1,327.76",26.45,--,11900000.00
4-May-10,"1,336.99",26.63,--,11900000.00
3-May-10,"1,370.47",27.3,--,11900000.00
30-Apr-10,"1,351.92",26.93,--,11900000.00
29-Apr-10,"1,376.01",27.41,--,11900000.00
28-Apr-10,"1,357.54",27.04,--,11900000.00
27-Apr-10,"1,349.32",26.88,--,11900000.00
26-Apr-10,"1,381.67",27.52,--,11900000.00
23-Apr-10,"1,387.63",27.64,--,11900000.00
22-Apr-10,"1,377.37",27.44,--,11900000.00
21-Apr-10,"1,372.61",27.34,--,11900000.00
20-Apr-10,"1,372.98",27.35,--,12100000.00
19-Apr-10,"1,361.24",27.12,--,12100000.00
16-Apr-10,"1,356.24",27.02,--,12100000.00
15-Apr-10,"1,377.72",27.45,--,12100000.00
14-Apr-10,"1,376.68",27.43,--,12100000.00
13-Apr-10,"1,360.56",27.1,--,12100000.00
12-Apr-10,"1,359.04",27.07,--,12100000.00
9-Apr-10,"1,356.64",27.03,--,12100000.00
8-Apr-10,"1,347.49",26.85,--,12100000.00
7-Apr-10,"1,343.72",26.77,--,12100000.00
6-Apr-10,"1,351.05",26.92,--,12100000.00
5-Apr-10,"1,348.22",26.86,--,12100000.00
1-Apr-10,"1,336.17",26.62,--,12100000.00
31-Mar-10,"1,326.02",26.42,--,12100000.00
30-Mar-10,"1,330.86",26.52,--,12100000.00
29-Mar-10,"1,330.38",26.51,--,12100000.00
26-Mar-10,"1,322.47",26.35,--,12100000.00
25-Mar-10,"1,321.77",26.34,0.1,12100000.00
24-Mar-10,"1,324.81",26.5,--,12100000.00
23-Mar-10,"1,332.71",26.66,--,12100000.00
22-Mar-10,"1,322.89",26.46,--,12100000.00
19-Mar-10,"1,315.10",26.3,--,12100000.00
18-Mar-10,"1,322.52",26.45,--,12100000.00
17-Mar-10,"1,323.47",26.47,--,12100000.00
16-Mar-10,"1,315.52",26.31,--,12100000.00
15-Mar-10,"1,305.09",26.11,--,12100000.00
12-Mar-10,"1,304.85",26.1,--,12100000.00
11-Mar-10,"1,304.89",26.1,--,12100000.00
10-Mar-10,"1,299.20",25.99,--,12200000.00
9-Mar-10,"1,292.73",25.86,--,12200000.00
8-Mar-10,"1,290.43",25.81,--,12200000.00
5-Mar-10,"1,290.06",25.81,--,12200000.00
4-Mar-10,"1,271.88",25.44,--,12200000.00
3-Mar-10,"1,267.36",25.35,--,12200000.00
2-Mar-10,"1,266.43",25.34,--,12200000.00
1-Mar-10,"1,262.65",25.26,--,12200000.00
26-Feb-10,"1,248.77",24.98,--,12200000.00
25-Feb-10,"1,247.23",24.95,--,12200000.00
24-Feb-10,"1,249.19",24.99,--,12200000.00
23-Feb-10,"1,236.97",24.75,--,12200000.00
22-Feb-10,"1,252.12",25.05,--,12200000.00
19-Feb-10,"1,253.19",25.07,--,12200000.00
18-Feb-10,"1,249.92",25.01,--,12200000.00
17-Feb-10,"1,241.58",24.84,--,12200000.00
16-Feb-10,"1,235.86",24.73,--,12200000.00
12-Feb-10,"1,214.14",24.29,--,12200000.00
11-Feb-10,"1,215.75",24.32,--,12200000.00
10-Feb-10,"1,203.29",24.08,--,12400000.00
9-Feb-10,"1,205.33",24.12,--,12400000.00
8-Feb-10,"1,189.83",23.81,--,12400000.00
5-Feb-10,"1,199.96",24.01,--,12400000.00
4-Feb-10,"1,196.55",23.94,--,12400000.00
3-Feb-10,"1,235.05",24.71,--,12400000.00
2-Feb-10,"1,241.68",24.84,--,12400000.00
1-Feb-10,"1,225.92",24.53,--,12400000.00
29-Jan-10,"1,208.75",24.18,--,12400000.00
28-Jan-10,"1,221.10",24.43,--,12400000.00
27-Jan-10,"1,236.01",24.73,--,12400000.00
26-Jan-10,"1,229.99",24.61,--,12400000.00
25-Jan-10,"1,235.30",24.72,--,12400000.00
22-Jan-10,"1,230.00",24.61,--,12400000.00
21-Jan-10,"1,257.47",25.16,--,12400000.00
20-Jan-10,"1,280.81",25.63,--,12400000.00
19-Jan-10,"1,294.27",25.89,--,12400000.00
15-Jan-10,"1,278.07",25.57,--,12400000.00
14-Jan-10,"1,292.30",25.86,--,12400000.00
