As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"May 01, 2017","1,109.63",59.59,--,"403,800,000.00"
"Apr 28, 2017","1,106.59",59.43,--,"402,400,000.00"
"Apr 27, 2017","1,107.16",59.45,--,"402,400,000.00"
"Apr 26, 2017","1,107.82",59.48,--,"402,400,000.00"
"Apr 25, 2017","1,105.75",59.37,--,"402,400,000.00"
"Apr 24, 2017","1,099.26",59.02,--,"402,400,000.00"
"Apr 21, 2017","1,073.23",57.62,--,"402,400,000.00"
"Apr 20, 2017","1,074.85",57.71,--,"402,400,000.00"
"Apr 19, 2017","1,069.77",57.43,--,"400,000,000.00"
"Apr 18, 2017","1,068.94",57.39,--,"400,000,000.00"
"Apr 17, 2017","1,075.97",57.77,--,"400,000,000.00"
"Apr 13, 2017","1,071.32",57.51,--,"395,000,000.00"
"Apr 12, 2017","1,073.97",57.66,--,"382,600,000.00"
"Apr 11, 2017","1,074.72",57.70,--,"380,000,000.00"
"Apr 10, 2017","1,070.64",57.48,--,"378,400,000.00"
"Apr 07, 2017","1,069.95",57.43,--,"375,200,000.00"
"Apr 06, 2017","1,069.85",57.43,--,"373,400,000.00"
"Apr 05, 2017","1,072.70",57.58,--,"369,400,000.00"
"Apr 04, 2017","1,072.99",57.60,--,"365,400,000.00"
"Apr 03, 2017","1,072.90",57.59,--,"365,400,000.00"
"Mar 31, 2017","1,076.58",57.79,--,"365,400,000.00"
"Mar 30, 2017","1,081.65",58.06,--,"363,400,000.00"
"Mar 29, 2017","1,081.35",58.04,--,"361,400,000.00"
"Mar 28, 2017","1,085.60",58.26,--,"360,200,000.00"
"Mar 27, 2017","1,076.85",57.80,--,"359,600,000.00"
"Mar 24, 2017","1,077.01",57.80,--,"358,000,000.00"
"Mar 23, 2017","1,074.07",57.64,--,"357,000,000.00"
"Mar 22, 2017","1,069.02",57.37,--,"357,000,000.00"
"Mar 21, 2017","1,078.46",57.88,--,"357,000,000.00"
"Mar 20, 2017","1,077.72",57.84,--,"357,000,000.00"
"Mar 17, 2017","1,077.23",57.81,--,"357,000,000.00"
"Mar 16, 2017","1,075.52",57.72,--,"357,000,000.00"
"Mar 15, 2017","1,057.95",56.77,--,"357,000,000.00"
"Mar 14, 2017","1,056.12",56.67,--,"357,000,000.00"
"Mar 13, 2017","1,060.28",56.89,--,"357,000,000.00"
"Mar 10, 2017","1,055.23",56.62,--,"357,000,000.00"
"Mar 09, 2017","1,045.80",56.11,--,"355,000,000.00"
"Mar 08, 2017","1,044.64",56.05,--,"351,000,000.00"
"Mar 07, 2017","1,048.49",56.26,--,"351,000,000.00"
