As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
17-May-17,"1,757.99",139.55,--,24950000.00
16-May-17,"1,811.70",143.81,--,24950000.00
15-May-17,"1,800.57",142.93,--,24850000.00
12-May-17,"1,790.07",142.1,--,24900000.00
11-May-17,"1,784.80",141.69,--,24750000.00
10-May-17,"1,786.68",141.84,--,24750000.00
9-May-17,"1,781.09",141.4,--,24750000.00
8-May-17,"1,778.00",141.15,--,24700000.00
5-May-17,"1,769.21",140.46,--,24800000.00
4-May-17,"1,761.28",139.83,--,24800000.00
3-May-17,"1,761.18",139.83,--,24750000.00
2-May-17,"1,761.54",139.86,--,24600000.00
1-May-17,"1,757.63",139.55,--,24550000.00
28-Apr-17,"1,740.32",138.18,--,24500000.00
27-Apr-17,"1,735.03",137.76,--,24500000.00
26-Apr-17,"1,724.29",136.91,--,24450000.00
25-Apr-17,"1,729.33",137.31,--,24500000.00
24-Apr-17,"1,718.14",136.43,--,24450000.00
21-Apr-17,"1,695.16",134.61,--,24450000.00
20-Apr-17,"1,696.12",134.68,--,24400000.00
19-Apr-17,"1,681.63",133.54,--,24400000.00
18-Apr-17,"1,682.61",133.62,--,24400000.00
17-Apr-17,"1,683.55",133.69,--,24400000.00
13-Apr-17,"1,667.37",132.42,--,24400000.00
12-Apr-17,"1,674.18",132.96,--,24400000.00
11-Apr-17,"1,681.86",133.57,--,24350000.00
10-Apr-17,"1,688.84",134.12,--,24350000.00
7-Apr-17,"1,691.51",134.34,--,24350000.00
6-Apr-17,"1,692.29",134.4,--,24350000.00
5-Apr-17,"1,692.06",134.39,--,24350000.00
4-Apr-17,"1,699.06",134.94,--,24250000.00
3-Apr-17,"1,698.29",134.88,--,24250000.00
31-Mar-17,"1,701.15",135.11,--,24300000.00
30-Mar-17,"1,702.10",135.19,--,24300000.00
29-Mar-17,"1,700.21",135.04,--,24300000.00
28-Mar-17,"1,695.17",134.64,--,24300000.00
27-Mar-17,"1,683.46",133.72,--,24400000.00
24-Mar-17,"1,680.84",133.51,0.35,24400000.00
23-Mar-17,"1,679.42",133.75,--,24400000.00
22-Mar-17,"1,683.99",134.12,--,24450000.00
21-Mar-17,"1,670.97",133.08,--,24600000.00
20-Mar-17,"1,698.02",135.24,--,24600000.00
17-Mar-17,"1,694.37",134.95,--,24600000.00
16-Mar-17,"1,694.23",134.94,--,24600000.00
15-Mar-17,"1,689.14",134.54,--,24600000.00
14-Mar-17,"1,678.82",133.72,--,24750000.00
13-Mar-17,"1,682.78",134.04,--,25600000.00
10-Mar-17,"1,680.69",133.88,--,25700000.00
