As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Jul 19, 2013",243.81,30.26,--,"7,650,000.00"
"Jul 18, 2013",243.67,30.25,--,"7,650,000.00"
"Jul 17, 2013",242.78,30.14,--,"7,650,000.00"
"Jul 16, 2013",240.91,29.91,--,"7,650,000.00"
"Jul 15, 2013",242.21,30.07,--,"7,650,000.00"
"Jul 12, 2013",241.53,29.98,--,"7,650,000.00"
"Jul 11, 2013",238.90,29.66,--,"7,650,000.00"
"Jul 10, 2013",233.64,29.01,--,"7,750,000.00"
"Jul 09, 2013",232.81,28.90,--,"7,750,000.00"
"Jul 08, 2013",232.35,28.85,--,"7,750,000.00"
"Jul 05, 2013",232.94,28.92,--,"7,750,000.00"
"Jul 03, 2013",230.34,28.60,--,"7,750,000.00"
"Jul 02, 2013",229.80,28.53,--,"7,750,000.00"
"Jul 01, 2013",231.83,28.78,--,"7,750,000.00"
"Jun 28, 2013",231.49,28.74,--,"7,750,000.00"
"Jun 27, 2013",237.33,29.46,--,"7,750,000.00"
"Jun 26, 2013",234.21,29.08,0.05,"7,750,000.00"
"Jun 25, 2013",232.78,28.94,--,"7,750,000.00"
"Jun 24, 2013",230.03,28.60,--,"7,750,000.00"
"Jun 21, 2013",233.90,29.08,--,"7,750,000.00"
"Jun 20, 2013",234.59,29.17,--,"7,750,000.00"
"Jun 19, 2013",238.02,29.60,--,"7,750,000.00"
"Jun 18, 2013",240.69,29.93,--,"7,750,000.00"
"Jun 17, 2013",238.25,29.62,--,"7,750,000.00"
"Jun 14, 2013",237.42,29.52,--,"7,750,000.00"
"Jun 13, 2013",239.39,29.77,--,"7,750,000.00"
"Jun 12, 2013",234.13,29.11,--,"7,750,000.00"
"Jun 11, 2013",235.73,29.31,--,"7,600,000.00"
"Jun 10, 2013",238.83,29.70,--,"7,600,000.00"
"Jun 07, 2013",238.36,29.64,--,"7,600,000.00"
"Jun 06, 2013",236.44,29.40,--,"7,600,000.00"
"Jun 05, 2013",231.35,28.77,--,"7,600,000.00"
"Jun 04, 2013",231.82,28.83,--,"7,600,000.00"
"Jun 03, 2013",233.88,29.08,--,"7,600,000.00"
"May 31, 2013",235.03,29.23,--,"7,600,000.00"
"May 30, 2013",237.48,29.53,--,"7,600,000.00"
"May 29, 2013",235.21,29.25,--,"7,600,000.00"
"May 28, 2013",233.81,29.08,--,"7,600,000.00"
"May 24, 2013",231.16,28.75,--,"7,600,000.00"
"May 23, 2013",230.63,28.68,--,"7,600,000.00"
