As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Mar 16, 2018",538.76,112.00,--,"105,600,000.00"
"Mar 15, 2018",538.99,112.04,--,"106,000,000.00"
"Mar 14, 2018",538.84,112.05,--,"105,700,000.00"
"Mar 13, 2018",538.40,111.95,--,"105,700,000.00"
"Mar 12, 2018",538.70,112.03,--,"105,500,000.00"
"Mar 09, 2018",538.45,111.94,--,"104,500,000.00"
"Mar 08, 2018",538.27,111.89,--,"104,500,000.00"
"Mar 07, 2018",537.76,111.83,--,"104,400,000.00"
"Mar 06, 2018",538.86,112.06,--,"104,300,000.00"
"Mar 05, 2018",537.85,111.87,--,"104,600,000.00"
"Mar 02, 2018",537.64,111.79,--,"105,700,000.00"
"Mar 01, 2018",538.41,111.96,0.34,"106,300,000.00"
"Feb 28, 2018",538.99,112.47,--,"106,100,000.00"
"Feb 27, 2018",539.81,112.59,--,"106,300,000.00"
"Feb 26, 2018",539.60,112.59,--,"105,400,000.00"
"Feb 23, 2018",537.79,112.17,--,"105,500,000.00"
"Feb 22, 2018",537.01,112.02,--,"105,600,000.00"
"Feb 21, 2018",536.98,112.02,--,"106,200,000.00"
"Feb 20, 2018",537.63,112.17,--,"106,200,000.00"
"Feb 16, 2018",538.75,112.35,--,"105,600,000.00"
"Feb 15, 2018",535.56,111.69,--,"104,600,000.00"
"Feb 14, 2018",533.21,111.21,--,"105,800,000.00"
"Feb 13, 2018",535.33,111.67,--,"107,500,000.00"
"Feb 12, 2018",536.31,111.90,--,"106,500,000.00"
"Feb 09, 2018",535.78,111.74,--,"109,200,000.00"
"Feb 08, 2018",540.92,112.82,--,"112,400,000.00"
"Feb 07, 2018",545.41,113.81,--,"114,000,000.00"
"Feb 06, 2018",544.80,113.69,--,"114,600,000.00"
"Feb 05, 2018",545.54,113.87,--,"118,500,000.00"
"Feb 02, 2018",547.75,114.26,--,"120,600,000.00"
"Feb 01, 2018",550.76,114.90,0.31,"121,800,000.00"
"Jan 31, 2018",551.19,115.36,--,"122,400,000.00"
"Jan 30, 2018",550.15,115.15,--,"123,800,000.00"
"Jan 29, 2018",550.83,115.30,--,"123,200,000.00"
"Jan 26, 2018",552.95,115.68,--,"123,000,000.00"
"Jan 25, 2018",552.51,115.61,--,"122,200,000.00"
"Jan 24, 2018",551.22,115.36,--,"122,000,000.00"
"Jan 23, 2018",551.94,115.51,--,"121,300,000.00"
"Jan 22, 2018",551.04,115.32,--,"120,300,000.00"
"Jan 19, 2018",551.14,115.31,--,"119,800,000.00"
"Jan 18, 2018",552.84,115.68,--,"119,600,000.00"
"Jan 17, 2018",553.62,115.87,--,"119,400,000.00"
"Jan 16, 2018",553.65,115.89,--,"118,000,000.00"
"Jan 12, 2018",552.50,115.61,--,"117,100,000.00"
"Jan 11, 2018",552.29,115.58,--,"116,600,000.00"
"Jan 10, 2018",551.38,115.44,--,"116,200,000.00"
"Jan 09, 2018",553.42,115.84,--,"115,100,000.00"
"Jan 08, 2018",554.56,116.11,--,"113,200,000.00"
"Jan 05, 2018",554.86,116.15,--,"112,700,000.00"
"Jan 04, 2018",554.02,115.97,--,"110,400,000.00"
"Jan 03, 2018",552.93,115.78,--,"107,700,000.00"
"Jan 02, 2018",551.63,115.52,--,"105,700,000.00"
"Dec 29, 2017",551.77,115.53,--,"105,600,000.00"
"Dec 28, 2017",551.32,115.43,--,"105,000,000.00"
"Dec 27, 2017",550.90,115.39,--,"105,000,000.00"
"Dec 26, 2017",550.31,115.26,--,"104,600,000.00"
"Dec 22, 2017",549.94,115.13,--,"104,100,000.00"
"Dec 21, 2017",550.08,115.16,0.37,"104,100,000.00"
"Dec 20, 2017",549.92,115.54,--,"104,100,000.00"
"Dec 19, 2017",550.79,115.73,--,"104,100,000.00"
"Dec 18, 2017",551.63,115.90,--,"103,600,000.00"
"Dec 15, 2017",551.16,115.78,--,"103,600,000.00"
"Dec 14, 2017",550.33,115.61,--,"103,300,000.00"
"Dec 13, 2017",549.63,115.52,--,"102,900,000.00"
"Dec 12, 2017",548.84,115.33,--,"104,000,000.00"
"Dec 11, 2017",548.91,115.34,--,"103,500,000.00"
"Dec 08, 2017",548.64,115.26,--,"103,500,000.00"
"Dec 07, 2017",548.94,115.30,--,"103,200,000.00"
"Dec 06, 2017",549.72,115.51,--,"102,900,000.00"
"Dec 05, 2017",548.99,115.38,--,"102,700,000.00"
"Dec 04, 2017",548.06,115.18,--,"102,100,000.00"
"Dec 01, 2017",548.21,115.17,0.45,"101,900,000.00"
"Nov 30, 2017",547.51,115.49,--,"102,900,000.00"
"Nov 29, 2017",547.68,115.56,--,"102,700,000.00"
"Nov 28, 2017",549.00,115.83,--,"102,400,000.00"
"Nov 27, 2017",548.68,115.76,--,"102,100,000.00"
"Nov 24, 2017",547.34,115.45,--,"102,100,000.00"
"Nov 22, 2017",547.06,115.38,--,"102,100,000.00"
"Nov 21, 2017",545.43,115.07,--,"102,600,000.00"
"Nov 20, 2017",544.79,114.94,--,"102,400,000.00"
"Nov 17, 2017",544.93,114.95,--,"102,200,000.00"
"Nov 16, 2017",543.68,114.69,--,"101,300,000.00"
"Nov 15, 2017",542.34,114.45,--,"101,200,000.00"
"Nov 14, 2017",541.81,114.33,--,"101,100,000.00"
"Nov 13, 2017",541.76,114.32,--,"100,900,000.00"
"Nov 10, 2017",541.17,114.16,--,"101,200,000.00"
"Nov 09, 2017",541.67,114.27,--,"101,600,000.00"
"Nov 08, 2017",542.45,114.47,--,"101,600,000.00"
"Nov 07, 2017",543.08,114.60,--,"101,800,000.00"
"Nov 06, 2017",545.46,115.11,--,"102,300,000.00"
"Nov 03, 2017",546.05,115.21,--,"102,200,000.00"
"Nov 02, 2017",549.14,115.84,--,"103,200,000.00"
"Nov 01, 2017",547.85,115.60,0.45,"102,900,000.00"
"Oct 31, 2017",547.18,115.92,--,"102,700,000.00"
"Oct 30, 2017",547.33,115.97,--,"102,100,000.00"
"Oct 27, 2017",545.26,115.50,--,"100,800,000.00"
"Oct 26, 2017",543.75,115.14,--,"100,400,000.00"
"Oct 25, 2017",545.09,115.46,--,"101,500,000.00"
"Oct 24, 2017",546.32,115.74,--,"101,200,000.00"
"Oct 23, 2017",546.86,115.85,--,"101,100,000.00"
"Oct 20, 2017",547.24,115.90,--,"101,100,000.00"
"Oct 19, 2017",548.66,116.20,--,"101,000,000.00"
"Oct 18, 2017",548.13,116.13,--,"100,900,000.00"
"Oct 17, 2017",548.03,116.12,--,"100,900,000.00"
"Oct 16, 2017",547.76,116.04,--,"100,700,000.00"
"Oct 13, 2017",547.64,116.00,--,"100,300,000.00"
"Oct 12, 2017",547.15,115.89,--,"100,800,000.00"
"Oct 11, 2017",546.19,115.72,--,"100,900,000.00"
"Oct 10, 2017",545.91,115.66,--,"101,300,000.00"
"Oct 09, 2017",--,115.60,--,"101,300,000.00"
"Oct 06, 2017",545.61,115.55,--,"101,800,000.00"
"Oct 05, 2017",546.88,115.82,--,"102,300,000.00"
"Oct 04, 2017",546.63,115.83,--,"103,400,000.00"
"Oct 03, 2017",546.05,115.71,--,"103,100,000.00"
"Oct 02, 2017",545.53,115.59,0.45,"102,300,000.00"
"Sep 29, 2017",545.38,115.99,--,"100,400,000.00"
"Sep 28, 2017",544.06,115.72,--,"100,500,000.00"
"Sep 27, 2017",543.68,115.64,--,"100,500,000.00"
"Sep 26, 2017",545.83,116.12,--,"100,300,000.00"
"Sep 25, 2017",545.72,116.10,--,"100,600,000.00"
"Sep 22, 2017",546.08,116.14,--,"100,500,000.00"
"Sep 21, 2017",545.27,115.96,--,"100,500,000.00"
"Sep 20, 2017",546.02,116.16,--,"102,300,000.00"
"Sep 19, 2017",547.15,116.41,--,"102,000,000.00"
"Sep 18, 2017",548.37,116.67,--,"102,800,000.00"
"Sep 15, 2017",548.62,116.70,--,"102,800,000.00"
"Sep 14, 2017",548.28,116.62,--,"102,900,000.00"
"Sep 13, 2017",548.45,116.69,--,"102,600,000.00"
"Sep 12, 2017",548.30,116.67,--,"103,300,000.00"
"Sep 11, 2017",549.25,116.87,--,"103,000,000.00"
"Sep 08, 2017",549.99,117.00,--,"103,500,000.00"
"Sep 07, 2017",549.24,116.84,--,"103,700,000.00"
"Sep 06, 2017",547.77,116.55,--,"103,500,000.00"
"Sep 05, 2017",547.39,116.49,--,"103,200,000.00"
"Sep 01, 2017",546.01,116.13,0.45,"102,600,000.00"
"Aug 31, 2017",545.77,116.54,--,"102,200,000.00"
"Aug 30, 2017",544.25,116.24,--,"102,000,000.00"
"Aug 29, 2017",542.99,116.01,--,"102,000,000.00"
"Aug 28, 2017",542.50,115.90,--,"102,000,000.00"
"Aug 25, 2017",543.02,115.96,--,"101,700,000.00"
"Aug 24, 2017",542.14,115.77,--,"101,400,000.00"
"Aug 23, 2017",540.63,115.46,--,"101,200,000.00"
"Aug 22, 2017",540.40,115.43,--,"101,700,000.00"
"Aug 21, 2017",540.39,115.43,--,"102,200,000.00"
"Aug 18, 2017",539.97,115.31,--,"102,200,000.00"
"Aug 17, 2017",539.52,115.22,--,"102,300,000.00"
"Aug 16, 2017",539.18,115.20,--,"102,400,000.00"
"Aug 15, 2017",538.36,115.00,--,"102,600,000.00"
"Aug 14, 2017",538.48,115.03,--,"102,200,000.00"
"Aug 11, 2017",537.14,114.71,--,"102,200,000.00"
"Aug 10, 2017",537.42,114.77,--,"103,200,000.00"
"Aug 09, 2017",538.51,115.01,--,"103,200,000.00"
"Aug 08, 2017",539.10,115.17,--,"103,200,000.00"
"Aug 07, 2017",538.84,115.12,--,"103,100,000.00"
"Aug 04, 2017",538.44,115.00,--,"104,000,000.00"
"Aug 03, 2017",539.02,115.13,--,"103,800,000.00"
"Aug 02, 2017",537.48,114.81,--,"103,700,000.00"
"Aug 01, 2017",536.34,114.60,0.45,"103,200,000.00"
"Jul 31, 2017",535.85,114.94,--,"103,200,000.00"
"Jul 28, 2017",535.34,114.82,--,"103,200,000.00"
"Jul 27, 2017",535.88,114.93,--,"102,900,000.00"
"Jul 26, 2017",535.36,114.84,--,"102,500,000.00"
"Jul 25, 2017",534.01,114.55,--,"102,300,000.00"
"Jul 24, 2017",534.89,114.75,--,"102,800,000.00"
"Jul 21, 2017",536.31,115.02,--,"102,600,000.00"
"Jul 20, 2017",535.21,114.78,--,"102,600,000.00"
"Jul 19, 2017",534.76,114.70,--,"102,600,000.00"
"Jul 18, 2017",533.73,114.50,--,"102,900,000.00"
"Jul 17, 2017",532.71,114.28,--,"103,000,000.00"
"Jul 14, 2017",532.07,114.11,--,"102,300,000.00"
"Jul 13, 2017",531.02,113.88,--,"102,900,000.00"
"Jul 12, 2017",530.92,113.87,--,"102,900,000.00"
"Jul 11, 2017",528.20,113.32,--,"102,700,000.00"
"Jul 10, 2017",527.89,113.25,--,"101,900,000.00"
"Jul 07, 2017",525.88,112.79,--,"103,900,000.00"
"Jul 06, 2017",526.69,112.96,--,"105,300,000.00"
"Jul 05, 2017",529.01,113.48,--,"107,700,000.00"
"Jul 03, 2017",530.51,113.80,0.44,"109,200,000.00"
"Jun 30, 2017",531.15,114.35,--,"111,100,000.00"
"Jun 29, 2017",531.76,114.49,--,"114,100,000.00"
"Jun 28, 2017",533.10,114.82,--,"114,300,000.00"
"Jun 27, 2017",533.94,115.02,--,"114,500,000.00"
"Jun 26, 2017",534.63,115.17,--,"112,400,000.00"
"Jun 23, 2017",533.53,114.90,--,"111,800,000.00"
"Jun 22, 2017",532.36,114.65,--,"111,700,000.00"
"Jun 21, 2017",532.24,114.63,--,"112,100,000.00"
"Jun 20, 2017",532.99,114.81,--,"112,200,000.00"
"Jun 19, 2017",534.89,115.23,--,"112,000,000.00"
"Jun 16, 2017",535.29,115.29,--,"112,400,000.00"
"Jun 15, 2017",535.45,115.33,--,"112,400,000.00"
"Jun 14, 2017",536.45,115.56,--,"110,900,000.00"
"Jun 13, 2017",535.09,115.29,--,"110,900,000.00"
"Jun 12, 2017",535.13,115.30,--,"110,700,000.00"
"Jun 09, 2017",535.18,115.28,--,"110,700,000.00"
"Jun 08, 2017",535.33,115.32,--,"110,500,000.00"
"Jun 07, 2017",536.00,115.48,--,"110,200,000.00"
"Jun 06, 2017",536.36,115.59,--,"107,500,000.00"
"Jun 05, 2017",535.29,115.36,--,"105,600,000.00"
"Jun 02, 2017",534.39,115.13,--,"102,900,000.00"
"Jun 01, 2017",532.94,114.82,0.44,"101,800,000.00"
"May 31, 2017",532.42,115.17,--,"101,200,000.00"
"May 30, 2017",532.54,115.24,--,"100,600,000.00"
"May 26, 2017",532.13,115.10,--,"100,400,000.00"
"May 25, 2017",531.63,114.98,--,"100,000,000.00"
"May 24, 2017",531.23,114.91,--,"99,700,000.00"
"May 23, 2017",530.03,114.68,--,"99,500,000.00"
"May 22, 2017",529.38,114.54,--,"99,100,000.00"
"May 19, 2017",529.20,114.48,--,"98,400,000.00"
"May 18, 2017",527.63,114.14,--,"98,500,000.00"
"May 17, 2017",530.10,114.69,--,"99,100,000.00"
"May 16, 2017",--,114.68,--,"98,500,000.00"
"May 15, 2017",529.69,114.63,--,"96,600,000.00"
"May 12, 2017",528.84,114.41,--,"96,000,000.00"
"May 11, 2017",527.83,114.20,--,"95,500,000.00"
"May 10, 2017",527.26,114.08,--,"95,100,000.00"
"May 09, 2017",526.15,113.87,--,"94,800,000.00"
"May 08, 2017",526.91,114.04,--,"95,000,000.00"
"May 05, 2017",526.75,113.97,--,"94,700,000.00"
"May 04, 2017",527.49,114.13,--,"95,700,000.00"
"May 03, 2017",529.36,114.55,--,"95,500,000.00"
"May 02, 2017",528.53,114.39,--,"95,000,000.00"
"May 01, 2017",527.73,114.22,0.44,"94,600,000.00"
"Apr 28, 2017",527.82,114.66,--,"94,100,000.00"
"Apr 27, 2017",526.83,114.44,--,"93,900,000.00"
"Apr 26, 2017",526.05,114.28,--,"93,600,000.00"
"Apr 25, 2017",526.25,114.35,--,"93,200,000.00"
"Apr 24, 2017",526.37,114.38,--,"92,400,000.00"
"Apr 21, 2017",525.82,114.22,--,"92,400,000.00"
"Apr 20, 2017",525.11,114.07,--,"92,300,000.00"
"Apr 19, 2017",525.36,114.14,--,"92,500,000.00"
"Apr 18, 2017",525.10,114.11,--,"92,000,000.00"
"Apr 17, 2017",524.33,113.94,--,"91,500,000.00"
"Apr 13, 2017",524.04,113.83,--,"91,100,000.00"
"Apr 12, 2017",522.83,113.58,--,"90,600,000.00"
"Apr 11, 2017",521.98,113.41,--,"90,600,000.00"
"Apr 10, 2017",521.29,113.30,--,"90,400,000.00"
"Apr 07, 2017",521.84,113.39,--,"90,300,000.00"
"Apr 06, 2017",521.58,113.34,--,"89,400,000.00"
"Apr 05, 2017",520.97,113.21,--,"89,200,000.00"
"Apr 04, 2017",--,113.06,--,"88,600,000.00"
"Apr 03, 2017",519.75,112.97,0.44,"87,700,000.00"
"Mar 31, 2017",519.35,113.30,--,"87,200,000.00"
"Mar 30, 2017",520.67,113.62,--,"87,100,000.00"
"Mar 29, 2017",520.53,113.60,--,"86,500,000.00"
"Mar 28, 2017",520.41,113.57,--,"87,400,000.00"
"Mar 27, 2017",520.33,113.55,--,"87,100,000.00"
"Mar 24, 2017",519.73,113.39,--,"86,900,000.00"
"Mar 23, 2017",518.56,113.13,--,"86,300,000.00"
"Mar 22, 2017",517.90,113.00,--,"86,000,000.00"
"Mar 21, 2017",517.71,112.99,--,"85,400,000.00"
"Mar 20, 2017",516.90,112.81,--,"84,700,000.00"
"Mar 17, 2017",515.93,112.57,--,"83,500,000.00"
"Mar 16, 2017",514.59,112.28,--,"82,000,000.00"
"Mar 15, 2017",512.07,111.75,--,"81,500,000.00"
"Mar 14, 2017",509.59,111.23,--,"81,700,000.00"
"Mar 13, 2017",511.28,111.60,--,"81,500,000.00"
"Mar 10, 2017",511.34,111.58,--,"81,300,000.00"
"Mar 09, 2017",510.51,111.40,--,"81,600,000.00"
"Mar 08, 2017",513.57,112.08,--,"82,700,000.00"
"Mar 07, 2017",516.68,112.78,--,"82,700,000.00"
"Mar 06, 2017",516.42,112.73,--,"82,300,000.00"
"Mar 03, 2017",516.08,112.62,--,"81,900,000.00"
"Mar 02, 2017",515.71,112.54,--,"82,100,000.00"
"Mar 01, 2017",516.35,112.70,0.44,"82,100,000.00"
"Feb 28, 2017",517.55,113.43,--,"81,800,000.00"
"Feb 27, 2017",517.44,113.37,--,"81,400,000.00"
"Feb 24, 2017",517.22,113.30,--,"81,100,000.00"
"Feb 23, 2017",516.54,113.18,--,"80,400,000.00"
"Feb 22, 2017",515.28,112.92,--,"79,200,000.00"
"Feb 21, 2017",514.17,112.71,--,"78,800,000.00"
"Feb 17, 2017",513.32,112.47,--,"78,600,000.00"
"Feb 16, 2017",513.27,112.46,--,"77,200,000.00"
"Feb 15, 2017",512.65,112.35,--,"77,400,000.00"
"Feb 14, 2017",514.56,112.80,--,"78,100,000.00"
"Feb 13, 2017",514.64,112.81,--,"77,600,000.00"
"Feb 10, 2017",513.93,112.63,--,"77,400,000.00"
"Feb 09, 2017",513.18,112.47,--,"77,000,000.00"
"Feb 08, 2017",512.75,112.39,--,"75,500,000.00"
"Feb 07, 2017",511.70,112.18,--,"75,000,000.00"
"Feb 06, 2017",512.23,112.30,--,"74,000,000.00"
"Feb 03, 2017",510.75,111.94,--,"73,800,000.00"
"Feb 02, 2017",509.27,111.63,--,"73,100,000.00"
"Feb 01, 2017",507.36,111.23,0.44,"73,200,000.00"
"Jan 31, 2017",507.08,111.63,--,"72,800,000.00"
"Jan 30, 2017",506.54,111.53,--,"72,300,000.00"
"Jan 27, 2017",507.07,111.62,--,"71,900,000.00"
"Jan 26, 2017",505.91,111.35,--,"71,500,000.00"
"Jan 25, 2017",506.26,111.43,--,"72,200,000.00"
"Jan 24, 2017",507.49,111.73,--,"72,000,000.00"
"Jan 23, 2017",507.44,111.73,--,"71,600,000.00"
"Jan 20, 2017",505.96,111.36,--,"72,200,000.00"
"Jan 19, 2017",506.38,111.46,--,"72,800,000.00"
"Jan 18, 2017",509.31,112.12,--,"74,500,000.00"
"Jan 17, 2017",510.61,112.43,--,"74,700,000.00"
"Jan 13, 2017",508.39,111.89,--,"74,200,000.00"
"Jan 12, 2017",508.04,111.82,--,"74,200,000.00"
"Jan 11, 2017",505.52,111.29,--,"73,900,000.00"
"Jan 10, 2017",506.53,111.55,--,"73,900,000.00"
"Jan 09, 2017",506.97,111.64,--,"73,900,000.00"
"Jan 06, 2017",507.00,111.62,--,"74,400,000.00"
"Jan 05, 2017",506.62,111.54,--,"73,000,000.00"
"Jan 04, 2017",502.71,110.70,--,"72,500,000.00"
"Jan 03, 2017",500.46,110.23,--,"72,100,000.00"
"Dec 30, 2016",499.54,110.00,--,"72,100,000.00"
"Dec 29, 2016",499.34,109.96,--,"72,000,000.00"
"Dec 28, 2016",498.45,109.78,--,"72,200,000.00"
"Dec 27, 2016",497.95,109.69,--,"72,400,000.00"
"Dec 23, 2016",497.56,109.56,--,"72,400,000.00"
"Dec 22, 2016",497.28,109.50,0.26,"72,700,000.00"
"Dec 21, 2016",497.11,109.74,--,"72,400,000.00"
"Dec 20, 2016",495.62,109.45,--,"71,600,000.00"
"Dec 19, 2016",495.19,109.36,--,"71,100,000.00"
"Dec 16, 2016",493.95,109.06,--,"71,500,000.00"
"Dec 15, 2016",493.33,108.92,--,"72,000,000.00"
"Dec 14, 2016",497.07,109.76,--,"73,300,000.00"
"Dec 13, 2016",496.24,109.60,--,"72,400,000.00"
"Dec 12, 2016",495.19,109.38,--,"72,700,000.00"
"Dec 09, 2016",496.05,109.54,--,"73,200,000.00"
"Dec 08, 2016",496.75,109.69,--,"73,900,000.00"
"Dec 07, 2016",496.95,109.75,--,"73,900,000.00"
"Dec 06, 2016",494.06,109.13,--,"73,700,000.00"
"Dec 05, 2016",491.93,108.67,--,"73,500,000.00"
"Dec 02, 2016",490.34,108.28,--,"73,600,000.00"
"Dec 01, 2016",490.03,108.22,0.45,"74,900,000.00"
"Nov 30, 2016",492.83,109.30,--,"75,600,000.00"
"Nov 29, 2016",493.37,109.44,--,"75,600,000.00"
"Nov 28, 2016",493.61,109.50,--,"76,200,000.00"
"Nov 25, 2016",492.35,109.18,--,"76,100,000.00"
"Nov 23, 2016",492.79,109.27,--,"77,100,000.00"
"Nov 22, 2016",494.15,109.58,--,"76,800,000.00"
"Nov 21, 2016",493.35,109.44,--,"76,500,000.00"
"Nov 18, 2016",492.69,109.28,--,"77,500,000.00"
"Nov 17, 2016",495.41,109.88,--,"78,000,000.00"
"Nov 16, 2016",494.80,109.76,--,"79,000,000.00"
"Nov 15, 2016",493.95,109.61,--,"79,800,000.00"
"Nov 14, 2016",487.25,108.14,--,"81,500,000.00"
"Nov 11, 2016",--,110.39,--,"81,700,000.00"
"Nov 10, 2016",502.05,111.36,--,"84,400,000.00"
"Nov 09, 2016",510.99,113.34,--,"84,900,000.00"
"Nov 08, 2016",517.52,114.81,--,"84,600,000.00"
"Nov 07, 2016",515.28,114.35,--,"83,400,000.00"
"Nov 04, 2016",513.60,113.94,--,"82,900,000.00"
"Nov 03, 2016",513.68,113.97,--,"82,900,000.00"
"Nov 02, 2016",513.26,113.88,--,"82,900,000.00"
"Nov 01, 2016",513.87,114.05,0.45,"84,100,000.00"
"Oct 31, 2016",514.92,114.74,--,"83,900,000.00"
"Oct 28, 2016",515.11,114.77,--,"84,100,000.00"
"Oct 27, 2016",516.15,115.00,--,"85,300,000.00"
"Oct 26, 2016",518.92,115.63,--,"85,200,000.00"
"Oct 25, 2016",520.71,116.04,--,"84,700,000.00"
"Oct 24, 2016",520.93,116.09,--,"84,600,000.00"
"Oct 21, 2016",520.29,115.92,--,"84,500,000.00"
"Oct 20, 2016",519.65,115.78,--,"83,300,000.00"
"Oct 19, 2016",517.88,115.40,--,"82,400,000.00"
"Oct 18, 2016",516.48,115.11,--,"81,400,000.00"
"Oct 17, 2016",516.18,115.04,--,"81,200,000.00"
"Oct 14, 2016",517.08,115.21,--,"80,200,000.00"
"Oct 13, 2016",518.03,115.43,--,"80,000,000.00"
"Oct 12, 2016",517.55,115.33,--,"79,900,000.00"
"Oct 11, 2016",518.32,115.53,--,"79,800,000.00"
"Oct 10, 2016",--,115.91,--,"79,800,000.00"
"Oct 07, 2016",520.00,115.86,--,"79,600,000.00"
"Oct 06, 2016",520.75,116.03,--,"79,400,000.00"
"Oct 05, 2016",521.20,116.15,--,"80,700,000.00"
"Oct 04, 2016",522.65,116.51,--,"81,000,000.00"
"Oct 03, 2016",522.78,116.54,0.50,"80,800,000.00"
"Sep 30, 2016",522.28,116.90,--,"80,600,000.00"
"Sep 29, 2016",522.54,116.98,--,"81,300,000.00"
"Sep 28, 2016",522.06,116.89,--,"80,900,000.00"
"Sep 27, 2016",521.01,116.66,--,"80,400,000.00"
"Sep 26, 2016",520.69,116.59,--,"80,600,000.00"
"Sep 23, 2016",522.89,117.05,--,"80,600,000.00"
"Sep 22, 2016",523.76,117.24,--,"80,300,000.00"
"Sep 21, 2016",519.39,116.28,--,"79,300,000.00"
"Sep 20, 2016",516.51,115.66,--,"79,100,000.00"
"Sep 19, 2016",515.08,115.34,--,"78,700,000.00"
"Sep 16, 2016",513.85,115.03,--,"79,000,000.00"
"Sep 15, 2016",514.26,115.13,--,"78,700,000.00"
"Sep 14, 2016",514.53,115.20,--,"80,400,000.00"
"Sep 13, 2016",516.60,115.69,--,"81,700,000.00"
"Sep 12, 2016",517.71,115.95,--,"81,900,000.00"
"Sep 09, 2016",520.27,116.48,--,"84,300,000.00"
"Sep 08, 2016",524.32,117.40,--,"85,100,000.00"
"Sep 07, 2016",524.52,117.46,--,"83,800,000.00"
"Sep 06, 2016",521.78,116.87,--,"82,600,000.00"
"Sep 02, 2016",519.69,116.36,--,"82,600,000.00"
"Sep 01, 2016",518.90,116.19,0.49,"82,300,000.00"
"Aug 31, 2016",520.32,117.03,--,"82,000,000.00"
"Aug 30, 2016",521.21,117.28,--,"82,200,000.00"
"Aug 29, 2016",521.17,117.27,--,"82,200,000.00"
"Aug 26, 2016",520.89,117.17,--,"81,900,000.00"
"Aug 25, 2016",520.19,117.01,--,"82,800,000.00"
"Aug 24, 2016",520.73,117.14,--,"82,800,000.00"
"Aug 23, 2016",521.31,117.30,--,"82,200,000.00"
"Aug 22, 2016",520.51,117.12,--,"82,700,000.00"
"Aug 19, 2016",521.19,117.25,--,"83,000,000.00"
"Aug 18, 2016",521.75,117.38,--,"82,900,000.00"
"Aug 17, 2016",520.75,117.17,--,"82,900,000.00"
"Aug 16, 2016",521.07,117.27,--,"82,500,000.00"
"Aug 15, 2016",520.29,117.10,--,"81,800,000.00"
"Aug 12, 2016",519.13,116.81,--,"81,100,000.00"
"Aug 11, 2016",517.92,116.54,--,"80,500,000.00"
"Aug 10, 2016",518.05,116.59,--,"80,000,000.00"
"Aug 09, 2016",516.41,116.25,--,"79,300,000.00"
"Aug 08, 2016",515.07,115.96,--,"79,700,000.00"
"Aug 05, 2016",513.67,115.61,--,"79,100,000.00"
"Aug 04, 2016",512.61,115.37,--,"78,600,000.00"
"Aug 03, 2016",510.14,114.83,--,"78,200,000.00"
"Aug 02, 2016",510.27,114.88,--,"78,200,000.00"
"Aug 01, 2016",511.20,115.10,0.50,"77,500,000.00"
"Jul 29, 2016",510.54,115.44,--,"76,900,000.00"
"Jul 28, 2016",509.98,115.31,--,"75,800,000.00"
"Jul 27, 2016",509.59,115.23,--,"75,600,000.00"
"Jul 26, 2016",509.42,115.20,--,"75,000,000.00"
"Jul 25, 2016",511.36,115.64,--,"74,500,000.00"
"Jul 22, 2016",512.12,115.78,--,"73,900,000.00"
"Jul 21, 2016",511.75,115.70,--,"73,300,000.00"
"Jul 20, 2016",511.68,115.71,--,"71,300,000.00"
"Jul 19, 2016",511.55,115.71,--,"70,600,000.00"
"Jul 18, 2016",511.77,115.76,--,"70,000,000.00"
"Jul 15, 2016",512.49,115.89,--,"69,500,000.00"
"Jul 14, 2016",513.08,116.03,--,"69,300,000.00"
"Jul 13, 2016",513.13,116.06,--,"68,700,000.00"
"Jul 12, 2016",512.55,115.96,--,"67,100,000.00"
"Jul 11, 2016",513.34,116.14,--,"66,600,000.00"
"Jul 08, 2016",510.81,115.54,--,"65,900,000.00"
"Jul 07, 2016",508.32,114.97,--,"65,600,000.00"
"Jul 06, 2016",507.66,114.84,--,"65,500,000.00"
"Jul 05, 2016",507.54,114.84,--,"65,300,000.00"
"Jul 01, 2016",505.90,114.43,0.53,"64,300,000.00"
"Jun 30, 2016",502.94,114.29,--,"62,100,000.00"
"Jun 29, 2016",502.08,114.13,--,"61,600,000.00"
"Jun 28, 2016",497.27,113.06,--,"61,900,000.00"
"Jun 27, 2016",494.36,112.40,--,"62,200,000.00"
"Jun 24, 2016",494.42,112.38,--,"63,000,000.00"
"Jun 23, 2016",496.39,112.83,--,"62,700,000.00"
"Jun 22, 2016",494.71,112.46,--,"62,500,000.00"
"Jun 21, 2016",493.43,112.19,--,"62,300,000.00"
"Jun 20, 2016",493.28,112.17,--,"62,100,000.00"
"Jun 17, 2016",491.22,111.67,--,"62,100,000.00"
"Jun 16, 2016",490.69,111.55,--,"62,100,000.00"
"Jun 15, 2016",490.38,111.49,--,"61,500,000.00"
"Jun 14, 2016",489.57,111.33,--,"61,900,000.00"
"Jun 13, 2016",492.08,111.90,--,"61,900,000.00"
"Jun 10, 2016",493.56,112.20,--,"61,700,000.00"
"Jun 09, 2016",494.46,112.41,--,"62,200,000.00"
"Jun 08, 2016",494.88,112.53,--,"62,200,000.00"
"Jun 07, 2016",493.45,112.23,--,"61,100,000.00"
"Jun 06, 2016",491.84,111.86,--,"61,600,000.00"
"Jun 03, 2016",489.91,111.40,--,"60,200,000.00"
