As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
6-Feb-17,"1,985.06",108.28,--,386800000.00
3-Feb-17,"1,976.85",107.84,--,386800000.00
2-Feb-17,"1,978.88",107.95,--,386700000.00
1-Feb-17,"1,977.78",107.89,0.22,386700000.00
31-Jan-17,"1,980.25",108.23,--,388600000.00
30-Jan-17,"1,977.56",108.09,--,388600000.00
27-Jan-17,"1,977.60",108.09,--,388600000.00
26-Jan-17,"1,974.51",107.92,--,388600000.00
25-Jan-17,"1,972.08",107.79,--,388600000.00
24-Jan-17,"1,977.26",108.08,--,388600000.00
23-Jan-17,"1,984.27",108.46,--,389300000.00
20-Jan-17,"1,976.87",108.05,--,389300000.00
19-Jan-17,"1,976.32",108.03,--,388100000.00
18-Jan-17,"1,982.88",108.38,--,388100000.00
17-Jan-17,"1,989.79",108.76,--,388100000.00
13-Jan-17,"1,983.70",108.43,--,388100000.00
12-Jan-17,"1,986.02",108.55,--,388000000.00
11-Jan-17,"1,985.23",108.51,--,387900000.00
10-Jan-17,"1,983.83",108.44,--,387400000.00
9-Jan-17,"1,984.12",108.45,--,387000000.00
6-Jan-17,"1,979.81",108.22,--,386300000.00
5-Jan-17,"1,985.25",108.51,--,386200000.00
4-Jan-17,"1,975.72",107.99,--,385500000.00
3-Jan-17,"1,975.81",107.99,--,384700000.00
30-Dec-16,"1,976.37",108.02,--,384700000.00
29-Dec-16,"1,971.49",107.76,--,384800000.00
28-Dec-16,"1,967.64",107.55,--,384700000.00
27-Dec-16,"1,961.53",107.22,--,384700000.00
23-Dec-16,"1,963.42",107.32,--,384700000.00
22-Dec-16,"1,962.28",107.26,0.25,383600000.00
21-Dec-16,"1,962.45",107.52,--,382600000.00
20-Dec-16,"1,959.20",107.34,--,382600000.00
19-Dec-16,"1,960.89",107.43,--,382600000.00
16-Dec-16,"1,954.59",107.09,--,382600000.00
15-Dec-16,"1,956.59",107.2,--,381900000.00
14-Dec-16,"1,962.83",107.53,--,381700000.00
13-Dec-16,"1,967.23",107.78,--,381700000.00
12-Dec-16,"1,966.78",107.76,--,381400000.00
9-Dec-16,"1,966.65",107.75,--,381400000.00
8-Dec-16,"1,973.80",108.14,--,381600000.00
7-Dec-16,"1,977.18",108.33,--,381600000.00
6-Dec-16,"1,971.80",108.03,--,381100000.00
5-Dec-16,"1,972.37",108.06,--,381000000.00
2-Dec-16,"1,971.84",108.04,--,381000000.00
1-Dec-16,"1,966.01",107.74,0.2,381000000.00
30-Nov-16,"1,973.59",108.34,--,381400000.00
29-Nov-16,"1,978.83",108.65,--,381400000.00
28-Nov-16,"1,976.10",108.49,--,381400000.00
25-Nov-16,"1,970.32",108.17,--,381400000.00
23-Nov-16,"1,971.39",108.23,--,381300000.00
22-Nov-16,"1,975.49",108.45,--,381300000.00
21-Nov-16,"1,973.98",108.38,--,381200000.00
18-Nov-16,"1,974.22",108.4,--,381200000.00
17-Nov-16,"1,980.74",108.76,--,381200000.00
16-Nov-16,"1,985.73",109.03,--,381200000.00
15-Nov-16,"1,983.39",108.9,--,381200000.00
14-Nov-16,"1,983.11",108.88,--,381200000.00
11-Nov-16,--,109.52,--,381200000.00
10-Nov-16,"1,994.66",109.51,--,381200000.00
9-Nov-16,"1,999.13",109.75,--,380700000.00
8-Nov-16,"2,018.85",110.84,--,380500000.00
7-Nov-16,"2,021.97",111,--,379300000.00
4-Nov-16,"2,024.64",111.15,--,379300000.00
3-Nov-16,"2,022.27",111.02,--,378200000.00
2-Nov-16,"2,023.46",111.09,--,378200000.00
1-Nov-16,"2,022.56",111.04,0.21,378200000.00
31-Oct-16,"2,021.40",111.19,--,378200000.00
28-Oct-16,"2,019.77",111.1,--,378200000.00
27-Oct-16,"2,020.01",111.11,--,378200000.00
26-Oct-16,"2,025.01",111.39,--,377600000.00
25-Oct-16,"2,028.37",111.57,--,377100000.00
24-Oct-16,"2,028.04",111.56,--,376700000.00
21-Oct-16,"2,029.88",111.66,--,376500000.00
20-Oct-16,"2,029.55",111.64,--,376500000.00
19-Oct-16,"2,028.99",111.61,--,376500000.00
18-Oct-16,"2,028.55",111.58,--,376100000.00
17-Oct-16,"2,026.49",111.47,--,376100000.00
14-Oct-16,"2,023.29",111.29,--,375300000.00
13-Oct-16,"2,027.94",111.56,--,375300000.00
12-Oct-16,"2,023.59",111.32,--,375300000.00
11-Oct-16,"2,024.71",111.38,--,375000000.00
10-Oct-16,--,111.5,--,375000000.00
7-Oct-16,"2,026.58",111.48,--,374900000.00
6-Oct-16,"2,026.18",111.46,--,374900000.00
5-Oct-16,"2,027.87",111.55,--,375200000.00
4-Oct-16,"2,030.30",111.68,--,372500000.00
3-Oct-16,"2,036.01",112,0.2,371100000.00
30-Sep-16,"2,036.98",112.25,--,370900000.00
29-Sep-16,"2,041.77",112.52,--,370900000.00
28-Sep-16,"2,040.43",112.44,--,370300000.00
27-Sep-16,"2,041.13",112.48,--,370300000.00
26-Sep-16,"2,038.02",112.31,--,370200000.00
23-Sep-16,"2,035.78",112.19,--,368800000.00
22-Sep-16,"2,034.06",112.08,--,368300000.00
21-Sep-16,"2,029.24",111.81,--,368200000.00
20-Sep-16,"2,026.95",111.69,--,367700000.00
19-Sep-16,"2,025.87",111.63,--,367200000.00
16-Sep-16,"2,025.17",111.59,--,367000000.00
15-Sep-16,"2,025.26",111.6,--,367000000.00
14-Sep-16,"2,025.83",111.63,--,367000000.00
13-Sep-16,"2,021.65",111.4,--,367300000.00
12-Sep-16,"2,027.61",111.73,--,367300000.00
9-Sep-16,"2,027.38",111.73,--,367300000.00
8-Sep-16,"2,033.52",112.06,--,367200000.00
7-Sep-16,"2,041.40",112.51,--,367100000.00
6-Sep-16,"2,041.09",112.48,--,367000000.00
2-Sep-16,"2,035.14",112.16,--,367000000.00
1-Sep-16,"2,037.75",112.31,0.21,367000000.00
31-Aug-16,"2,038.18",112.53,--,366900000.00
30-Aug-16,"2,038.00",112.53,--,366900000.00
29-Aug-16,"2,038.89",112.58,--,366400000.00
26-Aug-16,"2,031.66",112.18,--,366100000.00
25-Aug-16,"2,037.01",112.47,--,365900000.00
24-Aug-16,"2,038.90",112.58,--,365700000.00
23-Aug-16,"2,039.19",112.59,--,365100000.00
22-Aug-16,"2,039.09",112.59,--,364800000.00
19-Aug-16,"2,034.68",112.35,--,364700000.00
18-Aug-16,"2,038.69",112.57,--,363600000.00
17-Aug-16,"2,035.71",112.4,--,362200000.00
16-Aug-16,"2,033.46",112.28,--,361800000.00
15-Aug-16,"2,035.28",112.38,--,361500000.00
12-Aug-16,"2,038.36",112.55,--,360500000.00
11-Aug-16,"2,032.84",112.25,--,360500000.00
10-Aug-16,"2,039.54",112.62,--,361500000.00
9-Aug-16,"2,035.54",112.4,--,360800000.00
8-Aug-16,"2,031.04",112.15,--,360300000.00
5-Aug-16,"2,029.93",112.09,--,360300000.00
4-Aug-16,"2,036.69",112.47,--,360200000.00
3-Aug-16,"2,031.77",112.2,--,360200000.00
2-Aug-16,"2,031.97",112.21,--,358700000.00
1-Aug-16,"2,036.27",112.45,0.21,358600000.00
29-Jul-16,"2,040.51",112.88,--,358100000.00
28-Jul-16,"2,035.11",112.59,--,357400000.00
27-Jul-16,"2,034.86",112.58,--,357400000.00
26-Jul-16,"2,030.18",112.32,--,355700000.00
25-Jul-16,"2,030.08",112.31,--,355200000.00
22-Jul-16,"2,030.84",112.35,--,353600000.00
21-Jul-16,"2,030.97",112.36,--,353500000.00
20-Jul-16,"2,029.67",112.29,--,353500000.00
19-Jul-16,"2,031.66",112.4,--,353400000.00
18-Jul-16,"2,029.12",112.26,--,353400000.00
15-Jul-16,"2,028.20",112.21,--,352300000.00
14-Jul-16,"2,033.50",112.51,--,352300000.00
13-Jul-16,"2,038.90",112.81,--,352200000.00
12-Jul-16,"2,034.19",112.55,--,351000000.00
11-Jul-16,"2,039.93",112.87,--,350200000.00
8-Jul-16,"2,044.06",113.1,--,349200000.00
7-Jul-16,"2,041.18",112.95,--,348100000.00
6-Jul-16,"2,039.83",112.87,--,348100000.00
5-Jul-16,"2,041.90",112.99,--,346200000.00
1-Jul-16,"2,031.96",112.43,0.21,345300000.00
30-Jun-16,"2,027.69",112.41,--,344900000.00
29-Jun-16,"2,027.98",112.42,--,344500000.00
28-Jun-16,"2,027.91",112.42,--,342500000.00
27-Jun-16,"2,027.45",112.39,--,342100000.00
24-Jun-16,"2,016.61",111.79,--,342100000.00
23-Jun-16,"2,005.37",111.16,--,342100000.00
22-Jun-16,"2,009.10",111.37,--,341600000.00
21-Jun-16,"2,008.11",111.32,--,340900000.00
20-Jun-16,"2,010.13",111.43,--,339900000.00
17-Jun-16,"2,012.70",111.57,--,339100000.00
16-Jun-16,"2,017.16",111.82,--,338600000.00
15-Jun-16,"2,014.51",111.67,--,338200000.00
14-Jun-16,"2,012.45",111.55,--,337900000.00
13-Jun-16,"2,013.29",111.6,--,337900000.00
10-Jun-16,"2,011.69",111.51,--,337900000.00
9-Jun-16,"2,008.81",111.35,--,337900000.00
8-Jun-16,"2,005.84",111.18,--,336900000.00
7-Jun-16,"2,004.36",111.1,--,335400000.00
6-Jun-16,"2,002.75",111.02,--,334300000.00
3-Jun-16,"2,004.15",111.1,--,333800000.00
2-Jun-16,"1,994.18",110.55,--,332700000.00
1-Jun-16,"1,990.86",110.37,0.22,332300000.00
31-May-16,"1,991.90",110.64,--,331900000.00
27-May-16,"1,990.89",110.58,--,331900000.00
26-May-16,"1,991.89",110.64,--,331300000.00
25-May-16,"1,986.41",110.34,--,332100000.00
24-May-16,"1,987.10",110.37,--,330600000.00
23-May-16,"1,988.35",110.45,--,330600000.00
