As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
4-May-15,88.73,39.69,--,333650000.00
1-May-15,88.55,39.61,0.18,333400000.00
30-Apr-15,88.68,39.85,--,333250000.00
29-Apr-15,88.85,39.94,--,332700000.00
28-Apr-15,88.97,39.98,--,332350000.00
27-Apr-15,88.94,39.97,--,332050000.00
24-Apr-15,89.03,40.01,--,331550000.00
23-Apr-15,89,40,--,331100000.00
22-Apr-15,88.87,39.95,--,330900000.00
21-Apr-15,88.82,39.92,--,330750000.00
20-Apr-15,88.7,39.87,--,330450000.00
17-Apr-15,88.6,39.83,--,330200000.00
16-Apr-15,89.05,40.04,--,329800000.00
15-Apr-15,89.19,40.1,--,328800000.00
14-Apr-15,88.95,39.99,--,328800000.00
13-Apr-15,88.86,39.95,--,328600000.00
10-Apr-15,88.97,40,--,328250000.00
9-Apr-15,88.98,40.01,--,327650000.00
8-Apr-15,88.97,40,--,327400000.00
7-Apr-15,88.83,39.94,--,327200000.00
6-Apr-15,88.8,39.93,--,327200000.00
2-Apr-15,88.82,39.94,--,326500000.00
1-Apr-15,88.7,39.89,0.18,326400000.00
31-Mar-15,88.7,40.07,--,326250000.00
30-Mar-15,88.79,40.11,--,325750000.00
27-Mar-15,88.67,40.06,--,325550000.00
26-Mar-15,88.6,40.03,--,325450000.00
25-Mar-15,88.69,40.07,--,324250000.00
24-Mar-15,88.68,40.06,--,324050000.00
23-Mar-15,88.7,40.08,--,323450000.00
20-Mar-15,88.54,40.01,--,321950000.00
19-Mar-15,88.25,39.88,--,321200000.00
18-Mar-15,88.28,39.9,--,319900000.00
17-Mar-15,87.94,39.74,--,319800000.00
16-Mar-15,87.96,39.75,--,319700000.00
13-Mar-15,87.92,39.74,--,319550000.00
12-Mar-15,87.98,39.76,--,319300000.00
11-Mar-15,87.95,39.75,--,319000000.00
10-Mar-15,87.84,39.7,--,319050000.00
9-Mar-15,87.71,39.65,--,319250000.00
6-Mar-15,87.83,39.7,--,319450000.00
5-Mar-15,88.58,40.04,--,319100000.00
4-Mar-15,88.54,40.02,--,318000000.00
3-Mar-15,88.51,40.01,--,317250000.00
2-Mar-15,88.42,39.97,0.17,316150000.00
27-Feb-15,88.31,40.09,--,315900000.00
26-Feb-15,88.19,40.04,--,315200000.00
25-Feb-15,88,39.95,--,315150000.00
24-Feb-15,88.01,39.96,--,314450000.00
23-Feb-15,87.82,39.87,--,314100000.00
20-Feb-15,87.72,39.83,--,313600000.00
19-Feb-15,87.51,39.74,--,313350000.00
18-Feb-15,87.47,39.72,--,313850000.00
17-Feb-15,87.75,39.85,--,313450000.00
13-Feb-15,87.97,39.95,--,312600000.00
12-Feb-15,87.88,39.91,--,312500000.00
11-Feb-15,87.75,39.85,--,311700000.00
10-Feb-15,87.56,39.77,--,311000000.00
9-Feb-15,87.63,39.79,--,310650000.00
6-Feb-15,87.51,39.74,--,309800000.00
5-Feb-15,87.76,39.86,--,309350000.00
4-Feb-15,87.69,39.83,--,309150000.00
3-Feb-15,87.82,39.89,--,308200000.00
2-Feb-15,87.73,39.84,0.19,308000000.00
30-Jan-15,87.53,39.94,--,307250000.00
29-Jan-15,87.51,39.94,--,306500000.00
28-Jan-15,87.58,39.97,--,305950000.00
27-Jan-15,87.45,39.91,--,304850000.00
26-Jan-15,87.33,39.86,--,303800000.00
23-Jan-15,87.15,39.78,--,303250000.00
22-Jan-15,87.06,39.74,--,302300000.00
21-Jan-15,86.92,39.68,--,301650000.00
20-Jan-15,86.77,39.62,--,301350000.00
16-Jan-15,86.97,39.71,--,300700000.00
15-Jan-15,86.52,39.5,--,300150000.00
14-Jan-15,86.55,39.51,--,300150000.00
13-Jan-15,86.64,39.55,--,299450000.00
12-Jan-15,86.74,39.6,--,299000000.00
9-Jan-15,86.76,39.61,--,298700000.00
8-Jan-15,86.77,39.62,--,298350000.00
7-Jan-15,86.71,39.59,--,297850000.00
6-Jan-15,86.47,39.48,--,297350000.00
5-Jan-15,86.38,39.44,--,297200000.00
2-Jan-15,86.64,39.56,--,296450000.00
31-Dec-14,86.15,39.34,--,295800000.00
30-Dec-14,86.14,39.34,--,295250000.00
29-Dec-14,85.89,39.23,--,294750000.00
26-Dec-14,85.65,39.12,--,294200000.00
24-Dec-14,85.5,39.05,0.38,294050000.00
23-Dec-14,85.62,39.49,--,293800000.00
22-Dec-14,85.66,39.51,--,292800000.00
