As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
24-Jun-03,587.42,89.34,--,900000.00
23-Jun-03,584.3,88.86,--,900000.00
20-Jun-03,595.07,90.5,--,900000.00
19-Jun-03,593.84,90.32,--,900000.00
18-Jun-03,606.86,92.3,--,900000.00
17-Jun-03,612.75,93.2,--,900000.00
16-Jun-03,614.17,93.41,--,900000.00
13-Jun-03,600.44,91.33,0.54,900000.00
12-Jun-03,602.37,92.17,--,900000.00
11-Jun-03,603.88,92.4,--,900000.00
10-Jun-03,594.73,91,--,900000.00
9-Jun-03,588.69,90.08,--,900000.00
6-Jun-03,603.1,92.29,--,900000.00
5-Jun-03,603.67,92.38,--,900000.00
4-Jun-03,599.65,91.77,--,900000.00
3-Jun-03,588.58,90.07,--,900000.00
2-Jun-03,584.01,89.38,--,900000.00
30-May-03,579.08,88.63,--,900000.00
29-May-03,568.55,87.02,--,900000.00
28-May-03,572.21,87.58,--,900000.00
27-May-03,566.01,86.63,--,900000.00
23-May-03,554.62,84.9,--,900000.00
22-May-03,552.04,84.5,--,900000.00
21-May-03,551.85,84.47,--,900000.00
20-May-03,549.16,84.07,--,1400000.00
19-May-03,548.86,84.02,--,1400000.00
16-May-03,562.18,86.06,--,1400000.00
15-May-03,561.92,86.02,--,1400000.00
14-May-03,556.79,85.24,--,1400000.00
13-May-03,559.35,85.63,--,1400000.00
12-May-03,559.73,85.69,--,1400000.00
9-May-03,552.42,84.58,--,1400000.00
8-May-03,547.86,83.88,--,1400000.00
7-May-03,557.43,85.35,--,1400000.00
6-May-03,558.27,85.48,--,1400000.00
5-May-03,552.91,84.66,--,1400000.00
2-May-03,555.34,85.03,--,1400000.00
1-May-03,545.15,83.48,--,1400000.00
30-Apr-03,545.55,83.54,--,1400000.00
29-Apr-03,544.32,83.36,--,1400000.00
28-Apr-03,544.24,83.34,--,1400000.00
25-Apr-03,535.57,82.02,--,1400000.00
24-Apr-03,541.69,82.96,--,1200000.00
23-Apr-03,550.18,84.26,--,1200000.00
22-Apr-03,545.26,83.51,--,1050000.00
21-Apr-03,531.32,81.38,--,1050000.00
17-Apr-03,533.12,81.66,--,1050000.00
16-Apr-03,525.67,80.52,--,1050000.00
