As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Feb 09, 2015","2,074.58",146.59,--,"165,650,000.00"
"Feb 06, 2015","2,085.05",147.33,--,"165,650,000.00"
"Feb 05, 2015","2,092.09",147.84,--,"165,500,000.00"
"Feb 04, 2015","2,071.22",146.37,--,"165,300,000.00"
"Feb 03, 2015","2,080.31",147.02,--,"165,200,000.00"
"Feb 02, 2015","2,042.49",144.36,--,"169,250,000.00"
"Jan 30, 2015","2,025.39",143.15,--,"169,450,000.00"
"Jan 29, 2015","2,053.96",145.17,--,"169,300,000.00"
"Jan 28, 2015","2,038.65",144.09,--,"168,750,000.00"
"Jan 27, 2015","2,063.61",145.85,--,"168,750,000.00"
"Jan 26, 2015","2,076.97",146.79,--,"168,600,000.00"
"Jan 23, 2015","2,054.07",145.18,--,"168,450,000.00"
"Jan 22, 2015","2,063.25",145.83,--,"169,000,000.00"
"Jan 21, 2015","2,025.72",143.17,--,"168,250,000.00"
"Jan 20, 2015","2,013.25",142.29,--,"168,000,000.00"
"Jan 16, 2015","2,018.71",142.68,--,"167,900,000.00"
"Jan 15, 2015","1,990.46",140.68,--,"167,900,000.00"
"Jan 14, 2015","2,012.40",142.24,--,"167,650,000.00"
"Jan 13, 2015","2,020.34",142.80,--,"167,550,000.00"
"Jan 12, 2015",--,142.93,--,"167,550,000.00"
"Jan 09, 2015","2,033.01",143.69,--,"167,550,000.00"
"Jan 08, 2015","2,049.83",144.88,--,"167,350,000.00"
"Jan 07, 2015","2,017.82",142.62,--,"167,350,000.00"
"Jan 06, 2015","1,992.93",140.85,--,"167,550,000.00"
"Jan 05, 2015","2,014.66",142.39,--,"167,550,000.00"
"Jan 02, 2015","2,046.83",144.66,--,"167,450,000.00"
"Dec 31, 2014","2,048.38",144.77,--,"167,150,000.00"
"Dec 30, 2014","2,070.04",146.30,--,"167,150,000.00"
"Dec 29, 2014","2,078.81",146.92,--,"167,050,000.00"
"Dec 26, 2014","2,069.17",146.24,--,"166,950,000.00"
"Dec 24, 2014","2,062.75",145.79,0.67,"167,150,000.00"
"Dec 23, 2014","2,059.09",146.20,--,"167,500,000.00"
"Dec 22, 2014","2,051.35",145.65,--,"167,600,000.00"
"Dec 19, 2014","2,043.49",145.09,--,"167,450,000.00"
"Dec 18, 2014","2,036.69",144.61,--,"167,250,000.00"
"Dec 17, 2014","2,002.90",142.21,--,"166,900,000.00"
"Dec 16, 2014","1,957.91",139.02,--,"171,850,000.00"
"Dec 15, 2014","1,962.15",139.33,--,"171,850,000.00"
"Dec 12, 2014","1,976.21",140.32,--,"171,400,000.00"
"Dec 11, 2014","2,003.23",142.24,--,"171,400,000.00"
"Dec 10, 2014",--,141.48,--,"171,300,000.00"
"Dec 09, 2014","2,031.20",144.22,--,"170,750,000.00"
"Dec 08, 2014","2,020.25",143.45,--,"170,750,000.00"
"Dec 05, 2014","2,034.62",144.47,--,"170,300,000.00"
"Dec 04, 2014","2,030.87",144.21,--,"169,500,000.00"
"Dec 03, 2014","2,035.50",144.53,--,"170,100,000.00"
"Dec 02, 2014","2,017.73",143.27,--,"169,500,000.00"
"Dec 01, 2014","2,005.79",142.42,--,"169,500,000.00"
"Nov 28, 2014","2,031.63",144.26,--,"169,500,000.00"
"Nov 26, 2014","2,047.83",145.41,--,"169,500,000.00"
"Nov 25, 2014","2,046.79",145.33,--,"169,350,000.00"
"Nov 24, 2014","2,046.53",145.31,--,"169,200,000.00"
"Nov 21, 2014","2,033.01",144.36,--,"169,200,000.00"
"Nov 20, 2014","2,023.98",143.72,--,"168,550,000.00"
"Nov 19, 2014","2,013.72",142.99,--,"168,250,000.00"
"Nov 18, 2014","2,021.29",143.53,--,"162,350,000.00"
"Nov 17, 2014","2,010.78",142.78,--,"162,250,000.00"
"Nov 14, 2014","2,013.51",142.98,--,"162,250,000.00"
"Nov 13, 2014","2,014.06",143.01,--,"162,200,000.00"
"Nov 12, 2014","2,023.47",143.68,--,"162,200,000.00"
"Nov 11, 2014","2,018.53",143.33,--,"162,000,000.00"
"Nov 10, 2014","2,018.17",143.31,--,"162,000,000.00"
"Nov 07, 2014","2,011.46",142.83,--,"162,000,000.00"
"Nov 06, 2014","2,010.64",142.77,--,"161,550,000.00"
"Nov 05, 2014","1,996.83",141.79,--,"161,550,000.00"
"Nov 04, 2014","1,989.50",141.27,--,"160,700,000.00"
"Nov 03, 2014","1,997.63",141.85,--,"154,800,000.00"
"Oct 31, 2014","1,994.74",141.64,--,"154,500,000.00"
"Oct 30, 2014","1,970.76",139.95,--,"154,300,000.00"
"Oct 29, 2014","1,965.12",139.55,--,"154,200,000.00"
"Oct 28, 2014","1,968.41",139.77,--,"153,900,000.00"
"Oct 27, 2014","1,934.72",137.41,--,"153,900,000.00"
"Oct 24, 2014","1,936.06",137.49,--,"153,900,000.00"
"Oct 23, 2014","1,928.96",137.00,--,"153,750,000.00"
"Oct 22, 2014","1,900.74",134.99,--,"153,550,000.00"
"Oct 21, 2014","1,921.03",136.44,--,"153,450,000.00"
"Oct 20, 2014","1,877.48",133.33,--,"153,450,000.00"
"Oct 17, 2014","1,858.31",131.98,--,"154,000,000.00"
"Oct 16, 2014","1,842.76",130.85,--,"160,650,000.00"
"Oct 15, 2014","1,825.16",129.60,--,"160,650,000.00"
"Oct 14, 2014","1,827.35",129.77,--,"160,650,000.00"
"Oct 13, 2014","1,810.23",128.56,--,"162,000,000.00"
"Oct 10, 2014","1,833.41",130.22,--,"162,550,000.00"
"Oct 09, 2014","1,865.55",132.50,--,"162,750,000.00"
"Oct 08, 2014","1,910.57",135.70,--,"162,750,000.00"
"Oct 07, 2014","1,883.12",133.75,--,"162,850,000.00"
"Oct 06, 2014","1,911.58",135.77,--,"162,700,000.00"
"Oct 03, 2014","1,916.97",136.15,--,"163,250,000.00"
"Oct 02, 2014","1,904.24",135.22,--,"163,450,000.00"
"Oct 01, 2014","1,899.30",134.87,--,"170,550,000.00"
"Sep 30, 2014","1,926.09",136.77,--,"170,850,000.00"
"Sep 29, 2014","1,943.44",138.00,--,"170,850,000.00"
"Sep 26, 2014","1,947.03",138.26,--,"170,850,000.00"
"Sep 25, 2014","1,932.45",137.22,--,"170,950,000.00"
"Sep 24, 2014","1,958.50",139.07,0.45,"170,950,000.00"
"Sep 23, 2014","1,949.31",138.86,--,"170,950,000.00"
