As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
24-Jun-99,"3,869.72",48.58,--,11550250.00
23-Jun-99,"3,866.51",48.52,--,11550250.00
22-Jun-99,"3,930.24",49.34,--,11550250.00
21-Jun-99,"3,895.57",48.92,--,11550250.00
18-Jun-99,"3,889.58",48.88,--,11550250.00
17-Jun-99,"3,936.33",49.53,--,11550250.00
16-Jun-99,"3,872.05",48.75,--,11550250.00
15-Jun-99,"3,875.56",48.8,--,11550250.00
14-Jun-99,"3,860.50",48.59,--,11550250.00
11-Jun-99,"3,936.29",49.56,--,11550250.00
10-Jun-99,"3,863.38",48.66,--,11550250.00
9-Jun-99,"3,789.26",47.73,--,11700250.00
8-Jun-99,"3,750.42",47.26,--,11700250.00
7-Jun-99,"3,676.46",46.35,--,11700250.00
4-Jun-99,"3,625.77",45.75,--,11700250.00
3-Jun-99,"3,630.02",45.77,--,11700250.00
2-Jun-99,"3,692.01",46.57,--,11700250.00
1-Jun-99,"3,671.56",46.32,--,11700250.00
28-May-99,"3,601.49",45.41,--,11700250.00
27-May-99,"3,583.91",45.19,--,11700250.00
26-May-99,"3,587.01",45.23,--,11700250.00
25-May-99,"3,567.64",44.97,--,11700250.00
24-May-99,"3,565.53",44.93,--,11700250.00
21-May-99,"3,543.57",44.68,--,11700250.00
20-May-99,"3,512.53",44.32,--,11700250.00
19-May-99,"3,496.43",44.11,--,11700250.00
18-May-99,"3,611.97",45.53,--,11700250.00
17-May-99,"3,594.27",45.37,--,11700250.00
14-May-99,"3,703.06",46.75,--,11700250.00
13-May-99,"3,736.87",47.2,--,11700250.00
12-May-99,"3,789.10",47.89,--,11400250.00
11-May-99,"3,782.16",47.8,--,11400250.00
10-May-99,"3,854.47",48.74,--,11400250.00
7-May-99,"3,845.53",48.62,--,11400250.00
6-May-99,"3,884.21",49.14,--,11400250.00
5-May-99,"3,738.61",47.31,--,11400250.00
4-May-99,"3,742.22",47.35,--,11400250.00
3-May-99,"3,767.21",47.67,--,11400250.00
30-Apr-99,"3,791.10",47.98,--,11400250.00
29-Apr-99,"3,842.76",48.65,--,11400250.00
28-Apr-99,"3,841.69",48.64,--,10800250.00
27-Apr-99,"3,817.12",48.34,--,10800250.00
26-Apr-99,"3,826.02",48.46,--,10800250.00
23-Apr-99,"3,798.62",48.17,--,10800250.00
22-Apr-99,"3,740.52",47.42,--,10500250.00
21-Apr-99,"3,731.46",47.34,--,10500250.00
20-Apr-99,"3,835.57",48.69,--,10500250.00
19-Apr-99,"3,855.81",48.91,--,10500250.00
16-Apr-99,"3,871.37",49.12,--,10500250.00
15-Apr-99,"3,816.87",48.4,--,10500250.00
14-Apr-99,"3,853.85",48.87,--,10350250.00
13-Apr-99,"3,764.59",47.72,--,10200250.00
12-Apr-99,"3,714.63",47.12,--,10050250.00
9-Apr-99,"3,768.71",47.78,--,9450250.00
8-Apr-99,"3,794.08",48.08,--,9000250.00
7-Apr-99,"3,737.70",47.36,--,9000250.00
6-Apr-99,"3,741.11",47.42,--,9000250.00
5-Apr-99,"3,656.18",46.34,--,9000250.00
1-Apr-99,"3,710.15",47.07,--,9000250.00
31-Mar-99,"3,639.10",46.21,--,9000250.00
30-Mar-99,"3,580.72",45.51,--,9000250.00
29-Mar-99,"3,603.69",45.82,--,9000250.00
26-Mar-99,"3,599.30",45.8,--,9000250.00
25-Mar-99,"3,608.74",45.77,--,9000250.00
24-Mar-99,"3,551.00",45.04,--,9000250.00
23-Mar-99,"3,642.43",46.29,--,9000250.00
22-Mar-99,"3,668.49",46.62,--,9000250.00
19-Mar-99,"3,693.60",46.95,--,9000250.00
18-Mar-99,"3,564.66",45.28,--,8700250.00
17-Mar-99,"3,644.68",46.31,--,8100250.00
16-Mar-99,"3,600.98",45.73,--,7800250.00
15-Mar-99,"3,517.62",44.68,--,7800250.00
12-Mar-99,"3,424.49",43.51,--,7800250.00
11-Mar-99,"3,393.02",43.11,--,7500250.00
10-Mar-99,"3,377.68",42.91,--,7500250.00
9-Mar-99,"3,258.98",41.4,--,7500250.00
8-Mar-99,"3,196.83",40.6,--,7500250.00
5-Mar-99,"3,182.98",40.44,--,7500250.00
4-Mar-99,"3,034.52",38.53,--,7500250.00
3-Mar-99,"3,071.94",39,--,7500250.00
2-Mar-99,"3,077.01",39.06,--,7500250.00
1-Mar-99,"3,146.76",39.94,--,7500250.00
26-Feb-99,"3,195.58",40.57,--,7500250.00
25-Feb-99,"3,167.58",40.22,--,7500250.00
24-Feb-99,"3,107.52",39.46,--,7500250.00
23-Feb-99,"3,119.79",39.63,--,7500250.00
22-Feb-99,"3,117.66",39.59,--,7500250.00
19-Feb-99,"3,072.69",39.02,--,7500250.00
18-Feb-99,"3,091.04",39.27,--,7500250.00
17-Feb-99,"3,121.34",39.65,--,7500250.00
16-Feb-99,"3,151.48",40.04,--,7500250.00
12-Feb-99,"3,217.39",40.83,--,7500250.00
11-Feb-99,"3,193.78",40.52,--,7500250.00
10-Feb-99,"3,187.54",40.44,--,7500250.00
9-Feb-99,"3,199.10",40.6,--,7500250.00
8-Feb-99,"3,236.71",41.11,--,7500250.00
5-Feb-99,"3,235.45",41.09,--,7500250.00
4-Feb-99,"3,274.23",41.57,--,7500250.00
3-Feb-99,"3,293.46",41.82,--,7500250.00
2-Feb-99,"3,336.74",42.38,--,7500250.00
1-Feb-99,"3,275.01",41.6,--,7500250.00
29-Jan-99,"3,267.31",41.51,--,7500250.00
28-Jan-99,"3,219.35",40.91,--,7500250.00
27-Jan-99,"3,260.67",41.44,--,7500250.00
26-Jan-99,"3,277.68",41.68,--,7500250.00
25-Jan-99,"3,243.47",41.24,--,7500250.00
22-Jan-99,"3,233.19",41.13,--,7500250.00
21-Jan-99,"3,283.73",41.76,--,7500250.00
20-Jan-99,"3,229.95",41.09,--,7500250.00
19-Jan-99,"3,174.50",40.42,--,7500250.00
15-Jan-99,"3,165.26",40.32,--,7500250.00
14-Jan-99,"3,179.53",40.5,--,7500250.00
13-Jan-99,"3,127.14",39.82,--,7500250.00
12-Jan-99,"3,176.12",40.4,--,7500250.00
11-Jan-99,"3,246.29",41.28,--,7500250.00
8-Jan-99,"3,191.51",40.6,--,7500250.00
7-Jan-99,"3,233.80",41.18,--,7500250.00
6-Jan-99,"3,159.47",40.24,--,7500250.00
5-Jan-99,"3,157.40",40.25,--,7500250.00
4-Jan-99,"3,178.30",40.52,--,7500250.00
31-Dec-98,"3,243.77",41.36,--,7500250.00
30-Dec-98,"3,189.52",40.67,--,7500250.00
29-Dec-98,"3,186.02",40.66,--,7500250.00
28-Dec-98,"3,139.88",40.06,--,7500250.00
24-Dec-98,"3,110.40",39.68,--,7500250.00
23-Dec-98,"3,137.72",40.02,--,7500250.00
22-Dec-98,"3,110.80",39.68,--,7500250.00
21-Dec-98,"3,191.30",40.72,--,7500250.00
18-Dec-98,"3,210.52",40.96,--,7500250.00
17-Dec-98,"3,170.92",40.45,--,7500250.00
16-Dec-98,"3,174.20",40.52,--,7500250.00
15-Dec-98,"3,146.94",40.17,--,7500250.00
14-Dec-98,"3,207.37",40.94,--,7500250.00
11-Dec-98,"3,220.64",41.12,--,7500250.00
10-Dec-98,"3,280.35",41.9,--,7500250.00
