As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Dec 03, 2008","1,643.79",44.12,--,"65,250,000.00"
"Dec 02, 2008","1,592.21",42.74,--,"65,150,000.00"
"Dec 01, 2008","1,517.58",40.74,--,"64,450,000.00"
"Nov 28, 2008","1,681.93",45.13,--,"63,950,000.00"
"Nov 26, 2008","1,651.87",44.33,--,"63,350,000.00"
"Nov 25, 2008","1,595.81",42.83,--,"63,350,000.00"
"Nov 24, 2008","1,572.96",42.22,--,"60,950,000.00"
"Nov 21, 2008","1,457.98",39.15,--,"61,000,000.00"
"Nov 20, 2008","1,381.49",37.10,--,"61,000,000.00"
"Nov 19, 2008","1,487.75",39.94,--,"61,000,000.00"
"Nov 18, 2008","1,599.57",42.93,--,"61,000,000.00"
"Nov 17, 2008","1,593.55",42.77,--,"60,400,000.00"
"Nov 14, 2008","1,642.42",44.08,--,"59,400,000.00"
"Nov 13, 2008","1,713.96",45.99,--,"59,300,000.00"
"Nov 12, 2008","1,608.51",43.18,--,"59,000,000.00"
"Nov 11, 2008","1,699.49",45.61,--,"59,950,000.00"
"Nov 10, 2008","1,736.12",46.59,--,"59,950,000.00"
"Nov 07, 2008","1,767.15",47.42,--,"60,850,000.00"
"Nov 06, 2008","1,719.84",46.15,--,"60,850,000.00"
"Nov 05, 2008","1,815.72",48.72,--,"60,850,000.00"
"Nov 04, 2008","1,928.68",51.75,--,"61,050,000.00"
"Nov 03, 2008","1,849.21",49.62,--,"61,050,000.00"
"Oct 31, 2008","1,847.70",49.58,--,"60,900,000.00"
"Oct 30, 2008","1,809.04",48.54,--,"60,900,000.00"
"Oct 29, 2008","1,764.20",47.34,--,"60,200,000.00"
"Oct 28, 2008","1,801.07",48.32,--,"59,700,000.00"
"Oct 27, 2008","1,620.51",43.50,--,"59,700,000.00"
"Oct 24, 2008","1,666.51",44.73,--,"59,200,000.00"
"Oct 23, 2008","1,730.53",46.44,--,"59,950,000.00"
"Oct 22, 2008","1,713.97",46.00,--,"59,850,000.00"
"Oct 21, 2008","1,823.57",48.93,--,"59,950,000.00"
"Oct 20, 2008","1,871.71",50.22,--,"59,750,000.00"
"Oct 17, 2008","1,793.73",48.13,--,"59,750,000.00"
"Oct 16, 2008","1,809.44",48.55,--,"59,750,000.00"
"Oct 15, 2008","1,750.11",46.97,--,"59,750,000.00"
"Oct 14, 2008","1,911.99",51.29,--,"59,300,000.00"
"Oct 13, 2008","1,891.50",50.75,--,"58,400,000.00"
"Oct 10, 2008","1,716.51",46.07,--,"58,800,000.00"
"Oct 09, 2008","1,705.09",45.76,--,"58,500,000.00"
"Oct 08, 2008","1,856.72",49.82,--,"58,000,000.00"
"Oct 07, 2008","1,890.21",50.71,--,"57,400,000.00"
"Oct 06, 2008","2,026.93",54.37,--,"57,800,000.00"
"Oct 03, 2008","2,109.49",56.58,--,"57,350,000.00"
"Oct 02, 2008","2,147.08",57.58,--,"57,750,000.00"
"Oct 01, 2008","2,236.89",59.99,--,"57,700,000.00"
"Sep 30, 2008","2,229.02",59.78,--,"57,900,000.00"
"Sep 29, 2008","2,099.92",56.34,--,"58,450,000.00"
"Sep 26, 2008","2,317.74",62.15,--,"58,100,000.00"
"Sep 25, 2008","2,299.11",61.65,0.49,"57,800,000.00"
"Sep 24, 2008","2,248.10",60.77,--,"57,050,000.00"
"Sep 23, 2008","2,260.13",61.09,--,"56,900,000.00"
"Sep 22, 2008","2,299.50",62.16,--,"56,800,000.00"
"Sep 19, 2008","2,415.65",65.29,--,"56,700,000.00"
"Sep 18, 2008","2,294.25",62.01,--,"56,700,000.00"
"Sep 17, 2008","2,170.65",58.68,--,"56,600,000.00"
"Sep 16, 2008","2,298.28",62.12,--,"56,600,000.00"
