As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
20-Jun-11,"5,147.10",71.41,--,3000000.00
17-Jun-11,"5,098.19",70.73,--,3050000.00
16-Jun-11,"5,108.88",70.88,--,3050000.00
15-Jun-11,"5,108.98",70.89,--,2950000.00
14-Jun-11,"5,177.77",71.84,--,2950000.00
13-Jun-11,"5,129.47",71.17,--,2950000.00
10-Jun-11,"5,105.23",70.84,--,3050000.00
9-Jun-11,"5,171.85",71.76,--,3050000.00
8-Jun-11,"5,139.25",71.31,--,3050000.00
7-Jun-11,"5,152.41",71.5,--,3050000.00
6-Jun-11,"5,111.25",70.93,--,3050000.00
3-Jun-11,"5,160.11",71.61,--,3050000.00
2-Jun-11,"5,206.45",72.26,--,3000000.00
1-Jun-11,"5,208.87",72.29,--,3000000.00
31-May-11,"5,300.52",73.56,--,3050000.00
27-May-11,"5,247.06",72.82,--,3050000.00
26-May-11,"5,224.10",72.5,--,3050000.00
25-May-11,"5,202.06",72.2,--,3050000.00
24-May-11,"5,168.39",71.73,--,3050000.00
23-May-11,"5,180.10",71.9,--,3050000.00
20-May-11,"5,230.63",72.6,--,3050000.00
19-May-11,"5,257.32",72.97,--,3050000.00
18-May-11,"5,271.99",73.17,--,3050000.00
17-May-11,"5,238.72",72.71,--,2900000.00
16-May-11,"5,246.83",72.83,--,2900000.00
13-May-11,"5,269.66",73.14,--,2900000.00
12-May-11,"5,301.68",73.59,--,2900000.00
11-May-11,"5,229.69",72.59,--,2900000.00
10-May-11,"5,258.86",73,--,2850000.00
9-May-11,"5,216.98",72.42,--,2800000.00
6-May-11,"5,178.21",71.88,--,2800000.00
5-May-11,"5,130.86",71.23,--,2800000.00
4-May-11,"5,155.68",71.57,--,2800000.00
3-May-11,"5,176.81",71.87,--,2800000.00
2-May-11,"5,212.83",72.37,--,2700000.00
29-Apr-11,"5,183.27",71.96,--,2700000.00
28-Apr-11,"5,196.69",72.15,--,2700000.00
27-Apr-11,"5,182.29",71.95,--,2600000.00
26-Apr-11,"5,109.94",70.95,--,2500000.00
25-Apr-11,"5,056.51",70.21,--,2550000.00
21-Apr-11,"5,065.08",70.33,--,2550000.00
20-Apr-11,"5,063.79",70.31,--,2550000.00
19-Apr-11,"5,006.89",69.52,--,2550000.00
18-Apr-11,"4,987.49",69.26,--,2550000.00
15-Apr-11,"5,047.17",70.09,--,2550000.00
14-Apr-11,"4,990.13",69.3,--,2550000.00
13-Apr-11,"4,967.35",68.98,--,2450000.00
12-Apr-11,"4,953.10",68.79,--,2450000.00
11-Apr-11,"4,964.88",68.95,--,2450000.00
8-Apr-11,"4,939.24",68.6,--,2450000.00
7-Apr-11,"4,925.29",68.4,--,2450000.00
6-Apr-11,"4,930.91",68.48,--,2450000.00
5-Apr-11,"4,907.18",68.15,--,2450000.00
4-Apr-11,"4,863.15",67.54,--,2450000.00
1-Apr-11,"4,824.03",67.01,--,2450000.00
31-Mar-11,"4,776.31",66.34,--,2450000.00
30-Mar-11,"4,776.38",66.35,--,2450000.00
29-Mar-11,"4,678.99",65,--,2450000.00
28-Mar-11,"4,636.96",64.42,--,2450000.00
25-Mar-11,"4,651.01",64.61,0.21,2450000.00
24-Mar-11,"4,628.15",64.5,--,2450000.00
23-Mar-11,"4,577.02",63.79,--,2450000.00
22-Mar-11,"4,576.35",63.78,--,2450000.00
21-Mar-11,"4,577.82",63.81,--,2450000.00
18-Mar-11,"4,546.50",63.37,--,2500000.00
17-Mar-11,"4,514.67",62.93,--,2500000.00
16-Mar-11,"4,472.95",62.35,--,2500000.00
15-Mar-11,"4,552.15",63.45,--,2500000.00
14-Mar-11,"4,605.54",64.19,--,2500000.00
11-Mar-11,"4,630.70",64.55,--,2500000.00
10-Mar-11,"4,614.10",64.32,--,2500000.00
9-Mar-11,"4,680.64",65.24,--,2500000.00
8-Mar-11,"4,668.06",65.07,--,2500000.00
7-Mar-11,"4,609.84",64.26,--,2500000.00
4-Mar-11,"4,646.78",64.78,--,2500000.00
3-Mar-11,"4,667.69",65.07,--,2500000.00
2-Mar-11,"4,595.86",64.07,--,2500000.00
1-Mar-11,"4,575.04",63.78,--,2400000.00
28-Feb-11,"4,626.84",64.5,--,2400000.00
25-Feb-11,"4,559.29",63.56,--,2450000.00
24-Feb-11,"4,505.15",62.81,--,2450000.00
23-Feb-11,"4,532.57",63.19,--,2450000.00
22-Feb-11,"4,590.55",64,--,2450000.00
18-Feb-11,"4,667.55",65.07,--,2450000.00
17-Feb-11,"4,680.13",65.25,--,2450000.00
16-Feb-11,"4,661.52",64.99,--,2450000.00
15-Feb-11,"4,638.22",64.66,--,2450000.00
14-Feb-11,"4,630.53",64.56,--,2450000.00
11-Feb-11,"4,611.71",64.3,--,2450000.00
10-Feb-11,"4,613.53",64.33,--,2450000.00
9-Feb-11,"4,611.77",64.3,--,2450000.00
8-Feb-11,"4,610.29",64.28,--,2450000.00
7-Feb-11,"4,611.01",64.29,--,2450000.00
4-Feb-11,"4,618.35",64.4,--,2450000.00
3-Feb-11,"4,598.05",64.12,--,2450000.00
2-Feb-11,"4,580.01",63.87,--,2450000.00
1-Feb-11,"4,600.73",64.15,--,2450000.00
31-Jan-11,"4,535.93",63.25,--,2450000.00
28-Jan-11,"4,518.02",63,--,2450000.00
27-Jan-11,"4,617.63",64.39,--,2450000.00
26-Jan-11,"4,618.46",64.4,--,2450000.00
25-Jan-11,"4,606.65",64.24,--,2450000.00
24-Jan-11,"4,605.81",64.23,--,2450000.00
21-Jan-11,"4,582.43",63.91,--,2450000.00
20-Jan-11,"4,602.10",64.18,--,2450000.00
19-Jan-11,"4,595.96",64.1,--,2450000.00
18-Jan-11,"4,664.38",65.05,--,2450000.00
14-Jan-11,"4,647.26",64.81,--,2450000.00
13-Jan-11,"4,652.34",64.88,--,2450000.00
12-Jan-11,"4,672.88",65.17,--,2450000.00
11-Jan-11,"4,654.10",64.91,--,2450000.00
10-Jan-11,"4,645.95",64.8,--,2450000.00
7-Jan-11,"4,652.12",64.89,--,2450000.00
6-Jan-11,"4,655.83",64.94,--,2500000.00
5-Jan-11,"4,636.52",64.67,--,2500000.00
4-Jan-11,"4,616.15",64.39,--,2500000.00
3-Jan-11,"4,627.96",64.55,--,2500000.00
31-Dec-10,"4,582.13",63.92,--,2500000.00
30-Dec-10,"4,593.93",64.08,--,2500000.00
29-Dec-10,"4,612.37",64.34,--,2500000.00
28-Dec-10,"4,615.29",64.38,--,2500000.00
27-Dec-10,"4,633.01",64.63,--,2500000.00
23-Dec-10,"4,637.36",64.69,--,2500000.00
22-Dec-10,"4,633.37",64.64,0.26,2500000.00
21-Dec-10,"4,638.47",64.97,--,2500000.00
20-Dec-10,"4,635.43",64.93,--,2500000.00
17-Dec-10,"4,627.28",64.81,--,2600000.00
16-Dec-10,"4,634.81",64.92,--,2500000.00
15-Dec-10,"4,587.74",64.26,--,2500000.00
14-Dec-10,"4,570.27",64.02,--,2500000.00
13-Dec-10,"4,520.46",63.32,--,2500000.00
10-Dec-10,"4,532.84",63.5,--,2500000.00
9-Dec-10,"4,489.36",62.89,--,2500000.00
8-Dec-10,"4,477.35",62.72,--,2500000.00
7-Dec-10,"4,471.75",62.65,--,2500000.00
6-Dec-10,"4,460.72",62.49,--,2500000.00
