As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
18-Jul-17,"27,271.93",167.97,--,9650000.00
17-Jul-17,"27,313.62",168.23,--,9600000.00
14-Jul-17,"27,436.02",168.99,--,9600000.00
13-Jul-17,"27,127.43",167.09,--,9600000.00
12-Jul-17,"27,213.58",167.62,--,9650000.00
11-Jul-17,"26,964.66",166.09,--,9650000.00
10-Jul-17,"26,946.12",165.98,--,9650000.00
7-Jul-17,"27,075.95",166.78,--,9600000.00
6-Jul-17,"26,765.44",164.88,--,9600000.00
5-Jul-17,"27,142.58",167.2,--,9600000.00
3-Jul-17,"26,942.22",165.97,--,9600000.00
30-Jun-17,"27,031.46",166.52,--,9600000.00
29-Jun-17,"26,931.88",165.91,--,9550000.00
28-Jun-17,"27,163.23",167.34,--,9500000.00
27-Jun-17,"26,934.41",165.93,0.05,9500000.00
26-Jun-17,"27,098.33",167,--,9350000.00
23-Jun-17,"27,222.95",167.77,--,9200000.00
22-Jun-17,"27,180.03",167.51,--,9200000.00
21-Jun-17,"27,091.16",166.96,--,9050000.00
20-Jun-17,"27,025.71",166.56,--,9000000.00
19-Jun-17,"27,061.34",166.78,--,8900000.00
16-Jun-17,"26,697.84",164.55,--,8950000.00
15-Jun-17,"26,628.53",164.13,--,9050000.00
14-Jun-17,"26,642.68",164.21,--,9050000.00
13-Jun-17,"26,601.11",163.96,--,9000000.00
12-Jun-17,"26,418.15",162.84,--,9000000.00
9-Jun-17,"26,537.89",163.58,--,9000000.00
8-Jun-17,"26,675.14",164.43,--,9000000.00
7-Jun-17,"26,679.14",164.45,--,9000000.00
6-Jun-17,"26,566.12",163.76,--,8850000.00
5-Jun-17,"26,642.95",164.23,--,8750000.00
2-Jun-17,"26,672.82",164.42,--,8750000.00
1-Jun-17,"26,509.69",163.42,--,8550000.00
31-May-17,"26,105.25",160.93,--,8550000.00
30-May-17,"26,090.60",160.84,--,8550000.00
26-May-17,"26,041.03",160.54,--,8550000.00
25-May-17,"26,025.41",160.45,--,8450000.00
24-May-17,"25,829.73",159.25,--,8400000.00
23-May-17,"25,735.69",158.67,--,8400000.00
22-May-17,"25,670.33",158.27,--,8350000.00
19-May-17,"25,447.73",156.9,--,8350000.00
18-May-17,"25,299.57",155.99,--,8350000.00
17-May-17,"25,235.24",155.6,--,8350000.00
16-May-17,"25,574.55",157.69,--,8350000.00
15-May-17,"25,636.37",158.07,--,8350000.00
12-May-17,"25,432.36",156.82,--,8350000.00
11-May-17,"25,437.01",156.85,--,8350000.00
10-May-17,"25,507.04",157.28,--,8300000.00
9-May-17,"25,499.02",157.24,--,8300000.00
8-May-17,"25,503.24",157.26,--,8200000.00
5-May-17,"25,669.16",158.29,--,8050000.00
4-May-17,"25,592.14",157.82,--,8050000.00
3-May-17,"25,591.38",157.82,--,7900000.00
2-May-17,"25,749.03",158.79,--,7900000.00
1-May-17,"25,671.16",158.31,--,7900000.00
28-Apr-17,"25,566.95",157.67,--,7800000.00
27-Apr-17,"25,499.16",157.26,--,7800000.00
26-Apr-17,"25,464.91",157.05,--,7850000.00
25-Apr-17,"25,136.44",155.03,--,7800000.00
24-Apr-17,"24,943.36",153.84,--,7750000.00
21-Apr-17,"24,586.92",151.65,--,7750000.00
20-Apr-17,"24,715.47",152.44,--,7750000.00
19-Apr-17,"24,560.31",151.49,--,7750000.00
18-Apr-17,"24,326.89",150.06,--,7750000.00
17-Apr-17,"24,413.07",150.59,--,7750000.00
13-Apr-17,"24,212.90",149.36,--,7750000.00
12-Apr-17,"24,309.17",149.96,--,7750000.00
11-Apr-17,"24,391.55",150.47,--,7750000.00
10-Apr-17,"24,377.17",150.38,--,7750000.00
7-Apr-17,"24,408.89",150.58,--,7750000.00
6-Apr-17,"24,359.86",150.28,--,7750000.00
5-Apr-17,"24,329.23",150.09,--,7750000.00
4-Apr-17,"24,416.14",150.63,--,7750000.00
3-Apr-17,"24,593.05",151.72,--,6950000.00
31-Mar-17,"24,543.63",151.42,--,6950000.00
30-Mar-17,"24,549.50",151.46,--,6950000.00
29-Mar-17,"24,555.29",151.5,--,7000000.00
28-Mar-17,"24,532.55",151.36,--,7000000.00
27-Mar-17,"24,544.36",151.43,--,6950000.00
24-Mar-17,"24,491.50",151.11,0.13,6950000.00
23-Mar-17,"24,366.22",150.47,--,7000000.00
22-Mar-17,"24,387.75",150.6,--,7000000.00
21-Mar-17,"24,303.20",150.08,--,7050000.00
20-Mar-17,"24,469.25",151.11,--,6950000.00
17-Mar-17,"24,572.58",151.75,--,6950000.00
16-Mar-17,"24,402.33",150.7,--,7050000.00
15-Mar-17,"24,682.16",152.43,--,7200000.00
14-Mar-17,"24,417.71",150.8,--,7200000.00
13-Mar-17,"24,570.93",151.75,--,7250000.00
10-Mar-17,"24,529.43",151.5,--,7150000.00
9-Mar-17,"24,450.56",151.01,--,7100000.00
8-Mar-17,"24,270.87",149.91,--,6950000.00
7-Mar-17,"24,197.95",149.46,--,7000000.00
6-Mar-17,"24,267.92",149.89,--,7000000.00
3-Mar-17,"24,478.98",151.2,--,7050000.00
2-Mar-17,"24,489.96",151.27,--,7050000.00
1-Mar-17,"24,556.49",151.68,--,7050000.00
28-Feb-17,"24,197.90",149.47,--,7000000.00
27-Feb-17,"24,296.75",150.08,--,7950000.00
24-Feb-17,"24,312.91",150.19,--,7950000.00
23-Feb-17,"24,163.00",149.26,--,7950000.00
22-Feb-17,"24,061.87",148.64,--,7950000.00
21-Feb-17,"24,123.39",149.02,--,7950000.00
17-Feb-17,"23,958.99",148.01,--,7900000.00
16-Feb-17,"23,791.73",146.98,--,7950000.00
15-Feb-17,"23,783.07",146.93,--,7950000.00
14-Feb-17,"23,607.56",145.85,--,8100000.00
13-Feb-17,"23,512.01",145.26,--,8150000.00
10-Feb-17,"23,379.93",144.45,--,8150000.00
9-Feb-17,"23,338.69",144.19,--,8150000.00
8-Feb-17,"23,180.24",143.22,--,8150000.00
7-Feb-17,"23,239.48",143.58,--,8150000.00
6-Feb-17,"23,166.97",143.14,--,8250000.00
3-Feb-17,"23,251.77",143.67,--,8250000.00
2-Feb-17,"23,117.70",142.84,--,8250000.00
1-Feb-17,"23,085.39",142.64,--,8250000.00
31-Jan-17,"23,008.35",142.17,--,8200000.00
30-Jan-17,"22,581.84",139.54,--,8250000.00
27-Jan-17,"22,733.08",140.47,--,8200000.00
26-Jan-17,"22,449.45",138.73,--,8150000.00
25-Jan-17,"22,596.26",139.64,--,8150000.00
24-Jan-17,"22,360.05",138.18,--,8100000.00
23-Jan-17,"22,353.16",138.14,--,8050000.00
20-Jan-17,"22,416.74",138.54,--,8200000.00
19-Jan-17,"22,499.77",139.05,--,7150000.00
18-Jan-17,"22,623.19",139.81,--,7250000.00
17-Jan-17,"22,652.49",140,--,7250000.00
