As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
27-Apr-12,"1,710.87",75.7,--,97100000.00
26-Apr-12,"1,704.75",75.43,--,97000000.00
25-Apr-12,"1,695.43",75.02,--,97000000.00
24-Apr-12,"1,664.72",73.66,--,96950000.00
23-Apr-12,"1,663.62",73.61,--,96950000.00
20-Apr-12,"1,677.37",74.22,--,96950000.00
19-Apr-12,"1,674.97",74.12,--,96950000.00
18-Apr-12,"1,687.61",74.68,--,97100000.00
17-Apr-12,"1,692.98",74.91,--,96700000.00
16-Apr-12,"1,665.55",73.7,--,96700000.00
13-Apr-12,"1,672.08",73.99,--,96450000.00
12-Apr-12,"1,690.10",74.79,--,96450000.00
11-Apr-12,"1,670.47",73.92,--,96450000.00
10-Apr-12,"1,660.82",73.5,--,95550000.00
9-Apr-12,"1,687.32",74.67,--,95550000.00
5-Apr-12,"1,703.88",75.4,--,95550000.00
4-Apr-12,"1,699.84",75.22,--,95700000.00
3-Apr-12,"1,715.92",75.93,--,95350000.00
2-Apr-12,"1,718.39",76.04,--,95050000.00
30-Mar-12,"1,703.96",75.4,--,95050000.00
29-Mar-12,"1,699.07",75.19,--,94850000.00
28-Mar-12,"1,699.30",75.2,--,94850000.00
27-Mar-12,"1,707.03",75.54,--,94850000.00
26-Mar-12,--,75.63,0.27,94600000.00
23-Mar-12,--,74.84,--,94600000.00
22-Mar-12,"1,682.58",74.73,--,94350000.00
21-Mar-12,"1,691.45",75.12,--,94350000.00
20-Mar-12,"1,694.02",75.23,--,94350000.00
19-Mar-12,"1,700.04",75.5,--,94350000.00
16-Mar-12,"1,691.33",75.12,--,94350000.00
15-Mar-12,"1,689.96",75.06,--,94200000.00
14-Mar-12,"1,683.84",74.78,--,94200000.00
13-Mar-12,"1,683.34",74.76,--,94050000.00
12-Mar-12,"1,657.93",73.64,--,93900000.00
9-Mar-12,"1,656.35",73.57,--,93900000.00
8-Mar-12,"1,652.04",73.38,--,93900000.00
7-Mar-12,"1,636.19",72.67,--,93900000.00
6-Mar-12,"1,627.27",72.28,--,93900000.00
5-Mar-12,"1,648.91",73.24,--,93900000.00
2-Mar-12,"1,654.92",73.51,--,93900000.00
1-Mar-12,"1,658.72",73.67,--,94050000.00
29-Feb-12,"1,650.77",73.32,--,94050000.00
28-Feb-12,"1,657.04",73.6,--,93900000.00
27-Feb-12,"1,649.83",73.28,--,93900000.00
24-Feb-12,"1,649.51",73.27,--,93900000.00
23-Feb-12,"1,643.18",72.99,--,93900000.00
22-Feb-12,"1,636.00",72.67,--,93900000.00
21-Feb-12,"1,637.08",72.72,--,94100000.00
17-Feb-12,"1,634.82",72.62,--,94100000.00
16-Feb-12,"1,633.71",72.57,--,94100000.00
15-Feb-12,"1,619.47",71.94,--,94100000.00
14-Feb-12,"1,629.23",72.37,--,94100000.00
13-Feb-12,"1,626.91",72.27,--,94100000.00
10-Feb-12,"1,615.52",71.77,--,93800000.00
9-Feb-12,"1,624.85",72.18,--,93900000.00
8-Feb-12,"1,619.29",71.93,--,94200000.00
7-Feb-12,"1,617.09",71.84,--,94200000.00
6-Feb-12,"1,612.82",71.65,--,94200000.00
3-Feb-12,"1,612.77",71.65,--,94200000.00
2-Feb-12,"1,593.43",70.79,--,94200000.00
1-Feb-12,"1,591.44",70.7,--,94200000.00
31-Jan-12,"1,580.35",70.21,--,94200000.00
30-Jan-12,"1,581.08",70.24,--,94400000.00
27-Jan-12,"1,582.39",70.3,--,94400000.00
26-Jan-12,"1,584.36",70.39,--,94300000.00
25-Jan-12,"1,591.16",70.69,--,94300000.00
24-Jan-12,"1,573.22",69.9,--,94300000.00
23-Jan-12,"1,573.79",69.92,--,94300000.00
20-Jan-12,"1,572.99",69.89,--,94300000.00
19-Jan-12,"1,574.98",69.98,--,94300000.00
18-Jan-12,"1,567.39",69.64,--,94300000.00
17-Jan-12,"1,552.15",68.96,--,94450000.00
13-Jan-12,"1,543.11",68.56,--,94600000.00
12-Jan-12,"1,548.42",68.8,--,94650000.00
11-Jan-12,"1,545.91",68.69,--,94650000.00
10-Jan-12,"1,548.70",68.81,--,94650000.00
9-Jan-12,"1,537.76",68.33,--,94650000.00
6-Jan-12,"1,537.16",68.3,--,94800000.00
5-Jan-12,"1,539.95",68.43,--,94800000.00
4-Jan-12,"1,537.08",68.3,--,94950000.00
3-Jan-12,"1,536.60",68.28,--,94950000.00
30-Dec-11,"1,517.80",67.44,--,94650000.00
29-Dec-11,"1,524.04",67.72,--,94650000.00
28-Dec-11,"1,509.75",67.09,--,94800000.00
27-Dec-11,"1,526.60",67.84,--,94800000.00
23-Dec-11,"1,523.56",67.7,--,94800000.00
22-Dec-11,"1,509.66",67.08,0.34,94800000.00
21-Dec-11,"1,501.84",67.08,--,94800000.00
20-Dec-11,"1,503.98",67.17,--,94900000.00
19-Dec-11,"1,462.95",65.34,--,94900000.00
16-Dec-11,"1,474.97",65.88,--,94900000.00
15-Dec-11,"1,470.91",65.7,--,94900000.00
14-Dec-11,"1,468.20",65.58,--,94900000.00
13-Dec-11,"1,487.01",66.42,--,94900000.00
12-Dec-11,"1,501.60",67.07,--,94700000.00
9-Dec-11,"1,521.35",67.95,--,94700000.00
8-Dec-11,"1,497.32",66.88,--,94700000.00
7-Dec-11,"1,524.81",68.11,--,94700000.00
6-Dec-11,"1,523.76",68.06,--,94700000.00
5-Dec-11,"1,523.85",68.06,--,94700000.00
2-Dec-11,"1,510.09",67.45,--,94700000.00
1-Dec-11,"1,513.29",67.59,--,94750000.00
30-Nov-11,"1,512.73",67.57,--,94750000.00
29-Nov-11,"1,454.84",64.99,--,94750000.00
28-Nov-11,"1,454.48",64.97,--,95100000.00
25-Nov-11,"1,410.69",63.02,--,95100000.00
23-Nov-11,"1,416.12",63.27,--,95100000.00
22-Nov-11,"1,447.17",64.65,--,95650000.00
21-Nov-11,"1,449.48",64.75,--,95850000.00
18-Nov-11,"1,476.24",65.95,--,95850000.00
17-Nov-11,"1,479.04",66.07,--,96100000.00
16-Nov-11,"1,507.34",67.34,--,96100000.00
15-Nov-11,"1,530.12",68.35,--,96100000.00
14-Nov-11,"1,518.39",67.83,--,96150000.00
11-Nov-11,"1,529.97",68.35,--,96650000.00
10-Nov-11,"1,499.97",67.01,--,96650000.00
9-Nov-11,"1,489.72",66.55,--,96400000.00
8-Nov-11,"1,544.18",68.98,--,96400000.00
7-Nov-11,"1,526.22",68.18,--,96300000.00
4-Nov-11,"1,517.72",67.8,--,96300000.00
3-Nov-11,"1,526.50",68.19,--,96150000.00
2-Nov-11,"1,496.57",66.86,--,96150000.00
1-Nov-11,"1,476.48",65.96,--,96150000.00
31-Oct-11,"1,514.81",67.67,--,96150000.00
28-Oct-11,"1,547.57",69.13,--,96150000.00
27-Oct-11,"1,543.98",68.97,--,96050000.00
26-Oct-11,"1,496.50",66.85,--,96050000.00
25-Oct-11,"1,486.20",66.39,--,96050000.00
24-Oct-11,"1,516.06",67.73,--,96050000.00
21-Oct-11,"1,494.37",66.76,--,96050000.00
