As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Mar 04, 2014","3,603.15",29.37,--,"17,200,000.00"
"Mar 03, 2014","3,537.69",28.83,--,"17,200,000.00"
"Feb 28, 2014","3,535.15",28.81,--,"17,200,000.00"
"Feb 27, 2014","3,588.90",29.25,--,"17,250,000.00"
"Feb 26, 2014","3,537.35",28.83,--,"17,250,000.00"
"Feb 25, 2014","3,575.14",29.14,--,"17,250,000.00"
"Feb 24, 2014","3,591.11",29.27,--,"17,250,000.00"
"Feb 21, 2014","3,603.33",29.37,--,"17,250,000.00"
"Feb 20, 2014","3,630.58",29.59,--,"17,250,000.00"
"Feb 19, 2014","3,577.74",29.16,--,"17,350,000.00"
"Feb 18, 2014","3,584.58",29.22,--,"17,150,000.00"
"Feb 14, 2014","3,591.05",29.27,--,"17,150,000.00"
"Feb 13, 2014","3,598.97",29.34,--,"17,150,000.00"
"Feb 12, 2014","3,544.86",28.90,--,"17,150,000.00"
"Feb 11, 2014","3,520.29",28.70,--,"17,150,000.00"
"Feb 10, 2014","3,483.60",28.40,--,"17,150,000.00"
"Feb 07, 2014","3,498.43",28.52,--,"17,150,000.00"
"Feb 06, 2014","3,461.32",28.22,--,"17,150,000.00"
"Feb 05, 2014","3,463.70",28.24,--,"17,150,000.00"
"Feb 04, 2014","3,445.98",28.09,--,"17,250,000.00"
"Feb 03, 2014","3,418.77",27.87,--,"17,250,000.00"
"Jan 31, 2014","3,535.48",28.82,--,"17,500,000.00"
"Jan 30, 2014","3,546.69",28.91,--,"17,500,000.00"
"Jan 29, 2014","3,526.72",28.75,--,"17,500,000.00"
"Jan 28, 2014","3,565.39",29.07,--,"17,250,000.00"
"Jan 27, 2014","3,554.96",28.98,--,"16,750,000.00"
"Jan 24, 2014","3,556.01",28.99,--,"16,750,000.00"
"Jan 23, 2014","3,632.88",29.62,--,"16,750,000.00"
"Jan 22, 2014","3,648.72",29.74,--,"16,750,000.00"
"Jan 21, 2014","3,642.00",29.69,--,"16,750,000.00"
"Jan 17, 2014","3,639.84",29.67,--,"16,750,000.00"
"Jan 16, 2014","3,635.92",29.64,--,"16,750,000.00"
"Jan 15, 2014","3,628.35",29.58,--,"17,050,000.00"
"Jan 14, 2014","3,597.95",29.33,--,"17,150,000.00"
"Jan 13, 2014","3,565.92",29.07,--,"17,150,000.00"
"Jan 10, 2014","3,594.55",29.31,--,"17,050,000.00"
"Jan 09, 2014","3,581.10",29.20,--,"16,550,000.00"
"Jan 08, 2014","3,641.68",29.69,--,"16,350,000.00"
"Jan 07, 2014","3,636.52",29.65,--,"16,350,000.00"
"Jan 06, 2014","3,615.09",29.48,--,"16,200,000.00"
"Jan 03, 2014","3,595.95",29.32,--,"16,200,000.00"
"Jan 02, 2014","3,607.28",29.41,--,"14,800,000.00"
"Dec 31, 2013","3,649.47",29.76,--,"14,800,000.00"
"Dec 30, 2013","3,643.48",29.71,--,"15,250,000.00"
"Dec 27, 2013","3,651.29",29.77,--,"15,250,000.00"
"Dec 26, 2013","3,626.51",29.57,--,"15,450,000.00"
"Dec 24, 2013","3,605.92",29.40,--,"15,450,000.00"
"Dec 23, 2013","3,582.10",29.21,0.23,"15,550,000.00"
"Dec 20, 2013","3,548.24",29.17,--,"15,500,000.00"
"Dec 19, 2013","3,512.84",28.88,--,"15,500,000.00"
"Dec 18, 2013","3,470.75",28.53,--,"15,650,000.00"
"Dec 17, 2013","3,434.12",28.23,--,"15,550,000.00"
"Dec 16, 2013","3,415.21",28.08,--,"15,350,000.00"
"Dec 13, 2013","3,416.49",28.09,--,"15,350,000.00"
"Dec 12, 2013","3,386.82",27.85,--,"15,550,000.00"
"Dec 11, 2013","3,394.19",27.91,--,"15,550,000.00"
"Dec 10, 2013","3,427.50",28.18,--,"15,600,000.00"
"Dec 09, 2013","3,457.52",28.43,--,"15,800,000.00"
"Dec 06, 2013","3,458.20",28.43,--,"16,300,000.00"
"Dec 05, 2013","3,430.36",28.21,--,"16,300,000.00"
"Dec 04, 2013","3,444.63",28.32,--,"16,300,000.00"
"Dec 03, 2013","3,446.27",28.34,--,"16,250,000.00"
"Dec 02, 2013","3,448.81",28.36,--,"16,850,000.00"
"Nov 29, 2013","3,484.22",28.65,--,"16,900,000.00"
"Nov 27, 2013","3,488.63",28.69,--,"16,900,000.00"
"Nov 26, 2013","3,477.56",28.60,--,"16,900,000.00"
"Nov 25, 2013","3,453.68",28.40,--,"16,900,000.00"
"Nov 22, 2013","3,464.04",28.49,--,"17,000,000.00"
"Nov 21, 2013","3,481.55",28.63,--,"17,000,000.00"
"Nov 20, 2013","3,456.48",28.43,--,"17,000,000.00"
"Nov 19, 2013","3,486.77",28.67,--,"17,150,000.00"
"Nov 18, 2013","3,511.45",28.88,--,"17,150,000.00"
"Nov 15, 2013","3,507.21",28.84,--,"17,150,000.00"
"Nov 14, 2013","3,486.73",28.68,--,"17,150,000.00"
"Nov 13, 2013","3,497.10",28.76,--,"17,050,000.00"
"Nov 12, 2013","3,493.07",28.73,--,"17,050,000.00"
"Nov 11, 2013","3,496.88",28.76,--,"17,050,000.00"
"Nov 08, 2013","3,514.78",28.91,--,"17,050,000.00"
"Nov 07, 2013","3,496.99",28.76,--,"17,050,000.00"
"Nov 06, 2013","3,573.50",29.39,--,"17,050,000.00"
"Nov 05, 2013","3,564.86",29.32,--,"16,950,000.00"
"Nov 04, 2013","3,568.68",29.35,--,"15,900,000.00"
"Nov 01, 2013","3,533.97",29.07,--,"15,800,000.00"
"Oct 31, 2013","3,560.13",29.28,--,"15,800,000.00"
"Oct 30, 2013","3,580.34",29.45,--,"15,700,000.00"
"Oct 29, 2013","3,590.18",29.53,--,"15,700,000.00"
"Oct 28, 2013","3,558.86",29.27,--,"15,700,000.00"
"Oct 25, 2013","3,545.60",29.17,--,"15,700,000.00"
"Oct 24, 2013","3,536.66",29.09,--,"15,700,000.00"
"Oct 23, 2013","3,528.17",29.02,--,"15,700,000.00"
"Oct 22, 2013","3,543.24",29.15,--,"15,700,000.00"
"Oct 21, 2013","3,530.21",29.04,--,"15,700,000.00"
"Oct 18, 2013","3,539.60",29.12,--,"15,700,000.00"
"Oct 17, 2013","3,510.04",28.88,--,"15,700,000.00"
"Oct 16, 2013","3,452.23",28.40,--,"15,700,000.00"
"Oct 15, 2013","3,402.86",28.00,--,"15,700,000.00"
"Oct 14, 2013","3,419.37",28.13,--,"15,700,000.00"
"Oct 11, 2013","3,420.91",28.15,--,"15,700,000.00"
"Oct 10, 2013","3,387.36",27.87,--,"15,700,000.00"
"Oct 09, 2013","3,316.45",27.29,--,"15,700,000.00"
"Oct 08, 2013","3,313.87",27.27,--,"15,700,000.00"
"Oct 07, 2013","3,365.67",27.70,--,"15,850,000.00"
"Oct 04, 2013","3,366.94",27.71,--,"15,850,000.00"
"Oct 03, 2013","3,359.85",27.65,--,"15,850,000.00"
"Oct 02, 2013","3,385.25",27.86,--,"15,850,000.00"
"Oct 01, 2013","3,379.84",27.81,--,"15,850,000.00"
"Sep 30, 2013","3,351.66",27.58,--,"15,850,000.00"
"Sep 27, 2013","3,359.49",27.65,--,"15,700,000.00"
"Sep 26, 2013","3,385.82",27.86,--,"15,600,000.00"
"Sep 25, 2013","3,357.49",27.63,--,"15,600,000.00"
"Sep 24, 2013","3,341.59",27.50,0.17,"15,600,000.00"
"Sep 23, 2013","3,348.58",27.73,--,"15,600,000.00"
"Sep 20, 2013","3,335.24",27.62,--,"15,750,000.00"
"Sep 19, 2013","3,366.86",27.88,--,"15,750,000.00"
"Sep 18, 2013","3,372.57",27.93,--,"15,750,000.00"
"Sep 17, 2013","3,344.09",27.69,--,"15,750,000.00"
"Sep 16, 2013","3,328.71",27.57,--,"16,100,000.00"
"Sep 13, 2013","3,342.89",27.68,--,"16,400,000.00"
"Sep 12, 2013","3,337.78",27.64,--,"16,400,000.00"
"Sep 11, 2013","3,353.92",27.78,--,"16,550,000.00"
"Sep 10, 2013","3,332.14",27.60,--,"16,700,000.00"
"Sep 09, 2013","3,289.23",27.24,--,"16,850,000.00"
"Sep 06, 2013","3,250.65",26.92,--,"17,100,000.00"
"Sep 05, 2013","3,257.08",26.97,--,"17,050,000.00"
"Sep 04, 2013","3,266.19",27.05,--,"17,200,000.00"
"Sep 03, 2013","3,241.26",26.84,--,"17,200,000.00"
"Aug 30, 2013","3,233.51",26.78,--,"17,200,000.00"
"Aug 29, 2013","3,263.66",27.03,--,"17,200,000.00"
"Aug 28, 2013","3,234.75",26.79,--,"17,200,000.00"
"Aug 27, 2013","3,236.88",26.81,--,"17,200,000.00"
"Aug 26, 2013","3,271.58",27.09,--,"17,200,000.00"
"Aug 23, 2013","3,288.83",27.24,--,"17,500,000.00"
"Aug 22, 2013","3,257.42",26.97,--,"17,500,000.00"
"Aug 21, 2013","3,234.42",26.79,--,"17,550,000.00"
"Aug 20, 2013","3,261.54",27.01,--,"17,650,000.00"
"Aug 19, 2013","3,231.91",26.77,--,"17,650,000.00"
"Aug 16, 2013","3,277.34",27.14,--,"17,900,000.00"
"Aug 15, 2013","3,303.32",27.36,--,"17,700,000.00"
"Aug 14, 2013","3,337.96",27.64,--,"17,700,000.00"
"Aug 13, 2013","3,354.00",27.78,--,"17,800,000.00"
"Aug 12, 2013","3,376.42",27.96,--,"17,800,000.00"
"Aug 09, 2013","3,373.15",27.94,--,"17,650,000.00"
"Aug 08, 2013","3,378.87",27.98,--,"17,650,000.00"
"Aug 07, 2013","3,393.82",28.11,--,"17,650,000.00"
