As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
2-Jun-11,"2,756.32",12.97,--,36650000.00
1-Jun-11,"2,786.74",13.11,--,36900000.00
31-May-11,"2,872.00",13.51,--,37000000.00
27-May-11,"2,833.96",13.34,--,37000000.00
26-May-11,"2,794.93",13.15,--,37000000.00
25-May-11,"2,745.93",12.92,--,37000000.00
24-May-11,"2,714.63",12.78,--,37000000.00
23-May-11,"2,729.33",12.84,--,36750000.00
20-May-11,"2,766.75",13.02,--,36750000.00
19-May-11,"2,764.82",13.01,--,36750000.00
18-May-11,"2,747.47",12.93,--,36750000.00
17-May-11,"2,702.89",12.72,--,36950000.00
16-May-11,"2,724.41",12.82,--,36950000.00
13-May-11,"2,730.54",12.85,--,37300000.00
12-May-11,"2,758.85",12.99,--,37300000.00
11-May-11,"2,747.27",12.93,--,37300000.00
10-May-11,"2,791.12",13.14,--,37600000.00
9-May-11,"2,782.84",13.1,--,37600000.00
6-May-11,"2,801.28",13.19,--,37150000.00
5-May-11,"2,806.55",13.21,--,37150000.00
4-May-11,"2,794.56",13.15,--,36600000.00
3-May-11,"2,790.20",13.13,--,36800000.00
2-May-11,"2,828.49",13.31,--,37100000.00
29-Apr-11,"2,872.14",13.52,--,37100000.00
28-Apr-11,"2,859.94",13.46,--,37700000.00
27-Apr-11,"2,864.16",13.48,--,37700000.00
26-Apr-11,"2,847.23",13.4,--,37350000.00
25-Apr-11,"2,844.79",13.39,--,37350000.00
21-Apr-11,"2,839.96",13.37,--,37000000.00
20-Apr-11,"2,894.74",13.63,--,35850000.00
19-Apr-11,"2,855.35",13.44,--,35850000.00
18-Apr-11,"2,807.45",13.22,--,35850000.00
15-Apr-11,"2,810.59",13.23,--,35850000.00
14-Apr-11,"2,782.83",13.1,--,35850000.00
13-Apr-11,"2,786.93",13.12,--,36250000.00
12-Apr-11,"2,801.93",13.19,--,36000000.00
11-Apr-11,"2,822.47",13.29,--,35850000.00
8-Apr-11,"2,832.40",13.34,--,35650000.00
7-Apr-11,"2,849.14",13.41,--,35650000.00
6-Apr-11,"2,838.13",13.36,--,35650000.00
5-Apr-11,"2,817.15",13.26,--,36000000.00
4-Apr-11,"2,814.46",13.25,--,36000000.00
1-Apr-11,"2,831.58",13.33,--,36000000.00
31-Mar-11,"2,812.80",13.25,--,36150000.00
30-Mar-11,"2,828.32",13.32,--,36000000.00
29-Mar-11,"2,846.12",13.4,--,36000000.00
28-Mar-11,"2,860.99",13.47,--,36000000.00
25-Mar-11,"2,869.16",13.51,0.02,35950000.00
24-Mar-11,"2,836.62",13.38,--,35200000.00
23-Mar-11,"2,827.09",13.34,--,35500000.00
22-Mar-11,"2,809.38",13.25,--,35350000.00
21-Mar-11,"2,845.62",13.42,--,35150000.00
18-Mar-11,"2,797.51",13.2,--,35350000.00
17-Mar-11,"2,756.58",13,--,35350000.00
16-Mar-11,"2,746.48",12.96,--,35350000.00
15-Mar-11,"2,809.87",13.26,--,35650000.00
14-Mar-11,"2,778.31",13.11,--,35600000.00
11-Mar-11,"2,819.25",13.3,--,35600000.00
10-Mar-11,"2,815.57",13.28,--,35600000.00
