As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
30-Sep-15,127.5,50.42,--,74600000.00
29-Sep-15,127.53,50.43,--,74600000.00
28-Sep-15,127.57,50.46,--,74600000.00
25-Sep-15,127.59,50.47,--,74600000.00
24-Sep-15,127.61,50.47,--,74600000.00
23-Sep-15,127.62,50.48,--,74600000.00
22-Sep-15,127.63,50.48,--,74600000.00
21-Sep-15,127.67,50.5,--,74600000.00
18-Sep-15,127.67,50.5,--,74600000.00
17-Sep-15,127.69,50.5,--,73500000.00
16-Sep-15,127.69,50.5,--,71200000.00
15-Sep-15,127.68,50.5,--,71200000.00
14-Sep-15,127.69,50.5,--,71200000.00
11-Sep-15,127.69,50.51,--,71200000.00
10-Sep-15,127.7,50.51,--,71200000.00
9-Sep-15,127.71,50.51,--,71200000.00
8-Sep-15,127.73,50.52,--,71200000.00
4-Sep-15,127.73,50.53,--,71200000.00
3-Sep-15,127.74,50.53,--,70200000.00
2-Sep-15,127.74,50.53,--,70200000.00
1-Sep-15,127.74,50.53,0.02,70200000.00
31-Aug-15,127.75,50.56,--,70200000.00
28-Aug-15,127.75,50.55,--,70200000.00
27-Aug-15,127.76,50.56,--,70200000.00
26-Aug-15,127.74,50.56,--,69500000.00
25-Aug-15,127.75,50.56,--,69600000.00
24-Aug-15,127.75,50.57,--,69600000.00
21-Aug-15,127.78,50.57,--,69600000.00
20-Aug-15,127.78,50.57,--,69600000.00
19-Aug-15,127.78,50.57,--,69600000.00
18-Aug-15,127.78,50.57,--,69600000.00
17-Aug-15,127.78,50.58,--,69600000.00
14-Aug-15,127.78,50.57,--,69600000.00
13-Aug-15,127.78,50.58,--,69600000.00
12-Aug-15,127.78,50.58,--,69600000.00
11-Aug-15,127.79,50.58,--,69600000.00
10-Aug-15,127.79,50.58,--,69600000.00
7-Aug-15,127.78,50.58,--,69600000.00
6-Aug-15,127.78,50.58,--,69600000.00
5-Aug-15,127.78,50.58,--,69600000.00
4-Aug-15,127.78,50.58,--,69600000.00
3-Aug-15,127.78,50.58,0.02,69600000.00
31-Jul-15,127.77,50.6,--,68800000.00
30-Jul-15,127.77,50.6,--,68700000.00
29-Jul-15,127.77,50.6,--,68700000.00
28-Jul-15,127.77,50.6,--,68700000.00
27-Jul-15,127.78,50.59,--,68700000.00
24-Jul-15,127.77,50.6,--,68600000.00
23-Jul-15,127.77,50.6,--,68500000.00
22-Jul-15,127.77,50.6,--,66800000.00
21-Jul-15,127.78,50.6,--,66500000.00
20-Jul-15,127.78,50.6,--,66400000.00
17-Jul-15,127.77,50.6,--,66400000.00
16-Jul-15,127.77,50.6,--,63800000.00
15-Jul-15,127.77,50.6,--,63800000.00
14-Jul-15,127.77,50.6,--,63000000.00
13-Jul-15,127.77,50.6,--,61900000.00
10-Jul-15,127.76,50.6,--,61900000.00
9-Jul-15,127.75,50.59,--,61200000.00
8-Jul-15,127.76,50.6,--,61200000.00
7-Jul-15,127.76,50.6,--,61200000.00
6-Jul-15,127.76,50.6,--,61200000.00
2-Jul-15,127.75,50.6,--,61200000.00
1-Jul-15,127.76,50.6,0.02,60800000.00
30-Jun-15,127.77,50.63,--,60800000.00
29-Jun-15,127.77,50.63,--,60800000.00
26-Jun-15,127.78,50.63,--,60800000.00
25-Jun-15,127.79,50.64,--,60800000.00
24-Jun-15,127.78,50.64,--,60700000.00
23-Jun-15,127.79,50.64,--,60700000.00
22-Jun-15,127.79,50.64,--,60700000.00
19-Jun-15,127.78,50.64,--,60700000.00
18-Jun-15,127.79,50.64,--,60700000.00
17-Jun-15,127.8,50.65,--,60700000.00
16-Jun-15,127.81,50.65,--,60700000.00
15-Jun-15,127.81,50.66,--,60400000.00
12-Jun-15,127.81,50.66,--,60400000.00
11-Jun-15,127.81,50.66,--,60400000.00
10-Jun-15,127.82,50.66,--,60400000.00
9-Jun-15,127.82,50.66,--,60100000.00
8-Jun-15,127.82,50.66,--,60100000.00
5-Jun-15,127.81,50.66,--,60100000.00
4-Jun-15,127.81,50.66,--,60100000.00
3-Jun-15,127.81,50.66,--,60100000.00
2-Jun-15,127.81,50.66,--,60100000.00
1-Jun-15,127.81,50.66,0.02,60100000.00
29-May-15,127.81,50.68,--,60100000.00
28-May-15,127.8,50.68,--,60100000.00
27-May-15,127.81,50.68,--,60100000.00
26-May-15,127.81,50.68,--,60100000.00
22-May-15,127.8,50.68,--,60100000.00
21-May-15,127.8,50.68,--,60100000.00
20-May-15,127.8,50.68,--,60100000.00
19-May-15,127.8,50.68,--,60100000.00
18-May-15,127.79,50.68,--,60100000.00
15-May-15,127.78,50.68,--,60100000.00
14-May-15,127.78,50.68,--,60100000.00
13-May-15,127.77,50.67,--,60100000.00
12-May-15,127.76,50.67,--,60100000.00
11-May-15,127.76,50.67,--,60100000.00
8-May-15,127.75,50.67,--,60100000.00
7-May-15,127.74,50.67,--,60100000.00
6-May-15,127.73,50.66,--,60100000.00
5-May-15,127.72,50.66,--,60100000.00
4-May-15,127.71,50.66,--,60100000.00
1-May-15,127.71,50.65,0.02,60100000.00
30-Apr-15,127.7,50.67,--,60100000.00
29-Apr-15,127.7,50.67,--,60100000.00
28-Apr-15,127.69,50.67,--,61100000.00
27-Apr-15,127.68,50.67,--,61100000.00
24-Apr-15,127.67,50.67,--,61100000.00
23-Apr-15,127.67,50.67,--,62900000.00
22-Apr-15,127.66,50.66,--,62900000.00
21-Apr-15,127.66,50.66,--,63700000.00
20-Apr-15,127.65,50.65,--,63700000.00
17-Apr-15,127.64,50.65,--,63700000.00
16-Apr-15,127.65,50.66,--,64700000.00
15-Apr-15,127.65,50.66,--,64700000.00
14-Apr-15,127.65,50.66,--,64700000.00
13-Apr-15,127.64,50.65,--,64700000.00
10-Apr-15,127.63,50.65,--,64700000.00
9-Apr-15,127.63,50.65,--,64700000.00
8-Apr-15,127.6,50.64,--,66500000.00
7-Apr-15,127.59,50.64,--,66500000.00
6-Apr-15,127.59,50.64,--,66500000.00
2-Apr-15,127.57,50.64,--,66500000.00
1-Apr-15,127.57,50.63,0.02,66500000.00
31-Mar-15,127.54,50.65,--,66500000.00
30-Mar-15,127.54,50.65,--,66500000.00
27-Mar-15,127.53,50.64,--,66500000.00
26-Mar-15,127.51,50.64,--,66500000.00
25-Mar-15,127.51,50.64,--,66300000.00
24-Mar-15,127.51,50.64,--,66300000.00
23-Mar-15,127.5,50.64,--,66200000.00
20-Mar-15,127.48,50.63,--,66200000.00
19-Mar-15,127.48,50.63,--,66200000.00
18-Mar-15,127.48,50.63,--,66200000.00
17-Mar-15,127.48,50.63,--,65700000.00
16-Mar-15,127.5,50.64,--,65700000.00
13-Mar-15,127.49,50.64,--,65700000.00
12-Mar-15,127.5,50.64,--,65700000.00
11-Mar-15,127.5,50.64,--,65700000.00
10-Mar-15,127.5,50.64,--,65700000.00
9-Mar-15,127.5,50.64,--,65700000.00
6-Mar-15,127.5,50.64,--,65700000.00
5-Mar-15,127.49,50.64,--,66700000.00
4-Mar-15,127.48,50.63,--,66700000.00
3-Mar-15,127.48,50.64,--,66700000.00
2-Mar-15,127.45,50.63,0.02,66700000.00
27-Feb-15,127.44,50.64,--,66700000.00
26-Feb-15,127.43,50.64,--,67800000.00
25-Feb-15,127.42,50.64,--,67800000.00
24-Feb-15,127.43,50.64,--,67800000.00
23-Feb-15,127.42,50.63,--,67800000.00
20-Feb-15,127.41,50.62,--,67800000.00
19-Feb-15,127.41,50.62,--,67800000.00
18-Feb-15,127.4,50.62,--,68800000.00
17-Feb-15,127.37,50.61,--,69800000.00
13-Feb-15,127.36,50.61,--,69800000.00
12-Feb-15,127.35,50.6,--,69800000.00
11-Feb-15,127.34,50.6,--,69800000.00
10-Feb-15,127.33,50.6,--,69800000.00
9-Feb-15,127.33,50.59,--,68900000.00
6-Feb-15,127.33,50.59,--,68700000.00
5-Feb-15,127.31,50.59,--,68700000.00
4-Feb-15,127.28,50.58,--,66500000.00
3-Feb-15,127.27,50.58,--,66500000.00
2-Feb-15,127.27,50.58,0.02,66500000.00
30-Jan-15,127.26,50.59,--,66500000.00
29-Jan-15,127.29,50.61,--,66500000.00
28-Jan-15,127.29,50.61,--,66500000.00
27-Jan-15,127.29,50.61,--,66800000.00
26-Jan-15,127.29,50.61,--,66800000.00
23-Jan-15,127.27,50.6,--,67000000.00
22-Jan-15,127.27,50.6,--,67400000.00
21-Jan-15,127.27,50.59,--,67400000.00
20-Jan-15,127.26,50.59,--,67800000.00
16-Jan-15,127.26,50.59,--,68800000.00
15-Jan-15,127.27,50.6,--,68800000.00
14-Jan-15,127.26,50.59,--,68800000.00
13-Jan-15,127.26,50.59,--,69100000.00
12-Jan-15,127.25,50.59,--,70500000.00
9-Jan-15,127.24,50.59,--,71500000.00
8-Jan-15,127.25,50.59,--,72700000.00
7-Jan-15,127.24,50.58,--,74400000.00
6-Jan-15,127.23,50.59,--,74400000.00
5-Jan-15,127.23,50.59,--,74400000.00
2-Jan-15,127.23,50.59,--,74400000.00
31-Dec-14,127.23,50.59,--,74400000.00
30-Dec-14,127.23,50.59,--,76000000.00
29-Dec-14,127.23,50.59,--,78400000.00
26-Dec-14,127.23,50.59,--,78400000.00
24-Dec-14,127.22,50.6,0.02,78400000.00
23-Dec-14,127.22,50.62,--,78400000.00
22-Dec-14,127.22,50.61,--,78400000.00
19-Dec-14,127.21,50.6,--,79400000.00
18-Dec-14,127.22,50.61,--,79400000.00
17-Dec-14,127.24,50.62,--,79400000.00
16-Dec-14,127.25,50.62,--,80700000.00
15-Dec-14,127.3,50.63,--,80700000.00
12-Dec-14,127.31,50.66,--,80700000.00
11-Dec-14,127.34,50.66,--,80700000.00
10-Dec-14,127.35,50.67,--,80700000.00
9-Dec-14,127.37,50.68,--,80700000.00
8-Dec-14,127.37,50.68,--,80700000.00
5-Dec-14,127.37,50.68,--,80700000.00
4-Dec-14,127.37,50.68,--,80700000.00
3-Dec-14,127.36,50.68,--,80700000.00
2-Dec-14,127.36,50.69,--,80700000.00
1-Dec-14,127.36,50.68,0.02,80700000.00
28-Nov-14,127.37,50.7,--,80700000.00
26-Nov-14,127.36,50.7,--,80700000.00
25-Nov-14,127.36,50.7,--,81000000.00
24-Nov-14,127.36,50.7,--,81000000.00
21-Nov-14,127.36,50.7,--,81000000.00
20-Nov-14,127.36,50.69,--,81000000.00
19-Nov-14,127.37,50.7,--,81000000.00
18-Nov-14,127.4,50.71,--,81000000.00
17-Nov-14,127.4,50.71,--,81000000.00
14-Nov-14,127.39,50.71,--,81000000.00
13-Nov-14,127.4,50.73,--,81200000.00
12-Nov-14,127.41,50.73,--,81200000.00
11-Nov-14,--,50.73,--,81200000.00
10-Nov-14,127.4,50.73,--,81200000.00
7-Nov-14,127.4,50.72,--,81200000.00
6-Nov-14,127.39,50.72,--,81200000.00
5-Nov-14,127.39,50.72,--,81200000.00
4-Nov-14,127.39,50.72,--,81200000.00
3-Nov-14,127.39,50.72,0.02,81200000.00
31-Oct-14,127.38,50.74,--,81200000.00
30-Oct-14,127.38,50.74,--,81200000.00
29-Oct-14,127.37,50.74,--,81200000.00
28-Oct-14,127.37,50.74,--,81200000.00
27-Oct-14,127.37,50.73,--,81200000.00
24-Oct-14,127.36,50.73,--,81200000.00
23-Oct-14,127.36,50.73,--,81200000.00
22-Oct-14,127.35,50.73,--,82100000.00
21-Oct-14,127.36,50.74,--,82100000.00
20-Oct-14,127.36,50.74,--,82100000.00
17-Oct-14,127.36,50.74,--,82100000.00
16-Oct-14,127.36,50.74,--,82000000.00
15-Oct-14,127.38,50.75,--,82000000.00
14-Oct-14,127.4,50.76,--,82000000.00
13-Oct-14,--,50.76,--,82000000.00
10-Oct-14,127.4,50.76,--,82000000.00
9-Oct-14,127.4,50.76,--,82000000.00
8-Oct-14,127.4,50.76,--,82000000.00
7-Oct-14,127.4,50.76,--,81700000.00
6-Oct-14,127.4,50.77,--,81000000.00
3-Oct-14,127.39,50.77,--,80700000.00
2-Oct-14,127.4,50.77,--,80000000.00
1-Oct-14,127.4,50.77,0.02,80000000.00
30-Sep-14,127.41,50.79,--,79800000.00
29-Sep-14,127.42,50.79,--,79800000.00
26-Sep-14,127.42,50.8,--,79800000.00
25-Sep-14,127.42,50.8,--,79800000.00
24-Sep-14,127.42,50.8,--,79800000.00
23-Sep-14,127.42,50.8,--,79800000.00
22-Sep-14,127.42,50.8,--,79800000.00
19-Sep-14,127.41,50.8,--,79800000.00
18-Sep-14,127.4,50.8,--,79800000.00
17-Sep-14,127.4,50.79,--,79800000.00
16-Sep-14,127.4,50.79,--,80500000.00
15-Sep-14,127.4,50.79,--,80500000.00
12-Sep-14,127.39,50.79,--,80500000.00
11-Sep-14,127.38,50.79,--,81000000.00
10-Sep-14,127.38,50.79,--,81000000.00
9-Sep-14,127.38,50.79,--,81000000.00
8-Sep-14,127.37,50.79,--,81000000.00
5-Sep-14,127.36,50.78,--,81000000.00
4-Sep-14,127.36,50.78,--,81000000.00
3-Sep-14,127.35,50.78,--,81000000.00
2-Sep-14,127.34,50.78,0.02,81600000.00
29-Aug-14,127.34,50.79,--,81600000.00
28-Aug-14,127.33,50.79,--,81600000.00
27-Aug-14,127.32,50.79,--,81600000.00
26-Aug-14,127.31,50.78,--,81600000.00
25-Aug-14,127.31,50.78,--,81600000.00
22-Aug-14,127.31,50.78,--,81600000.00
21-Aug-14,127.3,50.78,--,81600000.00
20-Aug-14,127.29,50.78,--,81600000.00
19-Aug-14,127.29,50.77,--,81600000.00
18-Aug-14,127.28,50.77,--,81600000.00
15-Aug-14,127.27,50.77,--,81600000.00
14-Aug-14,127.27,50.77,--,81600000.00
13-Aug-14,127.27,50.76,--,81600000.00
12-Aug-14,127.26,50.76,--,81600000.00
11-Aug-14,127.26,50.76,--,78900000.00
8-Aug-14,127.25,50.76,--,78900000.00
