As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Mar 18, 2009",198.23,23.85,--,"812,250,000.00"
"Mar 17, 2009",197.52,23.52,--,"812,250,000.00"
"Mar 16, 2009",196.69,23.44,--,"811,350,000.00"
"Mar 13, 2009",192.42,23.17,--,"803,700,000.00"
"Mar 12, 2009",188.02,22.75,--,"796,500,000.00"
"Mar 11, 2009",186.75,22.25,--,"795,600,000.00"
"Mar 10, 2009",183.18,21.99,--,"795,600,000.00"
"Mar 09, 2009",176.80,20.83,--,"795,600,000.00"
"Mar 06, 2009",177.85,21.09,--,"792,450,000.00"
"Mar 05, 2009",177.78,20.98,--,"792,450,000.00"
"Mar 04, 2009",179.69,21.41,--,"795,600,000.00"
"Mar 03, 2009",173.38,20.52,--,"795,600,000.00"
"Mar 02, 2009",172.98,20.31,--,"795,600,000.00"
"Feb 27, 2009",181.78,21.40,--,"795,600,000.00"
"Feb 26, 2009",184.15,21.80,--,"795,600,000.00"
"Feb 25, 2009",183.97,21.74,--,"795,600,000.00"
"Feb 24, 2009",182.99,21.76,--,"798,300,000.00"
"Feb 23, 2009",185.68,21.50,--,"798,300,000.00"
"Feb 20, 2009",182.90,21.68,--,"797,850,000.00"
"Feb 19, 2009",189.76,22.34,--,"797,850,000.00"
"Feb 18, 2009",187.92,22.29,--,"797,850,000.00"
"Feb 17, 2009",189.57,22.31,--,"797,850,000.00"
"Feb 13, 2009",201.72,23.98,--,"797,850,000.00"
"Feb 12, 2009",197.49,23.64,--,"797,850,000.00"
"Feb 11, 2009",201.42,23.86,--,"797,850,000.00"
"Feb 10, 2009",204.27,23.99,--,"797,850,000.00"
"Feb 09, 2009",205.52,24.65,--,"794,250,000.00"
"Feb 06, 2009",202.86,24.52,--,"791,100,000.00"
"Feb 05, 2009",195.23,23.46,--,"791,100,000.00"
"Feb 04, 2009",195.02,23.22,--,"791,100,000.00"
"Feb 03, 2009",191.15,22.77,--,"791,100,000.00"
"Feb 02, 2009",188.16,22.40,--,"790,650,000.00"
"Jan 30, 2009",192.64,22.75,--,"790,650,000.00"
"Jan 29, 2009",193.59,23.01,--,"782,550,000.00"
"Jan 28, 2009",193.88,23.44,--,"782,550,000.00"
"Jan 27, 2009",188.70,22.58,--,"782,550,000.00"
"Jan 26, 2009",187.58,22.35,--,"782,550,000.00"
"Jan 23, 2009",184.46,21.99,--,"786,600,000.00"
"Jan 22, 2009",186.98,22.10,--,"794,250,000.00"
"Jan 21, 2009",187.26,22.38,--,"810,450,000.00"
"Jan 20, 2009",188.12,22.11,--,"812,250,000.00"
"Jan 16, 2009",195.50,23.28,--,"814,500,000.00"
"Jan 15, 2009",191.39,22.84,--,"820,800,000.00"
"Jan 14, 2009",197.28,23.11,--,"820,800,000.00"
"Jan 13, 2009",200.20,23.93,--,"820,800,000.00"
"Jan 12, 2009",201.04,23.98,--,"808,650,000.00"
"Jan 09, 2009",207.56,24.85,--,"805,500,000.00"
"Jan 08, 2009",210.11,25.17,--,"805,500,000.00"
"Jan 07, 2009",216.22,25.74,--,"798,300,000.00"
"Jan 06, 2009",220.64,26.91,--,"793,800,000.00"
"Jan 05, 2009",217.57,26.38,--,"782,100,000.00"
"Jan 02, 2009",211.02,25.62,--,"779,850,000.00"
"Dec 31, 2008",205.94,24.63,--,"779,850,000.00"
"Dec 30, 2008",205.48,24.44,--,"779,850,000.00"
"Dec 29, 2008",202.45,24.13,--,"779,850,000.00"
"Dec 26, 2008",200.13,23.94,--,"779,850,000.00"
"Dec 24, 2008",200.89,23.93,--,"779,850,000.00"
