As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
6-Jan-17,"6,926.14",126.62,--,135750000.00
5-Jan-17,"6,901.40",126.17,--,135550000.00
4-Jan-17,"6,909.19",126.31,--,135550000.00
3-Jan-17,"6,860.40",125.42,--,135750000.00
30-Dec-16,"6,802.98",124.37,--,136150000.00
29-Dec-16,"6,833.19",124.92,--,136150000.00
28-Dec-16,"6,833.92",124.94,--,136150000.00
27-Dec-16,"6,891.18",125.98,--,136150000.00
23-Dec-16,"6,875.25",125.69,--,136150000.00
22-Dec-16,"6,864.54",125.5,0.68,135300000.00
21-Dec-16,"6,879.71",126.46,--,135300000.00
20-Dec-16,"6,897.10",126.78,--,135250000.00
19-Dec-16,"6,870.28",126.28,--,135250000.00
16-Dec-16,"6,855.67",126.02,--,134400000.00
15-Dec-16,"6,866.16",126.21,--,134400000.00
14-Dec-16,"6,840.08",125.73,--,134400000.00
13-Dec-16,"6,897.64",126.79,--,134200000.00
12-Dec-16,"6,854.64",126,--,133600000.00
9-Dec-16,"6,866.51",126.22,--,133400000.00
8-Dec-16,"6,831.30",125.57,--,133200000.00
7-Dec-16,"6,812.22",125.22,--,132950000.00
6-Dec-16,"6,724.74",123.61,--,132000000.00
5-Dec-16,"6,697.67",123.12,--,130900000.00
2-Dec-16,"6,655.23",122.34,--,130250000.00
1-Dec-16,"6,652.56",122.29,--,130550000.00
30-Nov-16,"6,677.53",122.75,--,130350000.00
29-Nov-16,"6,692.77",123.03,--,130350000.00
28-Nov-16,"6,682.59",122.84,--,130100000.00
25-Nov-16,"6,719.88",123.53,--,130100000.00
23-Nov-16,"6,693.63",123.05,--,129950000.00
22-Nov-16,"6,685.57",122.9,--,129250000.00
21-Nov-16,"6,669.36",122.6,--,129050000.00
18-Nov-16,"6,620.05",121.7,--,128800000.00
17-Nov-16,"6,633.98",121.96,--,128800000.00
16-Nov-16,"6,600.92",121.35,--,128800000.00
15-Nov-16,"6,609.07",121.5,--,128150000.00
14-Nov-16,"6,559.21",120.58,--,128150000.00
11-Nov-16,"6,550.09",120.42,--,128200000.00
10-Nov-16,"6,554.67",120.5,--,128200000.00
9-Nov-16,"6,543.10",120.29,--,128300000.00
8-Nov-16,"6,468.22",118.91,--,128800000.00
7-Nov-16,"6,441.42",118.42,--,128800000.00
4-Nov-16,"6,302.97",115.88,--,128950000.00
3-Nov-16,"6,310.53",116.02,--,130800000.00
2-Nov-16,"6,335.69",116.48,--,131300000.00
1-Nov-16,"6,379.82",117.29,--,131300000.00
31-Oct-16,"6,424.27",118.11,--,131300000.00
28-Oct-16,"6,421.60",118.06,--,131300000.00
27-Oct-16,"6,438.92",118.38,--,131300000.00
26-Oct-16,"6,461.26",118.79,--,131300000.00
25-Oct-16,"6,474.34",119.03,--,131300000.00
24-Oct-16,"6,502.09",119.54,--,131100000.00
21-Oct-16,"6,471.46",118.98,--,131100000.00
20-Oct-16,"6,472.00",118.99,--,131100000.00
19-Oct-16,"6,481.93",119.17,--,131100000.00
18-Oct-16,"6,465.43",118.87,--,131650000.00
17-Oct-16,"6,425.61",118.14,--,131650000.00
14-Oct-16,"6,444.01",118.48,--,131650000.00
13-Oct-16,"6,444.24",118.48,--,131900000.00
12-Oct-16,"6,463.81",118.84,--,131900000.00
11-Oct-16,"6,456.11",118.7,--,132400000.00
10-Oct-16,"6,538.33",120.21,--,132400000.00
7-Oct-16,"6,507.39",119.65,--,136700000.00
6-Oct-16,"6,529.69",120.05,--,136700000.00
5-Oct-16,"6,529.53",120.05,--,136700000.00
4-Oct-16,"6,499.36",119.5,--,136900000.00
3-Oct-16,"6,531.32",120.08,--,135550000.00
