As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"May 05, 2003",598.62,19.90,--,"34,800,000.00"
"May 02, 2003",597.00,19.84,--,"34,800,000.00"
"May 01, 2003",584.33,19.42,--,"34,800,000.00"
"Apr 30, 2003",574.13,19.08,--,"34,200,000.00"
"Apr 29, 2003",571.80,19.01,--,"34,200,000.00"
"Apr 28, 2003",572.48,19.03,--,"34,200,000.00"
"Apr 25, 2003",558.31,18.56,--,"34,200,000.00"
"Apr 24, 2003",561.60,18.67,--,"34,200,000.00"
"Apr 23, 2003",558.98,18.58,--,"34,200,000.00"
"Apr 22, 2003",540.89,17.98,--,"33,600,000.00"
"Apr 21, 2003",524.35,17.43,--,"33,600,000.00"
"Apr 17, 2003",522.58,17.37,--,"33,600,000.00"
"Apr 16, 2003",511.44,17.00,--,"33,600,000.00"
"Apr 15, 2003",519.09,17.26,--,"33,600,000.00"
"Apr 14, 2003",513.77,17.08,--,"33,600,000.00"
"Apr 11, 2003",506.94,16.85,--,"33,300,000.00"
"Apr 10, 2003",511.46,17.01,--,"33,300,000.00"
"Apr 09, 2003",515.04,17.12,--,"32,250,000.00"
"Apr 08, 2003",521.49,17.46,--,"32,250,000.00"
"Apr 07, 2003",521.49,17.34,--,"32,250,000.00"
"Apr 04, 2003",529.75,17.62,--,"31,350,000.00"
"Apr 03, 2003",539.77,17.95,--,"31,350,000.00"
"Apr 02, 2003",531.98,17.69,--,"31,350,000.00"
"Apr 01, 2003",514.25,17.10,--,"31,350,000.00"
"Mar 31, 2003",512.16,17.03,--,"31,200,000.00"
"Mar 28, 2003",521.97,17.36,--,"31,200,000.00"
"Mar 27, 2003",524.03,17.43,--,"31,200,000.00"
"Mar 26, 2003",514.35,17.11,--,"31,200,000.00"
"Mar 25, 2003",516.46,17.18,--,"31,050,000.00"
"Mar 24, 2003",511.77,16.84,--,"31,050,000.00"
"Mar 21, 2003",508.80,17.42,--,"31,500,000.00"
"Mar 20, 2003",517.03,17.20,--,"31,500,000.00"
"Mar 19, 2003",515.43,17.14,--,"29,550,000.00"
"Mar 18, 2003",518.44,17.24,--,"29,550,000.00"
"Mar 17, 2003",506.57,16.85,--,"29,550,000.00"
"Mar 14, 2003",489.46,16.28,--,"29,550,000.00"
"Mar 13, 2003",491.25,16.34,--,"29,550,000.00"
"Mar 12, 2003",471.45,15.68,--,"29,550,000.00"
"Mar 11, 2003",469.63,15.62,--,"29,550,000.00"
"Mar 10, 2003",472.71,15.72,0.00,"29,550,000.00"
"Mar 07, 2003",477.90,15.90,--,"29,550,000.00"
"Mar 06, 2003",474.21,15.77,--,"29,550,000.00"
