As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Mar 18, 2013",289.76,69.48,--,"10,450,000.00"
"Mar 15, 2013",291.98,70.02,--,"10,450,000.00"
"Mar 14, 2013",294.36,70.59,--,"10,450,000.00"
"Mar 13, 2013",292.25,70.09,--,"10,450,000.00"
"Mar 12, 2013",291.18,69.83,--,"10,450,000.00"
"Mar 11, 2013",292.79,70.22,--,"10,450,000.00"
"Mar 08, 2013",292.41,70.13,--,"10,450,000.00"
"Mar 07, 2013",291.68,69.95,--,"10,450,000.00"
"Mar 06, 2013",291.17,69.83,--,"10,450,000.00"
"Mar 05, 2013",289.63,69.46,--,"10,450,000.00"
"Mar 04, 2013",286.03,68.60,--,"10,450,000.00"
"Mar 01, 2013",282.63,67.79,--,"10,450,000.00"
"Feb 28, 2013",279.21,66.97,--,"10,450,000.00"
"Feb 27, 2013",279.50,67.04,--,"10,450,000.00"
"Feb 26, 2013",275.61,66.11,--,"10,450,000.00"
"Feb 25, 2013",275.25,66.02,--,"10,450,000.00"
"Feb 22, 2013",280.13,67.19,--,"10,450,000.00"
"Feb 21, 2013",276.38,66.30,--,"10,450,000.00"
"Feb 20, 2013",279.67,67.09,--,"10,450,000.00"
"Feb 19, 2013",283.04,67.89,--,"10,450,000.00"
"Feb 15, 2013",280.97,67.40,--,"10,450,000.00"
"Feb 14, 2013",279.74,67.11,--,"10,450,000.00"
"Feb 13, 2013",279.35,67.01,--,"10,150,000.00"
